"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MINAPPLY","MINA_PLY","GFTCMIN","GFTCMIN_","MIN_MO","MIN_MO_","MINPURX","MINPURX_","MINRENTX","MINR_NTX","MNAPPL1","MNAPPL1_","MNAPPL2","MNAPPL2_","MNAPPL3","MNAPPL3_","MNAPPL4","MNAPPL4_","MNAPPL5","MNAPPL5_","MNAPPL6","MNAPPL6_","MNAPPL7","MNAPPL7_","MNAPPL8","MNAPPL8_","MNAPPL9","MNAPPL9_","INSTLSCR","INST_SCR","INSTLLEX","INST_LEX","TVPURCH"
"20161","03095974",4,0,"1","365","D","1","D","12","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03095984",2,0,"1","230","D","1","D","12","D",69,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03095984",3,0,"1","750","D","1","D","11","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03095984",4,0,"1","650","D","1","D","11","D",79,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03095984",5,0,"1","660","D","1","D","11","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096144",2,0,"1","640","D","1","D","12","D",600,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03096144",3,0,"1","365","D","1","D","12","D",2100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03096184",1,0,"1","320","D","1","D","12","D",209,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096184",2,0,"1","500","D","1","D","11","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096344",1,0,"1","640","D","1","D","12","D",140,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03096344",2,0,"2","700","D","1","D","10","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096344",3,0,"2","470","D","1","D","10","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096434",1,0,"1","655","D","1","D","11","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096434",2,0,"1","470","D","1","D","12","D",18,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096604",1,0,"1","365","D","1","D","12","D",2000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03096784",1,0,"1","750","D","1","D","11","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03096854",1,0,"1","230","D","1","D","11","D",214,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097094",1,0,"1","310","D","1","D","12","D",8,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097094",2,0,"1","310","D","1","D","12","D",12,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097094",3,0,"1","395","D","1","D","12","D",35,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097094",4,0,"1","490","D","3","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097374",1,0,"2","230","D","1","D","10","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097474",1,0,"1","660","D","1","D","11","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097474",2,0,"1","660","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097474",3,0,"1","365","D","1","D","10","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097474",4,0,"1","480","D","1","D","12","D",97,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097474",5,0,"1","560","D","1","D","10","D",33,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097474",6,0,"1","570","D","3","D","12","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097634",1,0,"2","440","D","1","D","10","D",42,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097644",1,0,"1","700","D","1","D","12","D",228,"F",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097694",1,0,"1","640","D","1","D","10","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097804",1,0,"2","660","D","1","D","10","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",1,0,"1","230","D","1","D","12","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",2,0,"1","240","D","1","D","11","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",3,0,"1","240","D","1","D","12","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",4,0,"1","645","D","1","D","10","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",5,0,"1","645","D","1","D","12","D",64,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",6,0,"1","640","D","1","D","10","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097834",7,0,"1","640","D","1","D","12","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097834",8,0,"1","365","D","1","D","12","D",266,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097834",9,0,"1","440","D","1","D","12","D",245,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03097834",10,0,"1","470","D","1","D","11","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",11,0,"1","470","D","1","D","10","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",12,0,"1","470","D","1","D","12","D",192,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097834",13,0,"1","470","D","1","D","12","D",107,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097964",1,0,"1","645","D","1","D","12","D",34,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097964",2,0,"1","320","D","2","D",,"A",.,"A",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03097994",1,0,"1","230","D","3","D","11","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098034",1,0,"1","240","D","1","D","12","D",35,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098034",2,0,"1","310","D","1","D","10","D",99,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098114",1,0,"1","700","D","1","D","12","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098114",2,0,"1","700","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098114",3,0,"1","660","D","1","D","12","D",4000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098114",4,0,"1","660","D","1","D","12","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098114",5,0,"1","510","D","1","D","12","D",360,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098134",1,0,"1","365","D","1","D","12","D",390,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03098254",1,0,"1","365","D","1","D","12","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03098264",1,0,"1","230","D","1","D","10","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098264",2,0,"1","270","D","1","D","11","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098264",3,0,"1","270","D","1","D","11","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098264",4,0,"1","230","D","1","D","10","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098374",1,0,"1","700","D","1","D","11","D",370,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098374",2,0,"1","700","D","1","D","11","D",90,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098424",1,0,"1","230","D","1","D","11","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098764",1,0,"1","230","D","1","D","11","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098764",2,0,"1","460","D","1","D","12","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03098874",1,0,"1","640","D","1","D","12","D",554,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03098904",1,0,"1","350","D","1","D","10","D",52,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099144",1,0,"1","230","D","1","D","12","D",239,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099144",2,0,"1","470","D","1","D","10","D",1600,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099164",1,0,"1","230","D","1","D","12","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099164",2,0,"1","440","D","1","D","12","D",8,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03099164",3,0,"1","470","D","1","D","11","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",1,0,"1","230","D","3","D","12","D",58,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",2,0,"1","620","D","1","D","12","D",365,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",3,0,"1","655","D","1","D","12","D",530,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",4,0,"1","700","D","1","D","12","D",45,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",5,0,"1","660","D","1","D","12","D",490,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",6,0,"1","460","D","1","D","11","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",7,0,"1","470","D","1","D","12","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",8,0,"1","470","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",9,0,"1","480","D","1","D","12","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",10,0,"1","500","D","1","D","12","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099384",11,0,"1","540","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099424",1,0,"1","240","D","1","D","11","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099424",2,0,"1","240","D","1","D","12","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099714",1,0,"1","390","D","1","D","12","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099844",2,0,"1","230","D","2","D",,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099844",3,0,"1","260","D","2","D",,"A",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099844",4,0,"1","640","D","1","D","12","D",249,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03099844",5,0,"1","700","D","1","D","11","D",90,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099844",6,0,"2","700","D","1","D","10","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099844",7,0,"2","500","D","1","D","10","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099954",3,0,"1","300","D","3","D","11","D",266,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099954",4,0,"1","480","D","1","D","10","D",833,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03099964",1,0,"1","240","D","1","D","12","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03100054",1,0,"1","655","D","1","D","12","D",140,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03100174",2,0,"1","470","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03100174",3,0,"2","425","D","1","D","10","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03100194",1,0,"1","230","D","1","D","11","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03100194",2,0,"1","700","D","1","D","12","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03100274",1,0,"1","640","D","1","D","11","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03100734",1,0,"1","240","D","1","D","12","D",18,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03100874",1,0,"1","655","D","1","D","12","D",700,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101094",3,0,"1","230","D","1","D","11","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101094",4,0,"1","240","D","1","D","12","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101094",5,0,"1","650","D","1","D","12","D",42,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101094",6,0,"1","320","D","1","D","11","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101094",7,0,"1","365","D","1","D","12","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03101234",1,0,"1","650","D","1","D","10","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101234",2,0,"1","390","D","1","D","11","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",1,0,"1","900","D","1","D","12","D",.,"H",.,"A","900","D","230","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",1,1,"1","230","D","1","D","12","D",16,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",1,2,"1","660","D","1","D","12","D",33,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",1,3,"1","700","D","1","D","12","D",57,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",2,0,"1","260","D","3","D","12","D",180,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",3,0,"1","270","D","1","D","11","D",42,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",4,0,"1","270","D","3","D","12","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",5,0,"1","330","D","1","D","10","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101244",6,0,"1","540","D","1","D","10","D",5,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101374",1,0,"1","660","D","1","D","11","D",35,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101374",2,0,"1","470","D","1","D","12","D",45,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101374",3,0,"1","540","D","1","D","12","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101384",1,0,"1","640","D","1","D","12","D",212,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03101434",1,0,"1","280","D","1","D","12","D",450,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101714",1,0,"1","460","D","1","D","11","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101714",2,0,"2","645","D","1","D","10","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101714",3,0,"2","460","D","1","D","10","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101764",1,0,"1","230","D","3","D","12","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101764",2,0,"1","470","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101904",1,0,"1","230","D","1","D","11","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101904",2,0,"1","655","D","1","D","11","D",41,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101904",3,0,"1","660","D","1","D","10","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03101904",4,0,"2","800","D","1","D","10","D",.,"H",.,"A","650","D","640","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03101904",4,1,"2","640","D","1","D","10","D",722,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102404",1,0,"2","330","D","1","D","10","D",2,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102454",1,0,"1","640","D","1","D","12","D",61,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03102524",1,0,"1","230","D","1","D","11","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102524",2,0,"1","390","D","1","D","11","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102664",1,0,"1","660","D","1","D","11","D",185,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102824",1,0,"1","330","D","1","D","11","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102824",2,0,"1","330","D","1","D","11","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03102904",1,0,"1","240","D","1","D","11","D",48,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103164",1,0,"1","700","D","1","D","12","D",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103164",2,0,"1","480","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103284",1,0,"1","700","D","3","D","12","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103454",1,0,"1","470","D","1","D","12","D",130,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",1,0,"1","660","D","1","D","12","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",2,0,"1","660","D","1","D","12","D",99,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",3,0,"1","320","D","3","D","12","D",119,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",4,0,"1","320","D","3","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",5,0,"1","320","D","3","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",6,0,"1","320","D","3","D","12","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103584",7,0,"1","320","D","3","D","12","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103624",1,0,"1","660","D","1","D","12","D",19,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103734",1,0,"1","230","D","1","D","11","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103734",2,0,"1","270","D","1","D","11","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103734",3,0,"1","660","D","1","D","11","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103734",4,0,"1","330","D","1","D","11","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103734",5,0,"1","365","D","3","D","12","D",170,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03103734",6,0,"1","425","D","3","D","12","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03103734",7,0,"1","510","D","3","D","12","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103734",8,0,"1","570","D","3","D","12","D",105,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20161","03103854",1,0,"1","365","D","1","D","11","D",500,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20161","03103944",1,0,"1","230","D","1","D","11","D",44,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
