"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20161","03339023",22,0,"1",.,"A"
"20161","03339041",23,0,"1",80,"D"
"20161","03339051",63,0,"1",.,"A"
"20161","03339063",24,0,"1",.,"A"
"20161","03339091",30,0,"1",.,"A"
"20161","03339101",31,0,"1",.,"A"
"20161","03339111",23,0,"1",.,"A"
"20161","03339131",16,0,"1",.,"A"
"20161","03339151",18,0,"1",.,"A"
"20161","03339171",17,0,"1",.,"A"
"20161","03339181",17,0,"1",.,"A"
"20161","03339191",17,0,"1",.,"A"
"20161","03339221",34,0,"1",.,"A"
"20161","03339231",12,0,"1",.,"A"
"20161","03339253",44,0,"1",.,"A"
"20161","03339263",9,0,"1",.,"A"
"20161","03339271",28,0,"1",.,"A"
"20161","03339301",40,0,"1",.,"A"
"20161","03339311",9,0,"1",20,"D"
"20161","03339341",12,0,"1",.,"A"
"20161","03339351",36,0,"1",.,"A"
"20161","03339381",26,0,"1",.,"A"
"20161","03339391",14,0,"1",.,"A"
"20161","03339411",10,0,"1",.,"A"
"20161","03339421",22,0,"1",.,"A"
"20161","03339431",17,0,"1",.,"A"
"20161","03339441",20,0,"1",.,"A"
"20161","03339451",23,0,"1",.,"A"
"20161","03339481",21,0,"1",.,"A"
"20161","03339491",49,0,"1",.,"A"
"20161","03339501",19,0,"1",.,"A"
"20161","03339511",9,0,"1",.,"A"
"20161","03339561",47,0,"1",.,"A"
"20161","03339581",15,0,"1",.,"A"
"20161","03339594",35,0,"1",.,"A"
"20161","03339611",31,0,"1",.,"A"
"20161","03339641",22,0,"1",.,"A"
"20161","03339651",31,0,"1",.,"A"
"20161","03339664",21,0,"1",.,"A"
"20161","03339701",15,0,"1",.,"A"
"20161","03339721",83,0,"1",.,"A"
"20161","03339751",19,0,"1",.,"A"
"20161","03339784",13,0,"1",28,"D"
"20161","03339811",40,0,"1",.,"A"
"20161","03339831",16,0,"1",.,"A"
"20161","03339851",30,0,"1",.,"A"
"20161","03339881",11,0,"1",.,"A"
"20161","03339891",20,0,"1",.,"A"
"20161","03339901",24,0,"1",.,"A"
"20161","03339921",14,0,"1",.,"A"
"20161","03339951",47,0,"1",.,"A"
"20161","03339961",30,0,"1",.,"A"
"20161","03339981",24,0,"1",.,"A"
"20161","03340001",78,0,"1",.,"A"
"20161","03340011",22,0,"1",50,"D"
"20161","03340031",20,0,"1",.,"A"
"20161","03340041",57,0,"1",.,"A"
"20161","03340084",21,0,"1",.,"A"
"20161","03340091",28,0,"1",.,"A"
"20161","03340121",18,0,"1",.,"A"
"20161","03340131",13,0,"1",.,"A"
"20161","03340151",12,0,"1",.,"A"
"20161","03340171",36,0,"1",.,"A"
"20161","03340191",35,0,"1",.,"A"
"20161","03340221",19,0,"1",.,"A"
"20161","03340241",14,0,"1",.,"A"
"20161","03340251",9,0,"1",.,"A"
"20161","03340261",30,0,"1",.,"A"
"20161","03340281",44,0,"1",.,"A"
"20161","03340291",31,0,"1",.,"A"
"20161","03340301",9,0,"1",.,"A"
"20161","03340341",42,0,"1",.,"A"
"20161","03340361",54,0,"1",.,"A"
"20161","03340371",21,0,"1",.,"A"
"20161","03340381",24,0,"1",.,"A"
"20161","03340391",22,0,"1",.,"A"
"20161","03340401",25,0,"1",.,"A"
"20161","03340411",40,0,"1",.,"A"
"20161","03340431",51,0,"1",.,"A"
"20161","03340451",37,0,"1",25,"D"
"20161","03340461",28,0,"1",.,"A"
"20161","03340474",23,0,"1",.,"A"
"20161","03340481",37,0,"1",.,"A"
"20161","03340491",13,0,"1",.,"A"
"20161","03340501",12,0,"1",.,"A"
"20161","03340541",13,0,"1",.,"A"
"20161","03340571",21,0,"1",.,"A"
"20161","03340581",16,0,"1",.,"A"
"20161","03340601",40,0,"1",.,"A"
"20161","03340631",24,0,"1",.,"A"
"20161","03340651",11,0,"1",.,"A"
"20161","03340681",16,0,"1",.,"A"
"20161","03340691",16,0,"1",.,"A"
"20161","03340701",29,0,"1",210,"D"
"20161","03340711",28,0,"1",.,"A"
"20161","03340731",13,0,"1",.,"A"
"20161","03340751",15,0,"1",.,"A"
"20161","03340771",14,0,"1",.,"A"
"20161","03340791",26,0,"1",.,"A"
"20161","03340811",12,0,"1",.,"A"
"20161","03340821",35,0,"1",.,"A"
"20161","03340851",23,0,"1",.,"A"
"20161","03340861",22,0,"1",.,"A"
"20161","03340881",12,0,"1",.,"A"
"20161","03340901",20,0,"1",.,"A"
"20161","03340911",25,0,"1",.,"A"
"20161","03340921",21,0,"1",.,"A"
"20161","03340934",10,0,"1",.,"A"
"20161","03340961",44,0,"1",.,"A"
"20161","03340971",53,0,"1",.,"A"
"20161","03340981",32,0,"1",.,"A"
"20161","03341001",18,0,"1",.,"A"
"20161","03341031",30,0,"1",.,"A"
"20161","03341041",19,0,"1",.,"A"
"20161","03341051",18,0,"1",.,"A"
"20161","03341071",39,0,"1",.,"A"
"20161","03341084",9,0,"1",.,"A"
"20161","03341091",11,0,"1",.,"A"
"20161","03341111",19,0,"1",40,"D"
"20161","03341141",22,0,"1",.,"A"
"20161","03341211",56,0,"1",.,"A"
"20161","03341221",24,0,"1",.,"A"
"20161","03341231",16,0,"1",.,"A"
"20161","03341241",28,0,"1",.,"A"
"20161","03341271",17,0,"1",.,"A"
"20161","03341281",18,0,"1",.,"A"
"20161","03341321",29,0,"1",.,"A"
"20161","03341391",21,0,"1",.,"A"
"20161","03341401",60,0,"1",.,"A"
"20161","03341411",21,0,"1",.,"A"
"20161","03341421",5,0,"1",.,"A"
"20161","03341431",30,0,"1",.,"A"
"20161","03341443",9,0,"1",.,"A"
"20161","03341451",23,0,"1",.,"A"
"20161","03341461",14,0,"1",.,"A"
"20161","03341471",24,0,"1",.,"A"
"20161","03341481",26,0,"1",.,"A"
"20161","03341501",10,0,"1",.,"A"
"20161","03341511",26,0,"1",.,"A"
"20161","03341561",23,0,"1",.,"A"
"20161","03341571",8,0,"1",10,"D"
"20161","03341581",23,0,"1",.,"A"
"20161","03341611",20,0,"1",.,"A"
"20161","03341621",19,0,"1",.,"A"
"20161","03341631",33,0,"1",.,"A"
"20161","03341641",29,0,"1",.,"A"
"20161","03341651",24,0,"1",.,"A"
"20161","03341671",11,0,"1",.,"A"
"20161","03341681",13,0,"1",20,"D"
"20161","03341694",47,0,"1",.,"A"
"20161","03341701",24,0,"1",.,"A"
"20161","03341711",17,0,"1",.,"A"
"20161","03341721",33,0,"1",.,"A"
"20161","03341751",7,0,"1",.,"A"
"20161","03341781",20,0,"1",.,"A"
"20161","03341791",22,0,"1",.,"A"
"20161","03341811",20,0,"1",.,"A"
"20161","03341831",17,0,"1",.,"A"
"20161","03341841",60,0,"1",.,"A"
"20161","03341851",8,0,"1",.,"A"
"20161","03341901",65,0,"1",.,"A"
"20161","03341911",26,0,"1",.,"A"
"20161","03341931",20,0,"1",.,"A"
"20161","03341961",11,0,"1",.,"A"
"20161","03341971",19,0,"1",.,"A"
"20161","03341981",61,0,"1",.,"A"
"20161","03341991",15,0,"1",.,"A"
"20161","03342011",28,0,"1",.,"A"
"20161","03342024",37,0,"1",.,"A"
"20161","03342031",8,0,"1",.,"A"
"20161","03342071",11,0,"1",.,"A"
"20161","03342081",21,0,"1",.,"A"
"20161","03342111",27,0,"1",.,"A"
"20161","03342121",12,0,"1",.,"A"
"20161","03342131",18,0,"1",.,"A"
"20161","03342141",8,0,"1",.,"A"
"20161","03342151",37,0,"1",.,"A"
"20161","03342181",14,0,"1",.,"A"
"20161","03342191",32,0,"1",.,"A"
"20161","03342201",22,0,"1",160,"D"
"20161","03342211",28,0,"1",.,"A"
"20161","03342223",11,0,"1",.,"A"
"20161","03342251",35,0,"1",.,"A"
"20161","03342261",18,0,"1",0,"D"
"20161","03342281",27,0,"1",.,"A"
"20161","03342301",27,0,"1",.,"A"
"20161","03342321",34,0,"1",.,"A"
"20161","03342331",30,0,"1",20,"D"
"20161","03342371",30,0,"1",.,"A"
"20161","03342391",10,0,"1",.,"A"
"20161","03342411",16,0,"1",.,"A"
"20161","03342421",26,0,"1",.,"A"
"20161","03342441",14,0,"1",.,"A"
"20161","03342451",23,0,"1",.,"A"
"20161","03342461",15,0,"1",.,"A"
"20161","03342481",19,0,"1",.,"A"
"20161","03342491",31,0,"1",.,"A"
"20161","03342501",25,0,"1",.,"A"
"20161","03342551",27,0,"1",.,"A"
"20161","03342561",22,0,"1",.,"A"
"20161","03342571",15,0,"1",.,"A"
"20161","03342591",29,0,"1",.,"A"
"20161","03342611",45,0,"1",.,"A"
"20161","03342671",17,0,"1",.,"A"
"20161","03342681",7,0,"1",20,"D"
"20161","03342691",25,0,"1",.,"A"
"20161","03342701",25,0,"1",.,"A"
"20161","03342711",18,0,"1",.,"A"
"20161","03342721",15,0,"1",.,"A"
"20161","03342744",11,0,"1",.,"A"
"20161","03342751",11,0,"1",.,"A"
"20161","03342771",24,0,"1",.,"A"
"20161","03342821",15,0,"1",.,"A"
"20161","03342833",11,0,"1",.,"A"
"20161","03342861",22,0,"1",.,"A"
"20161","03342871",21,0,"1",.,"A"
"20161","03342901",45,0,"1",.,"A"
"20161","03342911",13,0,"1",.,"A"
"20161","03342931",34,0,"1",.,"A"
"20161","03342951",16,0,"1",.,"A"
"20161","03342981",13,0,"1",.,"A"
"20161","03342991",9,0,"1",.,"A"
"20161","03343021",20,0,"1",.,"A"
"20161","03343031",5,0,"1",.,"A"
"20161","03343061",15,0,"1",.,"A"
"20161","03343071",66,0,"1",.,"A"
"20161","03343081",19,0,"1",.,"A"
"20161","03343091",33,0,"1",.,"A"
"20161","03343101",29,0,"1",.,"A"
"20161","03343111",10,0,"1",.,"A"
"20161","03343151",30,0,"1",.,"A"
"20161","03343161",21,0,"1",.,"A"
"20161","03343211",15,0,"1",.,"A"
"20161","03343231",60,0,"1",.,"A"
"20161","03343251",43,0,"1",.,"A"
"20161","03343281",39,0,"1",.,"A"
"20161","03343292",56,0,"1",.,"A"
"20161","03343301",41,0,"1",.,"A"
"20161","03343333",12,0,"1",.,"A"
"20161","03343341",24,0,"1",.,"A"
"20161","03343351",22,0,"1",.,"A"
"20161","03343381",26,0,"1",150,"D"
"20161","03343391",24,0,"1",.,"A"
"20161","03343411",20,0,"1",.,"A"
"20161","03343421",25,0,"1",.,"A"
"20161","03343451",34,0,"1",.,"A"
"20161","03343461",14,0,"1",.,"A"
"20161","03343501",24,0,"1",.,"A"
"20161","03343511",30,0,"1",.,"A"
"20161","03343531",22,0,"1",.,"A"
"20161","03343551",27,0,"1",.,"A"
"20161","03343573",17,0,"1",.,"A"
"20161","03343621",55,0,"1",.,"A"
"20161","03343631",41,0,"1",.,"A"
"20161","03343691",40,0,"1",.,"A"
"20161","03343761",15,0,"1",.,"A"
"20161","03343771",40,0,"1",.,"A"
"20161","03343811",25,0,"1",.,"A"
"20161","03343824",21,0,"1",.,"A"
"20161","03343831",11,0,"1",.,"A"
"20161","03343841",29,0,"1",.,"A"
"20161","03343851",29,0,"1",.,"A"
"20161","03343861",14,0,"1",.,"A"
"20161","03343871",16,0,"1",.,"A"
"20161","03343881",36,0,"1",.,"A"
"20161","03343891",6,0,"1",.,"A"
"20161","03343901",30,0,"1",.,"A"
"20161","03343911",6,0,"1",.,"A"
"20161","03343921",43,0,"1",.,"A"
"20161","03343931",19,0,"1",.,"A"
"20161","03343941",31,0,"1",.,"A"
"20161","03343951",25,0,"1",.,"A"
"20161","03343991",16,0,"1",.,"A"
"20161","03344001",17,0,"1",.,"A"
"20161","03344011",46,0,"1",.,"A"
"20161","03344031",23,0,"1",.,"A"
"20161","03344041",9,0,"1",.,"A"
"20161","03344081",35,0,"1",.,"A"
"20161","03344101",8,0,"1",.,"A"
"20161","03344121",8,0,"1",.,"A"
"20161","03344131",24,0,"1",.,"A"
"20161","03344151",24,0,"1",.,"A"
"20161","03344161",28,0,"1",.,"A"
"20161","03344171",22,0,"1",.,"A"
"20161","03344183",37,0,"1",.,"A"
"20161","03344201",19,0,"1",.,"A"
"20161","03344221",30,0,"1",.,"A"
"20161","03344261",84,0,"1",.,"A"
"20161","03344281",14,0,"1",.,"A"
"20161","03344301",21,0,"1",.,"A"
"20161","03344311",38,0,"1",.,"A"
"20161","03344321",21,0,"1",.,"A"
"20161","03344331",27,0,"1",.,"A"
"20161","03344341",65,0,"1",.,"A"
"20161","03344371",44,0,"1",.,"A"
"20161","03344401",14,0,"1",.,"A"
"20161","03344411",14,0,"1",.,"A"
"20161","03344421",33,0,"1",.,"A"
"20161","03344451",20,0,"1",.,"A"
"20161","03344461",22,0,"1",.,"A"
"20161","03344481",11,0,"1",.,"A"
"20161","03344503",13,0,"1",.,"A"
"20161","03344511",11,0,"1",.,"A"
"20161","03344561",32,0,"1",.,"A"
"20161","03344571",46,0,"1",.,"A"
"20161","03344621",32,0,"1",.,"A"
"20161","03344631",28,0,"1",.,"A"
"20161","03344641",41,0,"1",.,"A"
"20161","03344651",28,0,"1",.,"A"
"20161","03344661",11,0,"1",.,"A"
"20161","03344671",32,0,"1",.,"A"
"20161","03344681",21,0,"1",.,"A"
"20161","03344711",26,0,"1",.,"A"
"20161","03344741",20,0,"1",.,"A"
"20161","03344751",19,0,"1",.,"A"
"20161","03344773",7,0,"1",.,"A"
"20161","03344801",15,0,"1",.,"A"
"20161","03344811",5,0,"1",.,"A"
"20161","03344834",8,0,"1",.,"A"
"20161","03344841",14,0,"1",.,"A"
"20161","03344861",46,0,"1",.,"A"
"20161","03344881",38,0,"1",.,"A"
"20161","03344901",18,0,"1",.,"A"
"20161","03344931",66,0,"1",.,"A"
"20161","03344951",7,0,"1",.,"A"
"20161","03344971",19,0,"1",.,"A"
"20161","03345021",23,0,"1",.,"A"
"20161","03345041",14,0,"1",.,"A"
"20161","03345051",19,0,"1",.,"A"
"20161","03345061",16,0,"1",0,"D"
"20161","03345091",38,0,"1",.,"A"
"20161","03345101",20,0,"1",.,"A"
"20161","03345121",24,0,"1",.,"A"
"20161","03345134",11,0,"1",.,"A"
"20161","03345141",35,0,"1",.,"A"
"20161","03345161",27,0,"1",.,"A"
"20161","03345191",26,0,"1",.,"A"
"20161","03345201",9,0,"1",135,"D"
"20161","03345211",16,0,"1",.,"A"
"20161","03345221",99,0,"1",.,"A"
"20161","03345231",26,0,"1",.,"A"
"20161","03345251",11,0,"1",.,"A"
"20161","03345261",24,0,"1",.,"A"
"20161","03345301",15,0,"1",.,"A"
"20161","03345311",20,0,"1",.,"A"
"20161","03345331",9,0,"1",.,"A"
"20161","03345351",32,0,"1",.,"A"
"20161","03345411",37,0,"1",.,"A"
"20161","03345421",27,0,"1",.,"A"
"20161","03345431",24,0,"1",.,"A"
"20161","03345444",20,0,"1",.,"A"
"20161","03345471",11,0,"1",.,"A"
"20161","03345481",31,0,"1",.,"A"
"20161","03345491",17,0,"1",.,"A"
"20161","03345501",19,0,"1",.,"A"
"20161","03345531",37,0,"1",.,"A"
"20161","03345581",14,0,"1",.,"A"
"20161","03345591",34,0,"1",.,"A"
"20161","03345611",58,0,"1",.,"A"
"20161","03345641",14,0,"1",35,"D"
"20161","03345651",51,0,"1",.,"A"
"20161","03345671",21,0,"1",.,"A"
"20161","03345681",33,0,"1",.,"A"
"20161","03345691",6,0,"1",.,"A"
"20161","03345711",21,0,"1",.,"A"
"20161","03345731",68,0,"1",.,"A"
"20161","03345751",36,0,"1",.,"A"
"20161","03345771",30,0,"1",.,"A"
"20161","03345781",20,0,"1",.,"A"
"20161","03345791",17,0,"1",.,"A"
"20161","03345801",17,0,"1",.,"A"
"20161","03345821",8,0,"1",.,"A"
"20161","03345831",31,0,"1",.,"A"
"20161","03345861",18,0,"1",.,"A"
"20161","03345901",15,0,"1",.,"A"
"20161","03345911",12,0,"1",.,"A"
"20161","03345931",27,0,"1",.,"A"
"20161","03345941",20,0,"1",.,"A"
"20161","03345961",18,0,"1",.,"A"
"20161","03346001",22,0,"1",60,"D"
"20161","03346011",68,0,"1",.,"A"
"20161","03346021",29,0,"1",.,"A"
"20161","03346061",20,0,"1",.,"A"
"20161","03346071",70,0,"1",.,"A"
"20161","03346081",34,0,"1",.,"A"
"20161","03346091",36,0,"1",.,"A"
"20161","03346101",9,0,"1",.,"A"
"20161","03346114",25,0,"1",.,"A"
"20161","03346161",25,0,"1",.,"A"
"20161","03346201",20,0,"1",.,"A"
"20161","03346221",19,0,"1",.,"A"
"20161","03346241",34,0,"1",.,"A"
"20161","03346261",9,0,"1",.,"A"
"20161","03346281",45,0,"1",.,"A"
"20161","03346292",33,0,"1",.,"A"
"20161","03346311",21,0,"1",.,"A"
"20161","03346351",11,0,"1",.,"A"
"20161","03346361",24,0,"1",450,"D"
"20161","03346371",11,0,"1",.,"A"
"20161","03346401",18,0,"1",.,"A"
"20161","03346421",31,0,"1",.,"A"
"20161","03346431",5,0,"1",.,"A"
"20161","03346452",23,0,"1",.,"A"
"20161","03346471",15,0,"1",.,"A"
"20161","03346491",14,0,"1",.,"A"
"20161","03346501",21,0,"1",.,"A"
"20161","03346512",12,0,"1",.,"A"
"20161","03346521",53,0,"1",.,"A"
"20161","03346551",18,0,"1",.,"A"
"20161","03346571",30,0,"1",.,"A"
"20161","03346581",11,0,"1",.,"A"
"20161","03346591",21,0,"1",.,"A"
"20161","03346601",13,0,"1",.,"A"
"20161","03346611",14,0,"1",.,"A"
"20161","03346621",10,0,"1",.,"A"
"20161","03346631",10,0,"1",.,"A"
"20161","03346641",9,0,"1",.,"A"
"20161","03346651",16,0,"1",.,"A"
"20161","03346671",53,0,"1",.,"A"
"20161","03346701",22,0,"1",.,"A"
"20161","03346721",17,0,"1",.,"A"
"20161","03346731",27,0,"1",.,"A"
"20161","03346744",20,0,"1",.,"A"
"20161","03346761",24,0,"1",.,"A"
"20161","03346781",30,0,"1",.,"A"
"20161","03346811",24,0,"1",.,"A"
"20161","03346831",8,0,"1",.,"A"
"20161","03346851",7,0,"1",.,"A"
"20161","03346861",50,0,"1",.,"A"
"20161","03346881",6,0,"1",.,"A"
"20161","03346891",17,0,"1",.,"A"
"20161","03346921",29,0,"1",.,"A"
"20161","03346931",19,0,"1",.,"A"
"20161","03346941",42,0,"1",.,"A"
"20161","03346961",46,0,"1",.,"A"
"20161","03346971",12,0,"1",.,"A"
"20161","03346981",15,0,"1",.,"A"
"20161","03347011",16,0,"1",.,"A"
"20161","03347031",27,0,"1",.,"A"
"20161","03347041",13,0,"1",.,"A"
"20161","03347051",11,0,"1",.,"A"
"20161","03347061",19,0,"1",.,"A"
"20161","03347071",24,0,"1",.,"A"
"20161","03347091",18,0,"1",.,"A"
"20161","03347111",56,0,"1",.,"A"
"20161","03347121",9,0,"1",.,"A"
"20161","03347131",26,0,"1",.,"A"
"20161","03347141",50,0,"1",.,"A"
"20161","03347151",83,0,"1",.,"A"
"20161","03347191",23,0,"1",.,"A"
"20161","03347231",14,0,"1",.,"A"
"20161","03347241",22,0,"1",.,"A"
"20161","03347261",13,0,"1",0,"D"
"20161","03347271",40,0,"1",.,"A"
"20161","03347281",27,0,"1",.,"A"
"20161","03347291",28,0,"1",.,"A"
"20161","03347301",11,0,"1",.,"A"
"20161","03347341",17,0,"1",.,"A"
"20161","03347351",16,0,"1",.,"A"
"20161","03347361",41,0,"1",.,"A"
"20161","03347384",18,0,"1",.,"A"
"20161","03347391",7,0,"1",.,"A"
"20161","03347401",43,0,"1",.,"A"
"20161","03347421",17,0,"1",.,"A"
"20161","03347451",16,0,"1",.,"A"
"20161","03347471",23,0,"1",.,"A"
"20161","03347501",24,0,"1",.,"A"
"20161","03347571",20,0,"1",.,"A"
"20161","03347583",24,0,"1",.,"A"
"20161","03347591",17,0,"1",.,"A"
"20161","03347631",45,0,"1",.,"A"
"20161","03347641",38,0,"1",.,"A"
"20161","03347661",18,0,"1",.,"A"
"20161","03347671",49,0,"1",.,"A"
"20161","03347681",8,0,"1",30,"D"
"20161","03347691",9,0,"1",.,"A"
"20161","03347701",27,0,"1",.,"A"
"20161","03347721",26,0,"1",.,"A"
"20161","03347731",20,0,"1",.,"A"
"20161","03347753",23,0,"1",.,"A"
"20161","03347761",11,0,"1",.,"A"
"20161","03347801",21,0,"1",.,"A"
"20161","03347811",11,0,"1",.,"A"
"20161","03347821",28,0,"1",.,"A"
"20161","03347851",15,0,"1",.,"A"
"20161","03347881",18,0,"1",.,"A"
"20161","03347901",39,0,"1",.,"A"
"20161","03347921",66,0,"1",.,"A"
"20161","03347941",20,0,"1",.,"A"
"20161","03347961",34,0,"1",.,"A"
"20161","03347971",11,0,"1",.,"A"
"20161","03347991",38,0,"1",.,"A"
"20161","03348001",48,0,"1",.,"A"
"20161","03348011",14,0,"1",.,"A"
"20161","03348031",8,0,"1",.,"A"
"20161","03348044",11,0,"1",.,"A"
"20161","03348061",26,0,"1",.,"A"
"20161","03348083",13,0,"1",.,"A"
"20161","03348091",35,0,"1",.,"A"
"20161","03348111",24,0,"1",.,"A"
"20161","03348131",52,0,"1",.,"A"
"20161","03348161",11,0,"1",.,"A"
"20161","03348184",16,0,"1",.,"A"
"20161","03348201",22,0,"1",.,"A"
"20161","03348221",16,0,"1",.,"A"
"20161","03348241",8,0,"1",.,"A"
"20161","03348261",19,0,"1",.,"A"
"20161","03348271",27,0,"1",.,"A"
"20161","03348291",13,0,"1",.,"A"
"20161","03348301",21,0,"1",.,"A"
"20161","03348341",31,0,"1",.,"A"
"20161","03348351",17,0,"1",.,"A"
"20161","03348371",25,0,"1",.,"A"
"20161","03348381",25,0,"1",.,"A"
"20161","03348421",20,0,"1",.,"A"
"20161","03348451",33,0,"1",.,"A"
"20161","03348461",7,0,"1",.,"A"
"20161","03348491",23,0,"1",.,"A"
"20161","03348501",20,0,"1",.,"A"
"20161","03348521",7,0,"1",.,"A"
"20161","03348531",16,0,"1",.,"A"
"20161","03348541",35,0,"1",.,"A"
"20161","03348551",19,0,"1",.,"A"
"20161","03348571",19,0,"1",.,"A"
"20161","03348591",22,0,"1",.,"A"
"20161","03348631",15,0,"1",.,"A"
"20161","03348661",46,0,"1",.,"A"
"20161","03348671",16,0,"1",.,"A"
"20161","03348681",17,0,"1",.,"A"
"20161","03348691",13,0,"1",.,"A"
"20161","03348701",22,0,"1",.,"A"
"20161","03348721",19,0,"1",.,"A"
"20161","03348731",38,0,"1",.,"A"
"20161","03348781",10,0,"1",.,"A"
"20161","03348791",23,0,"1",0,"D"
"20161","03348801",12,0,"1",.,"A"
"20161","03348811",20,0,"1",.,"A"
"20161","03348821",17,0,"1",.,"A"
"20161","03348871",41,0,"1",.,"A"
"20161","03348891",19,0,"1",.,"A"
"20161","03348901",21,0,"1",.,"A"
"20161","03348941",11,0,"1",.,"A"
"20161","03348951",47,0,"1",.,"A"
"20161","03348981",11,0,"1",.,"A"
"20161","03348991",27,0,"1",.,"A"
"20161","03349021",13,0,"1",.,"A"
"20161","03349031",32,0,"1",.,"A"
"20161","03349051",18,0,"1",.,"A"
"20161","03349071",20,0,"1",.,"A"
"20161","03349081",38,0,"1",.,"A"
"20161","03349091",26,0,"1",.,"A"
"20161","03349121",25,0,"1",.,"A"
"20161","03349141",30,0,"1",.,"A"
"20161","03349151",33,0,"1",.,"A"
"20161","03349171",19,0,"1",.,"A"
"20161","03349181",50,0,"1",.,"A"
"20161","03349211",24,0,"1",.,"A"
"20161","03349241",28,0,"1",.,"A"
"20161","03349251",20,0,"1",.,"A"
"20161","03349261",26,0,"1",.,"A"
"20161","03349281",117,0,"1",.,"A"
"20161","03349291",28,0,"1",.,"A"
"20161","03349321",44,0,"1",.,"A"
"20161","03349331",8,0,"1",.,"A"
"20161","03349341",26,0,"1",.,"A"
"20161","03349351",25,0,"1",.,"A"
"20161","03349381",17,0,"1",.,"A"
"20161","03349391",30,0,"1",.,"A"
"20161","03349401",53,0,"1",.,"A"
"20161","03349411",13,0,"1",.,"A"
"20161","03349421",26,0,"1",.,"A"
"20161","03349431",55,0,"1",.,"A"
"20161","03349461",16,0,"1",.,"A"
"20161","03349491",11,0,"1",.,"A"
"20161","03349501",19,0,"1",.,"A"
"20161","03349551",27,0,"1",.,"A"
"20161","03349591",8,0,"1",.,"A"
"20161","03349601",35,0,"1",.,"A"
"20161","03349611",12,0,"1",.,"A"
"20161","03349631",17,0,"1",15,"D"
"20161","03349681",19,0,"1",.,"A"
"20161","03349691",10,0,"1",.,"A"
"20161","03349701",16,0,"1",.,"A"
"20161","03349711",19,0,"1",.,"A"
"20161","03349721",16,0,"1",.,"A"
"20161","03349771",12,0,"1",.,"A"
"20161","03349791",27,0,"1",.,"A"
"20161","03349811",6,0,"1",.,"A"
"20161","03349821",20,0,"1",.,"A"
"20161","03349831",16,0,"1",.,"A"
"20161","03349854",9,0,"1",.,"A"
"20161","03349861",10,0,"1",.,"A"
"20161","03349871",19,0,"1",.,"A"
"20161","03349881",38,0,"1",.,"A"
"20161","03349901",25,0,"1",.,"A"
"20161","03349911",34,0,"1",.,"A"
"20161","03349921",10,0,"1",.,"A"
"20161","03349931",12,0,"1",.,"A"
"20161","03349941",20,0,"1",.,"A"
"20161","03349971",30,0,"1",.,"A"
"20161","03349991",16,0,"1",.,"A"
"20161","03350001",27,0,"1",.,"A"
"20161","03350051",13,0,"1",.,"A"
"20161","03350061",13,0,"1",.,"A"
"20161","03350081",10,0,"1",.,"A"
"20161","03350111",13,0,"1",.,"A"
"20161","03350171",24,0,"1",.,"A"
"20161","03350181",16,0,"1",.,"A"
"20161","03350191",13,0,"1",.,"A"
"20161","03350221",11,0,"1",.,"A"
"20161","03350271",30,0,"1",.,"A"
"20161","03350291",41,0,"1",.,"A"
"20161","03350301",15,0,"1",.,"A"
"20161","03350311",41,0,"1",.,"A"
"20161","03350341",21,0,"1",.,"A"
"20161","03350353",29,0,"1",.,"A"
"20161","03350391",33,0,"1",.,"A"
"20161","03350401",22,0,"1",.,"A"
"20161","03350421",27,0,"1",.,"A"
"20161","03350431",13,0,"1",.,"A"
"20161","03350501",19,0,"1",.,"A"
"20161","03350511",15,0,"1",.,"A"
"20161","03350521",12,0,"1",.,"A"
