"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20161","03095594",11,0,"1",910,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03095614",52,0,"1",520,"D",195,"D",.,"A",390,"D",0,"D",.,"A",.,"A",325,"D",0,"D",15,"D",195,"D",.,"A",.,"A"
"20161","03095734",34,0,"1",1586,"D",936,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",60,"D",40,"D",520,"D",.,"A",.,"A"
"20161","03095804",24,0,"1",2600,"D",650,"D",.,"A",824,"F",0,"D",.,"A",341,"F",1950,"D",0,"D",80,"D",1040,"D",.,"A",.,"A"
"20161","03095974",40,0,"1",1625,"D",650,"D",195,"D",520,"D",0,"D",.,"A",40,"D",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03095984",40,0,"1",2226,"F",.,"A",.,"A",857,"F",0,"D",.,"A",.,"A",1817,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096044",20,0,"1",1950,"D",325,"D",.,"A",390,"D",30,"D",.,"A",.,"A",1625,"D",30,"D",25,"D",325,"D",.,"A",.,"A"
"20161","03096094",27,0,"1",325,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096144",23,0,"1",3250,"D",650,"D",585,"D",1300,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096184",44,0,"1",2275,"D",0,"D",455,"D",780,"D",0,"D",.,"A",.,"A",2275,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096234",13,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096344",29,0,"1",1625,"D",325,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",20,"D",260,"D",.,"A",.,"A"
"20161","03096434",21,0,"1",650,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096494",14,0,"1",2145,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1885,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096514",23,0,"1",1300,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096604",39,0,"1",2600,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2340,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096624",34,0,"1",3900,"D",845,"D",.,"A",0,"D",0,"D",.,"A",.,"A",3055,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096724",23,0,"1",520,"D",65,"D",390,"D",390,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096734",20,0,"1",520,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096784",43,0,"1",1170,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",845,"D",300,"D",70,"D",910,"D",.,"A",.,"A"
"20161","03096854",50,0,"1",2145,"D",520,"D",.,"A",455,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03096924",12,0,"1",2226,"F",.,"A",.,"A",857,"F",144,"F",.,"A",.,"A",1817,"F",128,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03097034",20,0,"1",585,"D",65,"D",.,"A",364,"D",0,"D",.,"A",.,"A",520,"D",0,"D",26,"D",338,"D",.,"A",.,"A"
"20161","03097054",19,0,"1",1040,"D",195,"D",.,"A",455,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097094",25,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097144",11,0,"1",1625,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097174",55,0,"1",0,"D",.,"A",.,"A",650,"D",300,"D",.,"A",.,"A",0,"D",900,"D",60,"D",780,"D",.,"A",.,"A"
"20161","03097194",19,0,"1",1300,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1170,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097224",30,0,"1",845,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097264",12,0,"1",2275,"D",328,"F",.,"A",818,"F",0,"D",.,"A",.,"A",1330,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097374",46,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097384",20,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097394",25,0,"1",1560,"D",260,"D",.,"A",0,"D",6,"D",.,"A",.,"A",1300,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097454",47,0,"1",1950,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",50,"D",650,"D",.,"A",.,"A"
"20161","03097474",104,0,"1",1950,"D",585,"D",130,"D",650,"D",0,"D",.,"A",.,"A",1365,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097524",24,0,"1",2080,"D",130,"D",.,"A",455,"D",0,"D",.,"A",.,"A",1950,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097534",40,0,"1",1300,"D",520,"D",.,"A",325,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097634",24,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097644",28,0,"1",780,"D",65,"D",130,"D",130,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097694",24,0,"1",1950,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097804",46,0,"1",1950,"D",260,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097814",30,0,"1",1300,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",105,"D",50,"D",650,"D",.,"A",.,"A"
"20161","03097834",76,0,"1",1950,"D",0,"D",1300,"D",455,"D",0,"D",.,"A",.,"A",1950,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097884",28,0,"1",1105,"D",130,"D",.,"A",650,"D",60,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097964",39,0,"1",520,"D",130,"D",.,"A",65,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097984",27,0,"1",975,"D",260,"D",.,"A",455,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03097994",34,0,"1",325,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",260,"D",0,"D",8,"D",104,"D",65,"D",5,"D"
"20161","03098014",14,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098034",44,0,"1",975,"D",328,"F",.,"A",0,"D",0,"D",.,"A",.,"A",1330,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098104",18,0,"1",2600,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098114",41,0,"1",2600,"D",494,"D",.,"A",975,"D",0,"D",.,"A",.,"A",2106,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098134",25,0,"1",1560,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098204",23,0,"1",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D",0,"D",7,"D",91,"D",.,"A",.,"A"
"20161","03098244",26,0,"1",1300,"D",195,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098254",33,0,"1",1560,"D",520,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098264",75,0,"1",1313,"D",65,"D",260,"D",65,"D",0,"D",.,"A",.,"A",1248,"D",48,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098314",11,0,"1",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098364",25,0,"1",1645,"F",.,"A",.,"A",818,"F",6,"D",.,"A",.,"A",1330,"F",6,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098374",43,0,"1",1625,"D",451,"F",.,"A",650,"D",0,"D",.,"A",.,"A",1755,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098394",23,0,"1",650,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098404",19,0,"1",1300,"D",260,"D",.,"A",818,"F",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098424",33,0,"1",975,"D",325,"D",.,"A",260,"D",6,"D",.,"A",.,"A",650,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098564",33,0,"1",1235,"D",195,"D",65,"D",260,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"C",453,"F",.,"A",.,"A"
"20161","03098604",55,0,"1",1950,"D",325,"D",.,"A",650,"D",45,"D",.,"A",.,"A",1625,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098684",30,0,"1",975,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098714",27,0,"1",1950,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1560,"D",60,"D",45,"D",585,"D",.,"A",.,"A"
"20161","03098764",49,0,"1",2860,"D",523,"F",1950,"D",780,"D",90,"D",.,"A",.,"A",2210,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098874",39,0,"1",2600,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",300,"D",75,"D",975,"D",.,"A",.,"A"
"20161","03098904",17,0,"1",650,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098914",6,0,"1",390,"D",65,"D",.,"A",390,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098924",24,0,"1",1300,"D",260,"D",.,"A",260,"D",90,"D",.,"A",.,"A",1040,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03098974",17,0,"1",1105,"D",0,"D",.,"A",585,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099004",12,0,"1",585,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099044",36,0,"1",1300,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099074",29,0,"1",1950,"D",650,"D",390,"D",650,"D",6,"D",.,"A",.,"A",1300,"D",6,"D",50,"D",650,"D",.,"A",.,"A"
"20161","03099104",29,0,"1",1645,"F",.,"A",.,"A",818,"F",134,"F",.,"A",.,"A",1330,"F",130,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03099144",55,0,"1",1690,"D",390,"D",130,"D",910,"D",0,"D",.,"A",.,"A",1300,"D",255,"D",30,"D",390,"D",.,"A",.,"A"
"20161","03099164",56,0,"1",2210,"D",520,"D",.,"A",1300,"D",75,"D",.,"A",.,"A",1690,"D",360,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099194",38,0,"1",325,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099264",17,0,"1",650,"D",65,"D",.,"A",260,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099304",15,0,"1",325,"D",65,"D",.,"A",546,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099384",93,0,"1",2028,"D",0,"D",.,"A",325,"D",6,"D",.,"A",10,"D",2028,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099424",77,0,"1",1300,"D",0,"D",.,"A",975,"D",45,"D",.,"A",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099564",34,0,"1",650,"D",130,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099604",12,0,"1",390,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099664",24,0,"1",975,"D",523,"F",.,"A",1950,"D",0,"D",.,"A",440,"D",2210,"F",0,"D",.,"A",.,"A",390,"D",30,"D"
"20161","03099714",28,0,"1",650,"D",0,"D",.,"A",780,"D",0,"D",.,"A",.,"A",650,"D",0,"D",60,"D",780,"D",.,"A",.,"A"
"20161","03099784",41,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099844",106,0,"1",1950,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1755,"D",300,"D",.,"A",.,"A",260,"D",20,"D"
"20161","03099904",20,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099954",28,0,"1",1625,"D",325,"D",195,"D",975,"D",120,"D",.,"A",.,"A",1300,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03099964",33,0,"1",1625,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100034",31,0,"1",1729,"D",273,"D",.,"A",857,"F",144,"F",.,"A",.,"A",1456,"D",128,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03100044",39,0,"1",1300,"D",325,"D",.,"A",260,"D",30,"D",.,"A",.,"A",975,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100054",44,0,"1",1300,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1105,"D",24,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100174",53,0,"1",1040,"D",260,"D",520,"D",910,"D",150,"D",.,"A",.,"A",780,"D",450,"D",30,"D",390,"D",.,"A",.,"A"
"20161","03100194",60,0,"1",1560,"D",390,"D",130,"D",650,"D",150,"D",.,"A",.,"A",1170,"D",150,"D",75,"D",975,"D",.,"A",.,"A"
"20161","03100254",31,0,"1",2925,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2795,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100274",30,0,"1",520,"D",195,"D",.,"A",325,"D",150,"D",.,"A",.,"A",325,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100404",43,0,"1",1950,"D",130,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100424",8,0,"1",650,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100504",22,0,"1",325,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100534",18,0,"1",910,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",45,"D",585,"D",.,"A",.,"A"
"20161","03100594",40,0,"1",1950,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1430,"D",30,"D",125,"D",1625,"D",.,"A",.,"A"
"20161","03100634",22,0,"1",1040,"D",195,"D",.,"A",455,"D",60,"D",.,"A",.,"A",845,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100674",30,0,"1",2210,"D",910,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100734",41,0,"1",2470,"D",390,"D",455,"D",780,"D",72,"D",.,"A",.,"A",2080,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100824",21,0,"1",650,"D",130,"D",130,"D",130,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03100874",37,0,"1",1040,"D",0,"D",.,"A",390,"D",60,"D",.,"A",.,"A",1040,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101004",23,0,"1",1388,"F",.,"A",.,"A",1300,"D",116,"F",.,"A",.,"A",1110,"F",121,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03101094",55,0,"1",1625,"D",195,"D",.,"A",1300,"D",150,"D",.,"A",52,"D",1430,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101154",22,0,"1",1690,"D",130,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1560,"D",100,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03101204",25,0,"1",325,"D",65,"D",.,"A",780,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101234",64,0,"1",650,"D",195,"D",390,"D",975,"D",120,"D",.,"A",.,"A",455,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101244",80,0,"1",1292,"F",.,"A",.,"A",524,"F",86,"F",.,"A",.,"A",1051,"F",102,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03101264",22,0,"1",910,"D",195,"D",.,"A",130,"D",127,"F",.,"A",.,"A",715,"D",124,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03101274",25,0,"1",2600,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2405,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101304",28,0,"1",1300,"D",195,"D",.,"A",0,"D",0,"D",.,"A",105,"D",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101334",26,0,"1",1300,"D",390,"D",195,"D",0,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101374",35,0,"1",1950,"D",325,"D",.,"A",845,"D",0,"D",.,"A",.,"A",1625,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101384",29,0,"1",2600,"D",195,"D",.,"A",2600,"D",0,"D",.,"A",60,"D",2405,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101434",31,0,"1",1300,"D",195,"D",.,"A",0,"D",6,"D",.,"A",.,"A",1105,"D",6,"D",20,"D",260,"D",.,"A",.,"A"
"20161","03101494",32,0,"1",1300,"D",325,"D",.,"A",520,"D",60,"D",.,"A",.,"A",975,"D",150,"D",25,"D",325,"D",.,"A",.,"A"
"20161","03101604",32,0,"1",1831,"F",.,"A",.,"A",1131,"F",198,"F",.,"A",.,"A",1478,"F",209,"F",.,"A",.,"A",.,"A",.,"A"
"20161","03101624",19,0,"1",845,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",715,"D",0,"D",28,"D",364,"D",.,"A",.,"A"
"20161","03101694",37,0,"1",5200,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",4550,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101714",47,0,"1",1300,"D",130,"D",.,"A",2080,"D",120,"D",.,"A",.,"A",1170,"D",240,"D",15,"D",195,"D",325,"D",25,"D"
"20161","03101724",29,0,"1",2314,"D",455,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1859,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101764",97,0,"1",1820,"D",130,"D",.,"A",650,"D",120,"D",.,"A",.,"A",1690,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101884",11,0,"1",325,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101904",22,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03101944",22,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102064",9,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",41,"D",533,"D",.,"A",.,"A"
"20161","03102214",54,0,"1",1313,"D",221,"D",.,"A",325,"D",30,"D",.,"A",.,"A",1092,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102224",19,0,"1",650,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102274",22,0,"1",585,"D",65,"D",.,"A",65,"D",0,"D",.,"A",.,"A",520,"D",0,"D",12,"D",156,"D",.,"A",.,"A"
"20161","03102294",36,0,"1",1560,"D",260,"D",1040,"D",390,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102334",21,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102354",29,0,"1",2275,"D",260,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",2015,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102404",39,0,"1",585,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102454",36,0,"1",780,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102484",20,0,"1",1950,"D",455,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102524",41,0,"1",2600,"D",650,"D",.,"A",520,"D",240,"D",.,"A",.,"A",1950,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102664",17,0,"1",650,"D",0,"D",260,"D",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20161","03102694",9,0,"1",585,"D",65,"D",.,"A",65,"D",0,"D",.,"A",.,"A",520,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20161","03102804",20,0,"1",910,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03102824",39,0,"1",3250,"D",2600,"D",.,"A",910,"D",0,"D",.,"A",.,"A",650,"D",1200,"D",90,"D",1170,"D",.,"A",.,"A"
"20161","03102904",29,0,"1",1560,"D",0,"D",.,"A",3900,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103044",32,0,"1",1950,"D",975,"D",.,"A",650,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103124",83,0,"1",520,"D",0,"D",.,"A",520,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103164",22,0,"1",1300,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103184",34,0,"1",1625,"D",260,"D",130,"D",260,"D",0,"D",.,"A",.,"A",1365,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103204",33,0,"1",650,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103274",14,0,"1",585,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103284",21,0,"1",1950,"D",203,"F",207,"F",390,"D",6,"D",.,"A",.,"A",708,"F",6,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103314",20,0,"1",1300,"D",390,"D",.,"A",195,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103354",33,0,"1",2600,"D",780,"D",.,"A",260,"D",90,"D",.,"A",.,"A",1820,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103394",16,0,"1",2600,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103454",34,0,"1",1820,"D",325,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1495,"D",120,"D",50,"D",650,"D",.,"A",.,"A"
"20161","03103484",24,0,"1",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103584",59,0,"1",1040,"D",130,"D",.,"A",390,"D",0,"D",.,"A",.,"A",910,"D",0,"D",55,"D",715,"D",.,"A",.,"A"
"20161","03103624",33,0,"1",546,"D",26,"D",39,"D",962,"D",465,"D",.,"A",.,"A",520,"D",78,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103654",34,0,"1",1625,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103694",19,0,"1",650,"D",39,"D",650,"D",65,"D",0,"D",.,"A",.,"A",611,"D",60,"D",.,"A",.,"A",455,"D",35,"D"
"20161","03103714",33,0,"1",390,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103734",75,0,"1",1950,"D",325,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20161","03103834",16,0,"1",325,"D",52,"D",.,"A",0,"D",0,"D",.,"A",.,"A",273,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
