"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20162","03326262",12,0,"1","02","D","105","D","2016","D",.,"A",66,"D","01","D",466,"D","3","D",.,"A",4500,"D",.,"A",.,"A","01","D",466,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D","2016","D","2015","D","KIA"
"20162","03326442",17,0,"1","01","D","105","D","2016","D",.,"A",36,"D","03","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",248,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","HON"
"20162","03326562",15,0,"1","01","D","105","D","2015","D",.,"A",36,"D","03","D",398,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",398,"D",398,"D",398,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2015","D","HON"
"20162","03326772",36,0,"1","01","D","105","D","2013","D",.,"A",36,"D","06","D",335,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",335,"D",335,"D",335,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2014","D","NIS"
"20162","03326812",19,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",316,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",316,"D",316,"D",316,"D",15,"D",15,"D",15,"D",.,"A",.,"A","D",,"A","2015","D","TOY"
"20162","03326902",6,0,"1","01","D","105","D","2016","D",.,"A",36,"D","11","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",325,"F",325,"F",325,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20162","03326932",21,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",384,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",384,"D",384,"D",384,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2013","D","MAZ"
"20162","03327392",11,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",279,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","TOY"
"20162","03327412",10,0,"1","01","D","105","D","2013","D",.,"A",36,"D","05","D",218,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",218,"D",218,"D",218,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","NIS"
"20162","03327482",19,0,"5","01","D","105","D","2016","D",.,"A",36,"D","12","D",350,"D","3","D",.,"A",.,"A",2989,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",2989,"D",.,"A","D",,"A","2015","D","GMC"
"20162","03327862",29,0,"1","01","D","105","D","2014","D",.,"A",39,"D","11","D",305,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",305,"D",305,"D",305,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","JEE"
"20162","03327862",30,0,"1","02","D","105","D","2015","D",.,"A",36,"D","12","D",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHR"
"20162","03327872",23,0,"5","01","D","105","D","2014","D",.,"A",24,"D","03","D",275,"D","3","D",.,"A",.,"A",200,"D",.,"A","02","D",275,"D",275,"D",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A","D",,"A","2014","D","FOR"
"20162","03327872",24,0,"1","02","D","105","D","2016","D",.,"A",24,"D","03","D",248,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",.,"A",.,"A",248,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2016","D","FOR"
"20162","03329672",21,0,"5","01","D","105","D","2014","D",.,"A",24,"D","12","D",240,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","TOY"
"20162","03329672",22,0,"5","02","D","105","D","2014","D",.,"A",24,"D","05","D",260,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","TOY"
"20162","03329912",15,0,"5","01","D","105","D","2015","D",.,"A",.,"C","03","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","LAN"
"20162","03330212",25,0,"1","01","D","105","D","2016","D",0.7,"D",36,"D","03","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","ACU"
"20162","03331082",10,0,"5","01","D","105","D","2013","D",.,"A",60,"D","10","F",480,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","TOY"
"20162","03331312",16,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",900,"D","3","D",.,"A",.,"A",15000,"D",.,"A",,"A",900,"D",900,"D",900,"D",.,"A",.,"A",.,"A",15000,"D",.,"A","D",,"A","2013","D","POR"
"20162","03331312",17,0,"5","02","D","105","D","2015","D",.,"A",36,"D","04","D",700,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","ACU"
"20162","03331502",8,0,"1","01","D","105","D","2014","D",.,"A",36,"D","03","D",280,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20162","03331672",41,0,"5","01","D","105","D","2015","D",.,"A",36,"D","07","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HON"
"20162","03332032",13,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",170,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2014","D","KIA"
"20162","03332162",10,0,"5","01","D","105","D","2015","D",.,"A",24,"D","08","D",394,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",394,"D",394,"D",394,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHR"
"20162","03332422",35,0,"5","01","D","105","D","2000","D",.,"A",60,"D","02","D",340,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",340,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20162","03333023",5,0,"5","01","D","105","D","2013","D",.,"A",60,"D","02","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","NIS"
"20162","03333162",7,0,"5","01","D","105","D","2015","D",.,"A",39,"D","12","D",371,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",371,"D",371,"D",371,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","BUI"
"20162","03334112",13,0,"5","01","D","105","D","2015","D",.,"A",36,"D","12","D",275,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",275,"D",275,"D",275,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20162","03334172",14,0,"5","01","D","105","D","2015","D",.,"A",24,"D","08","D",185,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",185,"D",185,"D",185,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","BUI"
"20162","03334322",11,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",588,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",588,"D",588,"D",588,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","BMW"
"20162","03334322",12,0,"5","02","D","105","D","2015","D",.,"A",39,"D","12","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20162","03334642",28,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",280,"D","3","D",.,"A",.,"A",1700,"D",.,"A","01","F",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",1700,"D",.,"A","D",,"A","2013","D","GMC"
"20162","03334642",29,0,"1","02","D","105","D","2016","D",.,"A",36,"D","04","D",299,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","JEE"
"20162","03334832",5,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",230,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",230,"D",230,"D",230,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","VOK"
"20162","03335342",29,0,"5","01","D","105","D","2015","D",.,"A",36,"D","01","D",385,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HON"
"20162","03335642",10,0,"1","01","D","105","D","2015","D",.,"A",36,"D","05","D",264,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",264,"D",264,"D",264,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HON"
"20162","03335752",29,0,"5","01","D","105","D","2014","D",.,"A",36,"D","04","D",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","TOY"
"20162","03335892",20,0,"5","01","D","105","D","2015","D",.,"A",36,"D","02","D",189,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",189,"D",189,"D",189,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","D",,"A","2015","D","HYU"
"20162","03336212",10,0,"5","01","D","105","D","2013","D",.,"A",36,"D","07","D",350,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2013","D","VOK"
"20162","03336612",8,0,"1","01","D","105","D","2006","D",.,"A",2,"D","02","D",200,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D","2016","D","2013","D","BMW"
"20162","03336902",21,0,"5","01","D","105","D","2015","D",.,"A",36,"D","09","D",230,"D","3","D",.,"A",2500,"D",1000,"D",.,"A",,"A",230,"D",230,"D",230,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2015","D","CAD"
"20162","03336942",8,0,"5","01","D","105","D","2015","D",.,"A",36,"D","02","D",150,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","SUB"
"20162","03336982",15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","01","D",298,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",298,"D",298,"D",298,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2014","D","MAZ"
"20162","03336982",16,0,"1","02","D","105","D","2016","D",.,"A",39,"D","02","D",179,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",179,"D",179,"D",179,"D",.,"A",.,"A",.,"A",1500,"F",.,"A","D",,"A","2016","D","MAZ"
"20162","03336992",18,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",244,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",244,"D",244,"D",244,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2014","D","VOK"
"20162","03337172",16,0,"5","01","D","105","D","2015","D",.,"A",36,"D","12","D",12,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",12,"D",12,"D",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","VOK"
"20162","03338152",16,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHE"
"20162","03338532",28,0,"5","01","D","105","D","2014","D",.,"A",48,"D","07","D",700,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","VOV"
"20162","03338862",29,0,"5","01","D","105","D","2013","D",.,"A",36,"D","09","D",310,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","HON"
"20162","03338862",30,0,"5","02","D","105","D","2015","D",.,"A",36,"D","11","D",150,"D","3","D",.,"A",1000,"D",1500,"D",.,"A",,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2015","D","HON"
"20162","03338972",30,0,"5","01","D","105","D","2014","D",.,"A",36,"D","06","D",236,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",236,"D",236,"D",236,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2014","D","HON"
"20162","03339064",12,0,"5","01","D","105","D",,"C",.,"A",36,"D","05","D",200,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","JEE"
"20162","03340452",30,0,"5","01","D","105","D","2016","D",.,"A",30,"D","12","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A","02","D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","ACU"
"20162","03340452",31,0,"1","02","D","105","D","2015","D",0.75,"D",36,"D","12","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20162","03340542",10,0,"5","01","D","105","D","2011","D",.,"A",60,"D","10","D",250,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2014","D","HON"
"20162","03341492",7,0,"1","01","D","105","D","2016","D",.,"A",39,"D","05","D",225,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","CHE"
"20162","03341842",38,0,"1","01","D","105","D","2015","D",.,"A",36,"D","03","D",320,"D","3","D",100,"D",.,"A",.,"A",.,"A",,"A",.,"A",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","KIA"
"20162","03341912",16,0,"5","01","D","105","D","2013","D",.,"A",41,"D","06","D",349,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",349,"D",349,"D",349,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2013","D","MAZ"
"20162","03341982",19,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",270,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2015","D","HON"
"20162","03342082",12,0,"5","01","D","105","D","2015","D",.,"A",36,"D","03","D",640,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",640,"D",640,"D",640,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2015","D","NIS"
"20162","03343232",40,0,"5","01","D","105","D","2015","D",.,"A",36,"D","10","D",311,"D","3","D",.,"A",4078,"D",.,"A",.,"A",,"A",311,"D",311,"D",311,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","FOR"
"20162","03343302",22,0,"5","01","D","105","D","2014","D",.,"A",39,"D","01","D",455,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",455,"D",455,"D",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHE"
"20162","03343302",23,0,"5","02","D","105","D","2015","D",.,"A",36,"D","07","D",535,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",535,"D",535,"D",535,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2015","D","GMC"
"20162","03343882",19,0,"5","01","D","105","D","2014","D",.,"A",36,"D","10","D",313,"D","3","D",.,"A",3000,"D",4000,"D",.,"A",,"A",313,"D",313,"D",313,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2014","D","TOY"
"20162","03343882",20,0,"5","02","D","105","D","2014","D",.,"A",36,"D","10","D",330,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","NIS"
"20162","03344462",9,0,"5","01","D","105","D","2014","D",.,"A",48,"D","05","D",475,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",475,"D",475,"D",475,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20162","03344752",4,0,"5","01","D","105","D","2016","D",.,"A",39,"D","01","D",300,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","NIS"
"20162","03345732",33,0,"5","01","D","105","D","2016","D",.,"A",36,"D","07","D",425,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",425,"D",425,"D",425,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","DOD"
"20162","03345742",11,0,"1","01","D","105","D","2014","D",.,"A",50,"D","02","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","VOK"
"20162","03345772",10,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",325,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",325,"D",325,"D",325,"D",5,"D",5,"D",5,"D",.,"A",.,"A","D",,"A","2013","D","KIA"
"20162","03345832",14,0,"5","01","D","105","D","2015","D",.,"A",36,"D","04","D",432,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",432,"D",432,"D",432,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","VOK"
"20162","03346453",17,0,"5","01","D","105","D","2008","D",.,"A",24,"D","11","D",305,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",305,"D",305,"D",305,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2014","D","SUB"
"20162","03346453",18,0,"5","02","D","105","D","2014","D",.,"A",.,"C","10","F",.,"C",,"C",.,"A",400,"D",.,"A",.,"A",,"A",350,"F",350,"F",350,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","F","SUB"
"20162","03346522",34,0,"5","01","D","105","D","2015","D",.,"A",24,"D","10","D",220,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20162","03346572",15,0,"1","01","D","105","D","2014","D",.,"A",60,"D","11","F",283,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",283,"D",283,"D",283,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","VOK"
"20162","03347632",15,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",320,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2014","D","MAZ"
"20162","03348102",6,0,"1","01","D","105","D","2015","D",.,"A",.,"C","11","F",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","JEE"
"20162","03348382",9,0,"5","01","D","105","D","2016","D",.,"A",39,"D","01","D",200,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","HON"
"20162","03348532",7,0,"5","01","D","105","D",,"C",.,"A",.,"C","05","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",230,"F",230,"F",230,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","F","ACU"
"20162","03348592",13,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",174,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",174,"D",174,"D",174,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2014","D","KIA"
"20162","03348622",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","12","D",650,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",650,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","BMW"
"20162","03348772",9,0,"1","01","D","105","D","2014","D",.,"A",36,"D","09","D",575,"D","3","D",.,"A",11000,"D",.,"A",.,"A",,"A",575,"D",575,"D",575,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","BMW"
"20162","03348792",9,0,"5","01","D","105","D","2002","D",.,"A",102,"D","04","D",388,"D","3","D",.,"A",1000,"D",25,"D",.,"A",,"A",388,"D",388,"D",388,"D",.,"A",.,"A",.,"A",25,"D",.,"A","D",,"A","2015","D","PON"
"20162","03349212",16,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",705,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",705,"D",705,"D",705,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2015","D","JEE"
"20162","03349212",17,0,"5","02","D","105","D","2013","D",.,"A",36,"D","05","D",1785,"D","3","D",.,"A",.,"A",5000,"D",.,"A","05","D",1785,"D",1785,"D",1785,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2013","D","AUD"
"20162","03349212",18,0,"1","03","D","105","D","2016","D",.,"A",42,"D","05","D",925,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",.,"A",.,"A",925,"D",.,"A",.,"A",30,"D",6000,"D",.,"A","D",,"A","2016","D","AUD"
"20162","03349282",32,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",388,"D","3","D",.,"A",11000,"D",500,"D",.,"A",,"A",388,"D",388,"D",388,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2014","D","FOR"
"20162","03350422",11,0,"5","01","D","105","D","2014","D",.,"A",84,"D","01","D",260,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","VOK"
"20162","03350602",13,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",750,"D","3","D",.,"A",13500,"D",3500,"D",.,"A",,"A",750,"D",750,"D",750,"D",150,"D",150,"D",150,"D",3500,"D",.,"A","D",,"A","2015","D","LEX"
"20162","03350752",11,0,"5","01","D","105","D","2015","D",.,"A",24,"D","02","D",197,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",197,"D",197,"D",197,"D",.,"A",.,"A",.,"A",800,"D",.,"A","D",,"A","2015","D","GMC"
"20162","03351052",15,0,"5","01","D","105","D","2015","D",.,"A",36,"D","10","D",325,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",800,"D",.,"A","D",,"A","2015","D","HON"
"20162","03351182",18,0,"5","01","D","105","D","2013","D",.,"A",24,"D","01","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20162","03351302",6,0,"1","01","D","105","D","2014","D",.,"A",48,"D","01","F",270,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2014","D","VOK"
"20162","03352362",32,0,"5","01","D","105","D","2013","D",.,"A",48,"D","05","D",400,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","LEX"
"20162","03352362",33,0,"5","02","D","105","D","2013","D",.,"A",36,"D","05","D",630,"D","3","D",.,"A",.,"A",.,"A",.,"A","05","D",630,"D",630,"D",630,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","LEX"
"20162","03352802",11,0,"5","01","D","105","D","2016","D",.,"A",36,"D","11","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20162","03353322",17,0,"1","01","D","105","D","2014","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2014","D","CHE"
"20162","03354862",16,0,"5","01","D","105","D","1999","D",.,"A",1,"D","01","D",2500,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","LEX"
"20162","03355222",26,0,"1","01","D","105","D","2013","D",.,"A",60,"D","01","D",348,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",348,"D",348,"D",348,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","D",,"A","2016","D","NIS"
"20162","03355302",20,0,"5","01","D","105","D","2016","D",.,"A",39,"D","01","D",330,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","CHE"
"20162","03355362",15,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",375,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2013","D","BMW"
