"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYA","CLOTHYA_","CLOTHMOA","CLOT_MOA","CLOTHXA","CLOTHXA_","AGE_SEXA","AGE__EXA","CLOGFTA","CLOGFTA_","CLOTHA1","CLOTHA1_","CLOTHA2","CLOTHA2_","CLOTHA3","CLOTHA3_","CLOTHA4","CLOTHA4_","CLOTHA5","CLOTHA5_","CLOTHA6","CLOTHA6_","CLOTHA7","CLOTHA7_","CLOTHA8","CLOTHA8_","CLOTHA9","CLOTHA9_","CLAPURCH"
"20161","03090394",3,401,"1","110","D","11","D",6,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",3,402,"1","150","D","11","D",16,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",3,403,"1","200","D","11","D",7,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",4,0,"1","250","D","11","D",49,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",5,0,"1","310","D","10","D",18,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",6,0,"1","310","D","12","D",18,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",7,0,"1","370","D","12","D",25,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090394",8,0,"2","150","D","10","D",43,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090424",1,0,"1","250","D","10","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090494",3,0,"1","900","D","12","D",.,"H",,"B","2","D","280","D","130","D","145","D","170","D","150","D",,"A",,"A",,"A",,"A",
"20161","03090494",3,301,"1","280","D","12","D",57,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090494",3,302,"1","145","D","12","D",40,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090494",3,303,"1","150","D","12","D",23,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090494",3,401,"1","280","D","12","D",12,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090494",3,402,"1","145","D","12","D",32,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090494",3,403,"1","150","D","12","D",36,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",3,0,"1","100","D","12","D",330,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",4,0,"1","100","D","12","D",98,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",5,0,"1","145","D","11","D",35,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",6,0,"1","200","D","12","D",47,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",7,0,"1","280","D","12","D",115,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",8,0,"1","280","D","12","D",102,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090534",9,0,"1","280","D","12","D",129,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090574",3,0,"1","145","D","12","D",.,"H",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090574",3,100,"1","145","D","12","D",43,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090574",3,200,"1","145","D","12","D",43,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090574",4,0,"1","230","D","12","D",43,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090574",5,0,"1","280","D","11","D",43,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090574",6,0,"2","145","D","10","D",32,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090624",2,0,"1","100","D","11","D",30,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090624",3,0,"1","240","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090624",3,100,"1","240","D","12","D",31,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090624",3,200,"1","240","D","12","D",29,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090674",1,0,"1","145","D","12","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090674",2,0,"1","150","D","12","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090724",3,0,"1","120","D","10","D",250,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090724",4,0,"1","170","D","11","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090724",5,0,"1","380","D","12","D",1000,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",3,0,"1","275","D","10","D",.,"H","3","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",3,1,"1","150","D","10","D",29,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",3,2,"1","145","D","10","D",24,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,0,"1","270","D","12","D",.,"H",,"B","2","D","150","D","220","D","200","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,201,"1","150","D","12","D",15,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,202,"1","220","D","12","D",20,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,203,"1","200","D","12","D",20,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,204,"1","145","D","12","D",27,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,301,"1","150","D","12","D",92,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",4,302,"1","200","D","12","D",37,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",5,0,"1","380","D","12","D",26,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090834",6,0,"1","280","D","12","D",32,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090854",1,0,"1","270","D","11","D",.,"H","2","F","2","D","145","D","900","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090854",1,1,"1","145","D","11","D",49,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090854",1,2,"1","150","D","11","D",39,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090854",1,3,"1","200","D","11","D",17,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090854",1,4,"1","230","D","11","D",15,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",1,0,"1","145","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",1,100,"1","145","D","12","D",104,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",1,300,"1","145","D","12","D",80,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",2,0,"1","145","D","12","D",86,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",3,0,"1","370","D","12","D",16,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",4,0,"1","380","D","12","D",54,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",5,0,"2","150","D","10","D",16,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",6,0,"2","280","D","10","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",6,100,"2","280","D","10","D",10,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",6,200,"2","280","D","10","D",8,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090914",6,400,"2","280","D","10","D",6,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090934",1,0,"1","145","D","12","D",65,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03090934",2,0,"1","230","D","12","D",35,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091004",1,0,"1","100","D","11","D",40,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091004",2,0,"1","260","D","11","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091054",1,0,"1","150","D","10","D",53,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091114",1,0,"1","220","D","10","D",15,"F","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091144",5,0,"1","145","D","10","D",37,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091144",6,0,"1","150","D","10","D",72,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091144",7,0,"1","145","D","11","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091144",7,100,"1","145","D","11","D",17,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091144",7,400,"1","145","D","11","D",13,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",6,0,"1","270","D","12","D",.,"H","2","D","2","D","145","D","180","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",6,1,"1","145","D","12","D",107,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",7,0,"1","100","D","12","D",84,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",8,0,"1","100","D","11","D",38,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",9,0,"1","150","D","11","D",80,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",10,0,"1","280","D","11","D",96,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",11,0,"2","150","D","10","D",90,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",12,0,"2","145","D","10","D",75,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091244",13,0,"2","145","D","10","D",64,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,0,"1","270","D","12","D",.,"H",,"B","2","D","150","D","170","D","180","D","200","D","210","D","230","D","145","D",,"A",,"A",
"20161","03091364",1,101,"1","150","D","12","D",71,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,102,"1","200","D","12","D",62,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,103,"1","210","D","12","D",15,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,104,"1","230","D","12","D",11,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,105,"1","145","D","12","D",74,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,201,"1","150","D","12","D",36,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,202,"1","170","D","12","D",68,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,203,"1","180","D","12","D",14,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,204,"1","200","D","12","D",46,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,205,"1","210","D","12","D",10,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,206,"1","230","D","12","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,207,"1","145","D","12","D",30,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,301,"1","145","D","12","D",91,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,401,"1","150","D","12","D",19,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,402,"1","170","D","12","D",24,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,403,"1","210","D","12","D",17,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,404,"1","230","D","12","D",7,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091364",1,405,"1","145","D","12","D",22,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091404",1,0,"1","100","D","11","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",1,0,"1","145","D","10","D",21,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",2,0,"1","150","D","12","D",26,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",3,0,"1","150","D","12","D",8,"D","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",4,0,"1","145","D","12","D",27,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",5,0,"1","110","D","12","D",125,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",6,0,"1","180","D","12","D",38,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",7,0,"1","200","D","12","D",23,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",8,0,"1","330","D","12","D",.,"H","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",8,1,"1","230","D","12","D",2,"E","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",8,2,"1","310","D","12","D",25,"E","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",9,0,"1","280","D","10","D",64,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091434",10,0,"1","280","D","11","D",16,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",3,0,"1","900","D","11","D",.,"H","5","D","2","D","280","D","220","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",3,1,"1","280","D","11","D",30,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,0,"1","275","D","11","D",.,"H",,"B","1","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,101,"1","150","D","11","D",9,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,102,"1","145","D","11","D",10,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,201,"1","150","D","11","D",8,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,202,"1","145","D","11","D",11,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,301,"1","150","D","11","D",8,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,302,"1","145","D","11","D",9,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,401,"1","150","D","11","D",8,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",4,402,"1","145","D","11","D",7,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",5,0,"1","145","D","12","D",30,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",6,0,"1","145","D","12","D",50,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",7,0,"1","310","D","13","D",50,"D","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091474",8,0,"1","370","D","11","D",110,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091534",4,0,"1","100","D","12","D",182,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091544",2,0,"1","145","D","12","D",54,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091544",3,0,"1","200","D","12","D",24,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091544",4,0,"1","280","D","12","D",160,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091544",5,0,"1","280","D","12","D",50,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091544",6,0,"2","280","D","10","D",224,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,0,"1","900","D","10","D",.,"H",,"B","2","D","150","D","170","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,101,"1","150","D","10","D",14,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,102,"1","280","D","10","D",19,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,103,"1","145","D","10","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,201,"1","150","D","10","D",11,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,202,"1","170","D","10","D",14,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,203,"1","280","D","10","D",17,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091594",4,204,"1","145","D","10","D",10,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,0,"1","900","D","12","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,101,"1","145","D","12","D",37,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,102,"1","150","D","12","D",36,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,103,"1","210","D","12","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,104,"1","280","D","12","D",32,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,301,"1","100","D","12","D",11,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,302,"1","145","D","12","D",61,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,303,"1","210","D","12","D",6,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091654",2,304,"1","310","D","12","D",9,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",7,0,"1","900","D","12","D",.,"H","2","D","2","D","150","D","170","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",7,1,"1","150","D","12","D",54,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",7,2,"1","170","D","12","D",47,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",7,3,"1","280","D","12","D",58,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",7,4,"1","145","D","12","D",81,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",8,0,"1","275","D","12","D",.,"H","1","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",8,1,"1","150","D","12","D",72,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",8,2,"1","145","D","12","D",88,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",9,0,"2","900","D","10","D",.,"H","1","F","2","D","145","D","280","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",9,1,"2","145","D","10","D",31,"E","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",9,2,"2","280","D","10","D",29,"E","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091824",9,3,"2","150","D","10","D",26,"E","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091834",1,0,"1","150","D","10","D",11,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091834",2,0,"1","200","D","11","D",7,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091834",3,0,"1","280","D","12","D",48,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",2,0,"1","275","D","12","D",.,"H","2","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",2,1,"1","150","D","12","D",208,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",2,2,"1","145","D","12","D",192,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",3,0,"1","145","D","12","D",400,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",4,0,"1","270","D","12","D",.,"H","1","D","2","D","150","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",4,1,"1","150","D","12","D",132,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",4,2,"1","100","D","12","D",118,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",5,0,"1","270","D","12","D",.,"H","3","D","1","D","145","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",5,1,"1","145","D","12","D",155,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",5,2,"1","100","D","12","D",145,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",6,0,"1","270","D","12","D",.,"H","4","D","1","D","145","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",6,1,"1","145","D","12","D",230,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",6,2,"1","100","D","12","D",70,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",7,0,"1","370","D","12","D",125,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091864",8,0,"1","310","D","13","D",34,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03091874",2,0,"1","900","D","12","D",.,"H","1","D","2","D","280","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
