"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_","IMPNUM"
"02792245","01","2015","800940","2",368.25,,"2"
"02792245","01","2015","800940","2",420.1667,,"3"
"02792245","01","2015","800940","2",433.25,,"4"
"02792245","01","2015","800940","2",328.8333,,"5"
"02792245","11","2014","900000","2",4215,,"1"
"02792245","11","2014","900000","2",4813.75,,"2"
"02792245","11","2014","900000","2",5491.8333,,"3"
"02792245","11","2014","900000","2",5663.25,,"4"
"02792245","11","2014","900000","2",4298.4167,,"5"
"02792245","12","2014","900000","2",4215,,"1"
"02792245","12","2014","900000","2",4813.75,,"2"
"02792245","12","2014","900000","2",5491.8333,,"3"
"02792245","12","2014","900000","2",5663.25,,"4"
"02792245","12","2014","900000","2",4298.4167,,"5"
"02792245","01","2015","900000","2",4215,,"1"
"02792245","01","2015","900000","2",4813.75,,"2"
"02792245","01","2015","900000","2",5491.8333,,"3"
"02792245","01","2015","900000","2",5663.25,,"4"
"02792245","01","2015","900000","2",4298.4167,,"5"
"02792245","11","2014","980000","2",4215,,"1"
"02792245","11","2014","980000","2",4813.75,,"2"
"02792245","11","2014","980000","2",5491.8333,,"3"
"02792245","11","2014","980000","2",5663.25,,"4"
"02792245","11","2014","980000","2",4298.4167,,"5"
"02792245","12","2014","980000","2",4215,,"1"
"02792245","12","2014","980000","2",4813.75,,"2"
"02792245","12","2014","980000","2",5491.8333,,"3"
"02792245","12","2014","980000","2",5663.25,,"4"
"02792245","12","2014","980000","2",4298.4167,,"5"
"02792245","01","2015","980000","2",4215,,"1"
"02792245","01","2015","980000","2",4813.75,,"2"
"02792245","01","2015","980000","2",5491.8333,,"3"
"02792245","01","2015","980000","2",5663.25,,"4"
"02792245","01","2015","980000","2",4298.4167,,"5"
"02792245","11","2014","980071","2",3958.1667,,"1"
"02792245","11","2014","980071","2",4556.9167,,"2"
"02792245","11","2014","980071","2",5235,,"3"
"02792245","11","2014","980071","2",5406.4167,,"4"
"02792245","11","2014","980071","2",4041.5833,,"5"
"02792245","12","2014","980071","2",3958.1667,,"1"
"02792245","12","2014","980071","2",4556.9167,,"2"
"02792245","12","2014","980071","2",5235,,"3"
"02792245","12","2014","980071","2",5406.4167,,"4"
"02792245","12","2014","980071","2",4041.5833,,"5"
"02792245","01","2015","980071","2",3958.1667,,"1"
"02792245","01","2015","980071","2",4556.9167,,"2"
"02792245","01","2015","980071","2",5235,,"3"
"02792245","01","2015","980071","2",5406.4167,,"4"
"02792245","01","2015","980071","2",4041.5833,,"5"
"02792265","11","2014","900030","2",1309.8333,,"1"
"02792265","11","2014","900030","2",1309.8333,,"2"
"02792265","11","2014","900030","2",1309.8333,,"3"
"02792265","11","2014","900030","2",1309.8333,,"4"
"02792265","11","2014","900030","2",1309.8333,,"5"
"02792265","12","2014","900030","2",1309.8333,,"1"
"02792265","12","2014","900030","2",1309.8333,,"2"
"02792265","12","2014","900030","2",1309.8333,,"3"
"02792265","12","2014","900030","2",1309.8333,,"4"
"02792265","12","2014","900030","2",1309.8333,,"5"
"02792265","01","2015","900030","2",1309.8333,,"1"
"02792265","01","2015","900030","2",1309.8333,,"2"
"02792265","01","2015","900030","2",1309.8333,,"3"
"02792265","01","2015","900030","2",1309.8333,,"4"
"02792265","01","2015","900030","2",1309.8333,,"5"
"02792265","11","2014","900090","2",300,,"1"
"02792265","11","2014","900090","2",300,,"2"
"02792265","11","2014","900090","2",300,,"3"
"02792265","11","2014","900090","2",300,,"4"
"02792265","11","2014","900090","2",300,,"5"
"02792265","12","2014","900090","2",300,,"1"
"02792265","12","2014","900090","2",300,,"2"
"02792265","12","2014","900090","2",300,,"3"
"02792265","12","2014","900090","2",300,,"4"
"02792265","12","2014","900090","2",300,,"5"
"02792265","01","2015","900090","2",300,,"1"
"02792265","01","2015","900090","2",300,,"2"
"02792265","01","2015","900090","2",300,,"3"
"02792265","01","2015","900090","2",300,,"4"
"02792265","01","2015","900090","2",300,,"5"
"02792265","11","2014","980000","2",1609.8333,,"1"
"02792265","11","2014","980000","2",1609.8333,,"2"
"02792265","11","2014","980000","2",1609.8333,,"3"
"02792265","11","2014","980000","2",1609.8333,,"4"
"02792265","11","2014","980000","2",1609.8333,,"5"
"02792265","12","2014","980000","2",1609.8333,,"1"
"02792265","12","2014","980000","2",1609.8333,,"2"
"02792265","12","2014","980000","2",1609.8333,,"3"
"02792265","12","2014","980000","2",1609.8333,,"4"
"02792265","12","2014","980000","2",1609.8333,,"5"
"02792265","01","2015","980000","2",1609.8333,,"1"
"02792265","01","2015","980000","2",1609.8333,,"2"
"02792265","01","2015","980000","2",1609.8333,,"3"
"02792265","01","2015","980000","2",1609.8333,,"4"
"02792265","01","2015","980000","2",1609.8333,,"5"
"02792265","11","2014","980071","2",1609.8333,,"1"
"02792265","11","2014","980071","2",1609.8333,,"2"
"02792265","11","2014","980071","2",1609.8333,,"3"
"02792265","11","2014","980071","2",1609.8333,,"4"
"02792265","11","2014","980071","2",1609.8333,,"5"
"02792265","12","2014","980071","2",1609.8333,,"1"
"02792265","12","2014","980071","2",1609.8333,,"2"
"02792265","12","2014","980071","2",1609.8333,,"3"
"02792265","12","2014","980071","2",1609.8333,,"4"
"02792265","12","2014","980071","2",1609.8333,,"5"
"02792265","01","2015","980071","2",1609.8333,,"1"
"02792265","01","2015","980071","2",1609.8333,,"2"
"02792265","01","2015","980071","2",1609.8333,,"3"
"02792265","01","2015","980071","2",1609.8333,,"4"
"02792265","01","2015","980071","2",1609.8333,,"5"
"02792275","11","2014","800940","2",71.25,,"1"
"02792275","11","2014","800940","2",53,,"2"
"02792275","11","2014","800940","2",123.1667,,"3"
"02792275","11","2014","800940","2",68.5833,,"4"
"02792275","11","2014","800940","2",25.9167,,"5"
"02792275","12","2014","800940","2",71.25,,"1"
"02792275","12","2014","800940","2",53,,"2"
"02792275","12","2014","800940","2",123.1667,,"3"
"02792275","12","2014","800940","2",68.5833,,"4"
"02792275","12","2014","800940","2",25.9167,,"5"
"02792275","01","2015","800940","2",71.25,,"1"
"02792275","01","2015","800940","2",53,,"2"
"02792275","01","2015","800940","2",123.1667,,"3"
"02792275","01","2015","800940","2",68.5833,,"4"
"02792275","01","2015","800940","2",25.9167,,"5"
"02792275","11","2014","900000","2",930.9167,,"1"
"02792275","11","2014","900000","2",693,,"2"
"02792275","11","2014","900000","2",1610,,"3"
"02792275","11","2014","900000","2",896.4167,,"4"
"02792275","11","2014","900000","2",338.3333,,"5"
"02792275","12","2014","900000","2",930.9167,,"1"
"02792275","12","2014","900000","2",693,,"2"
"02792275","12","2014","900000","2",1610,,"3"
"02792275","12","2014","900000","2",896.4167,,"4"
"02792275","12","2014","900000","2",338.3333,,"5"
"02792275","01","2015","900000","2",930.9167,,"1"
"02792275","01","2015","900000","2",693,,"2"
"02792275","01","2015","900000","2",1610,,"3"
"02792275","01","2015","900000","2",896.4167,,"4"
"02792275","01","2015","900000","2",338.3333,,"5"
"02792275","11","2014","900030","2",2607.8333,,"1"
"02792275","11","2014","900030","2",3253.8333,,"2"
"02792275","11","2014","900030","2",1869.8333,,"3"
"02792275","11","2014","900030","2",2402.8333,,"4"
"02792275","11","2014","900030","2",1893.8333,,"5"
"02792275","12","2014","900030","2",2607.8333,,"1"
"02792275","12","2014","900030","2",3253.8333,,"2"
"02792275","12","2014","900030","2",1869.8333,,"3"
"02792275","12","2014","900030","2",2402.8333,,"4"
"02792275","12","2014","900030","2",1893.8333,,"5"
"02792275","01","2015","900030","2",2607.8333,,"1"
"02792275","01","2015","900030","2",3253.8333,,"2"
"02792275","01","2015","900030","2",1869.8333,,"3"
"02792275","01","2015","900030","2",2402.8333,,"4"
"02792275","01","2015","900030","2",1893.8333,,"5"
"02792275","11","2014","900170","2",569,,"1"
"02792275","11","2014","900170","2",569,,"2"
"02792275","11","2014","900170","2",569,,"3"
"02792275","11","2014","900170","2",569,,"4"
"02792275","11","2014","900170","2",569,,"5"
"02792275","12","2014","900170","2",569,,"1"
"02792275","12","2014","900170","2",569,,"2"
"02792275","12","2014","900170","2",569,,"3"
"02792275","12","2014","900170","2",569,,"4"
"02792275","12","2014","900170","2",569,,"5"
"02792275","01","2015","900170","2",569,,"1"
"02792275","01","2015","900170","2",569,,"2"
"02792275","01","2015","900170","2",569,,"3"
"02792275","01","2015","900170","2",569,,"4"
"02792275","01","2015","900170","2",569,,"5"
"02792275","11","2014","980000","2",4107.75,,"1"
"02792275","11","2014","980000","2",4515.8333,,"2"
"02792275","11","2014","980000","2",4048.8333,,"3"
"02792275","11","2014","980000","2",3868.25,,"4"
"02792275","11","2014","980000","2",2801.1667,,"5"
"02792275","12","2014","980000","2",4107.75,,"1"
"02792275","12","2014","980000","2",4515.8333,,"2"
"02792275","12","2014","980000","2",4048.8333,,"3"
"02792275","12","2014","980000","2",3868.25,,"4"
"02792275","12","2014","980000","2",2801.1667,,"5"
"02792275","01","2015","980000","2",4107.75,,"1"
"02792275","01","2015","980000","2",4515.8333,,"2"
"02792275","01","2015","980000","2",4048.8333,,"3"
"02792275","01","2015","980000","2",3868.25,,"4"
"02792275","01","2015","980000","2",2801.1667,,"5"
"02792275","11","2014","980071","2",4118.5833,,"1"
"02792275","11","2014","980071","2",4526.6667,,"2"
"02792275","11","2014","980071","2",4059.6667,,"3"
"02792275","11","2014","980071","2",3879.0833,,"4"
"02792275","11","2014","980071","2",2812,,"5"
"02792275","12","2014","980071","2",4118.5833,,"1"
"02792275","12","2014","980071","2",4526.6667,,"2"
"02792275","12","2014","980071","2",4059.6667,,"3"
"02792275","12","2014","980071","2",3879.0833,,"4"
"02792275","12","2014","980071","2",2812,,"5"
"02792275","01","2015","980071","2",4118.5833,,"1"
"02792275","01","2015","980071","2",4526.6667,,"2"
"02792275","01","2015","980071","2",4059.6667,,"3"
"02792275","01","2015","980071","2",3879.0833,,"4"
"02792275","01","2015","980071","2",2812,,"5"
"02792295","11","2014","800940","2",318.75,,"1"
"02792295","11","2014","800940","2",318.75,,"2"
"02792295","11","2014","800940","2",318.75,,"3"
"02792295","11","2014","800940","2",318.75,,"4"
"02792295","11","2014","800940","2",318.75,,"5"
"02792295","12","2014","800940","2",318.75,,"1"
"02792295","12","2014","800940","2",318.75,,"2"
"02792295","12","2014","800940","2",318.75,,"3"
"02792295","12","2014","800940","2",318.75,,"4"
"02792295","12","2014","800940","2",318.75,,"5"
"02792295","01","2015","800940","2",318.75,,"1"
"02792295","01","2015","800940","2",318.75,,"2"
"02792295","01","2015","800940","2",318.75,,"3"
"02792295","01","2015","800940","2",318.75,,"4"
"02792295","01","2015","800940","2",318.75,,"5"
"02792295","11","2014","900000","2",4166.6667,,"1"
"02792295","11","2014","900000","2",4166.6667,,"2"
"02792295","11","2014","900000","2",4166.6667,,"3"
"02792295","11","2014","900000","2",4166.6667,,"4"
"02792295","11","2014","900000","2",4166.6667,,"5"
"02792295","12","2014","900000","2",4166.6667,,"1"
"02792295","12","2014","900000","2",4166.6667,,"2"
"02792295","12","2014","900000","2",4166.6667,,"3"
"02792295","12","2014","900000","2",4166.6667,,"4"
"02792295","12","2014","900000","2",4166.6667,,"5"
"02792295","01","2015","900000","2",4166.6667,,"1"
"02792295","01","2015","900000","2",4166.6667,,"2"
"02792295","01","2015","900000","2",4166.6667,,"3"
"02792295","01","2015","900000","2",4166.6667,,"4"
"02792295","01","2015","900000","2",4166.6667,,"5"
"02792295","11","2014","900030","2",1004.9167,,"1"
"02792295","11","2014","900030","2",1004.9167,,"2"
"02792295","11","2014","900030","2",1004.9167,,"3"
"02792295","11","2014","900030","2",1004.9167,,"4"
"02792295","11","2014","900030","2",1004.9167,,"5"
"02792295","12","2014","900030","2",1004.9167,,"1"
"02792295","12","2014","900030","2",1004.9167,,"2"
"02792295","12","2014","900030","2",1004.9167,,"3"
"02792295","12","2014","900030","2",1004.9167,,"4"
"02792295","12","2014","900030","2",1004.9167,,"5"
"02792295","01","2015","900030","2",1004.9167,,"1"
"02792295","01","2015","900030","2",1004.9167,,"2"
"02792295","01","2015","900030","2",1004.9167,,"3"
"02792295","01","2015","900030","2",1004.9167,,"4"
"02792295","01","2015","900030","2",1004.9167,,"5"
"02792295","11","2014","900090","2",75,,"1"
"02792295","11","2014","900090","2",75,,"2"
"02792295","11","2014","900090","2",75,,"3"
"02792295","11","2014","900090","2",75,,"4"
"02792295","11","2014","900090","2",75,,"5"
"02792295","12","2014","900090","2",75,,"1"
"02792295","12","2014","900090","2",75,,"2"
"02792295","12","2014","900090","2",75,,"3"
"02792295","12","2014","900090","2",75,,"4"
"02792295","12","2014","900090","2",75,,"5"
"02792295","01","2015","900090","2",75,,"1"
"02792295","01","2015","900090","2",75,,"2"
"02792295","01","2015","900090","2",75,,"3"
"02792295","01","2015","900090","2",75,,"4"
"02792295","01","2015","900090","2",75,,"5"
"02792295","11","2014","900180","2",1.6667,,"1"
"02792295","11","2014","900180","2",1.6667,,"2"
"02792295","11","2014","900180","2",1.6667,,"3"
"02792295","11","2014","900180","2",1.6667,,"4"
"02792295","11","2014","900180","2",1.6667,,"5"
"02792295","12","2014","900180","2",1.6667,,"1"
"02792295","12","2014","900180","2",1.6667,,"2"
"02792295","12","2014","900180","2",1.6667,,"3"
"02792295","12","2014","900180","2",1.6667,,"4"
"02792295","12","2014","900180","2",1.6667,,"5"
"02792295","01","2015","900180","2",1.6667,,"1"
"02792295","01","2015","900180","2",1.6667,,"2"
"02792295","01","2015","900180","2",1.6667,,"3"
"02792295","01","2015","900180","2",1.6667,,"4"
"02792295","01","2015","900180","2",1.6667,,"5"
"02792295","11","2014","980000","2",5248.25,,"1"
"02792295","11","2014","980000","2",5248.25,,"2"
"02792295","11","2014","980000","2",5248.25,,"3"
"02792295","11","2014","980000","2",5248.25,,"4"
"02792295","11","2014","980000","2",5248.25,,"5"
"02792295","12","2014","980000","2",5248.25,,"1"
"02792295","12","2014","980000","2",5248.25,,"2"
"02792295","12","2014","980000","2",5248.25,,"3"
"02792295","12","2014","980000","2",5248.25,,"4"
"02792295","12","2014","980000","2",5248.25,,"5"
"02792295","01","2015","980000","2",5248.25,,"1"
"02792295","01","2015","980000","2",5248.25,,"2"
"02792295","01","2015","980000","2",5248.25,,"3"
"02792295","01","2015","980000","2",5248.25,,"4"
"02792295","01","2015","980000","2",5248.25,,"5"
"02792295","11","2014","980071","2",4954.3333,,"1"
"02792295","11","2014","980071","2",4954.3333,,"2"
"02792295","11","2014","980071","2",4954.3333,,"3"
"02792295","11","2014","980071","2",4954.3333,,"4"
"02792295","11","2014","980071","2",4954.3333,,"5"
"02792295","12","2014","980071","2",4954.3333,,"1"
"02792295","12","2014","980071","2",4954.3333,,"2"
"02792295","12","2014","980071","2",4954.3333,,"3"
"02792295","12","2014","980071","2",4954.3333,,"4"
"02792295","12","2014","980071","2",4954.3333,,"5"
"02792295","01","2015","980071","2",4954.3333,,"1"
"02792295","01","2015","980071","2",4954.3333,,"2"
"02792295","01","2015","980071","2",4954.3333,,"3"
"02792295","01","2015","980071","2",4954.3333,,"4"
"02792295","01","2015","980071","2",4954.3333,,"5"
"02792335","11","2014","800940","2",191.25,,"1"
"02792335","11","2014","800940","2",191.25,,"2"
"02792335","11","2014","800940","2",191.25,,"3"
"02792335","11","2014","800940","2",191.25,,"4"
"02792335","11","2014","800940","2",191.25,,"5"
"02792335","12","2014","800940","2",191.25,,"1"
"02792335","12","2014","800940","2",191.25,,"2"
"02792335","12","2014","800940","2",191.25,,"3"
"02792335","12","2014","800940","2",191.25,,"4"
"02792335","12","2014","800940","2",191.25,,"5"
"02792335","01","2015","800940","2",191.25,,"1"
"02792335","01","2015","800940","2",191.25,,"2"
"02792335","01","2015","800940","2",191.25,,"3"
"02792335","01","2015","800940","2",191.25,,"4"
"02792335","01","2015","800940","2",191.25,,"5"
"02792335","11","2014","900000","2",2500,,"1"
"02792335","11","2014","900000","2",2500,,"2"
"02792335","11","2014","900000","2",2500,,"3"
"02792335","11","2014","900000","2",2500,,"4"
"02792335","11","2014","900000","2",2500,,"5"
"02792335","12","2014","900000","2",2500,,"1"
"02792335","12","2014","900000","2",2500,,"2"
"02792335","12","2014","900000","2",2500,,"3"
"02792335","12","2014","900000","2",2500,,"4"
"02792335","12","2014","900000","2",2500,,"5"
"02792335","01","2015","900000","2",2500,,"1"
"02792335","01","2015","900000","2",2500,,"2"
"02792335","01","2015","900000","2",2500,,"3"
"02792335","01","2015","900000","2",2500,,"4"
"02792335","01","2015","900000","2",2500,,"5"
"02792335","11","2014","980000","2",2500,,"1"
"02792335","11","2014","980000","2",2500,,"2"
"02792335","11","2014","980000","2",2500,,"3"
"02792335","11","2014","980000","2",2500,,"4"
"02792335","11","2014","980000","2",2500,,"5"
"02792335","12","2014","980000","2",2500,,"1"
"02792335","12","2014","980000","2",2500,,"2"
"02792335","12","2014","980000","2",2500,,"3"
"02792335","12","2014","980000","2",2500,,"4"
"02792335","12","2014","980000","2",2500,,"5"
"02792335","01","2015","980000","2",2500,,"1"
"02792335","01","2015","980000","2",2500,,"2"
"02792335","01","2015","980000","2",2500,,"3"
"02792335","01","2015","980000","2",2500,,"4"
"02792335","01","2015","980000","2",2500,,"5"
"02792335","11","2014","980071","2",3191,,"1"
"02792335","11","2014","980071","2",3191,,"2"
"02792335","11","2014","980071","2",3191,,"3"
"02792335","11","2014","980071","2",3191,,"4"
"02792335","11","2014","980071","2",3191,,"5"
"02792335","12","2014","980071","2",3191,,"1"
"02792335","12","2014","980071","2",3191,,"2"
"02792335","12","2014","980071","2",3191,,"3"
"02792335","12","2014","980071","2",3191,,"4"
"02792335","12","2014","980071","2",3191,,"5"
"02792335","01","2015","980071","2",3191,,"1"
"02792335","01","2015","980071","2",3191,,"2"
"02792335","01","2015","980071","2",3191,,"3"
"02792335","01","2015","980071","2",3191,,"4"
