QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE,OVBPURCH
20171,03387424,61,0,5,110,D,06,D,,A,2,D,1,D,07,D,2016,D,,A,,A,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2100,D,,A,,A,,A,,A,,A,,A,07,D,FOR,D,2,1,D,1,D,,A,
20171,03387444,25,0,5,100,D,18,D,,A,2,D,1,D,06,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUB,D,1,1,D,1,D,,A,
20171,03387474,10,0,5,100,D,33,D,0.50,D,1,D,1,D,,C,2013,D,2,D,9000,D,27000,D,1000,D,30680,D,72,D,07,D,2013,D,480,D,.0400,D,40,D,14976,D,50,D,430,D,41,D,14546,D,48,D,432,D,42,D,14114,D,47,D,433,D,13500,D,0.50,D,25,D,24,D,24,D,500,D,2,D,01,D,MIT,D,1,1,D,2,D,.1700,D,
20171,03387544,5,0,1,100,D,28,D,,A,2,D,1,D,08,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,2,1,D,2,D,,A,
20171,03387574,20,0,5,100,D,26,D,,A,2,D,1,D,01,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,2,1,D,1,D,,A,
20171,03387584,38,0,5,110,D,30,D,,A,1,D,1,D,11,D,2009,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,1,1,D,2,D,,A,
20171,03387584,39,0,5,110,D,33,D,,A,1,D,1,D,12,D,2012,D,2,D,12000,D,26000,D,500,D,38824,D,60,D,01,D,2013,D,715,D,.0400,D,46,D,10445,D,35,D,680,D,47,D,9764,D,33,D,682,D,48,D,9082,D,30,D,685,D,26000,D,,A,35,D,33,D,30,D,500,D,2,D,02,D,CHE,D,1,1,D,2,D,.0700,D,
20171,03387584,40,0,5,100,D,25,D,,A,2,D,1,D,04,D,2015,D,2,D,,A,10500,D,3000,D,5019,D,36,D,04,D,2015,D,151,D,.0525,D,19,D,2608,D,11,D,140,D,20,D,2468,D,11,D,140,D,21,D,2328,D,10,D,141,D,10500,D,,A,11,D,11,D,10,D,3000,D,2,D,03,D,INF,D,1,1,D,2,D,.0525,D,
20171,03387594,31,0,5,110,D,28,D,,A,2,D,1,D,03,D,2011,D,2,D,1800,D,27200,D,6000,D,26804,D,84,D,04,D,2011,D,410,D,.0745,D,67,D,7008,D,44,D,366,D,68,D,6641,D,41,D,369,D,69,D,6273,D,39,D,371,D,27200,D,,A,44,D,41,D,39,D,6000,D,2,D,01,D,CHE,D,1,1,D,2,D,.0300,D,
20171,03387594,32,0,5,110,D,32,D,,A,2,D,1,D,06,D,2015,D,2,D,500,D,22200,D,5500,D,22200,D,66,D,07,D,2015,D,370,D,.0345,D,16,D,17514,D,50,D,320,D,17,D,17194,D,49,D,321,D,18,D,16874,D,49,D,321,D,22200,D,,A,50,D,49,D,49,D,5500,D,2,D,02,D,TOY,D,1,1,D,2,D,.0400,D,
20171,03387594,33,0,5,100,D,29,D,,A,2,D,1,D,08,D,2015,D,2,D,,A,8200,D,4000,D,5600,D,48,D,09,D,2015,D,129,D,.0500,D,14,D,4191,D,17,D,112,D,15,D,4080,D,17,D,112,D,16,D,3968,D,17,D,112,D,8200,D,,A,17,D,17,D,17,D,4000,D,2,D,03,D,TOY,D,1,1,D,2,D,.0400,D,
20171,03387594,34,0,5,160,D,,A,,A,1,D,1,D,02,D,1996,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,1,,A,2,D,,A,
20171,03387594,35,0,5,200,D,,A,,A,2,D,1,D,06,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,2,,A,1,D,,A,
20171,03387614,32,0,5,110,D,17,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,1,D,,A,,A,
20171,03387614,33,0,5,100,D,23,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,D,,A,,A,
20171,03387614,34,0,5,170,D,,A,,A,2,D,1,D,04,D,1996,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,2,,A,1,D,,A,
20171,03387624,23,0,5,110,D,36,D,,A,1,D,1,D,03,D,2016,D,1,D,11000,D,29000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29000,D,,A,,A,,A,,A,,A,,A,01,D,TOY,D,1,1,D,2,D,,A,
20171,03387624,24,0,5,110,D,31,D,,A,2,D,1,D,05,D,2013,D,2,D,,C,32000,D,0,D,21665,D,60,D,06,D,2013,D,429,D,.0700,D,41,D,8076,D,47,D,382,D,42,D,7694,D,45,D,384,D,43,D,7310,D,43,D,386,D,32000,D,,A,47,D,45,D,43,D,0,D,2,D,02,D,ACU,D,1,1,D,2,D,,C,
20171,03387664,20,0,4,110,D,21,D,,A,2,D,1,D,03,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,LAN,D,2,1,D,2,D,,A,
20171,03387664,21,0,5,100,D,32,D,,A,2,D,1,D,08,D,2014,D,2,D,1500,D,19500,D,1000,D,24026,D,60,D,09,D,2014,D,450,D,.0470,D,26,D,14698,D,58,D,392,D,27,D,14305,D,56,D,394,D,28,D,13911,D,54,D,396,D,19500,D,,A,58,D,56,D,54,D,1000,D,2,D,02,D,KIA,D,1,1,D,2,D,.0750,D,
20171,03387684,20,0,5,100,D,33,D,,A,1,D,1,D,08,D,2013,D,2,D,500,D,31000,D,3000,D,28000,D,60,D,08,D,2013,D,468,D,.0010,D,39,D,10277,D,1,D,467,D,40,D,9810,D,1,D,467,D,41,D,9343,D,1,D,467,D,31000,D,,A,1,D,1,D,1,D,3000,D,2,D,01,D,VOK,D,1,1,D,2,D,.0000,D,
20171,03387694,23,0,5,110,D,31,D,,A,2,D,1,D,05,D,2014,D,2,D,,A,29300,D,0,D,29300,D,60,D,04,D,2014,D,600,D,.0840,D,31,D,16168,D,113,D,487,D,32,D,15681,D,110,D,490,D,33,D,15191,D,106,D,494,D,29300,D,,A,113,D,110,D,106,D,0,D,2,D,01,D,FOR,D,1,1,D,2,D,.0354,D,
20171,03387694,24,0,5,110,D,25,D,,A,2,D,1,D,07,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,1,1,D,2,D,,A,
20171,03387724,18,0,5,110,D,24,D,,A,1,D,1,D,03,D,2004,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,1,1,D,2,D,,A,
20171,03387724,19,0,5,110,D,32,D,,A,1,D,1,D,05,D,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HON,D,1,1,D,2,D,,A,
20171,03387724,20,0,5,100,D,36,D,,A,1,D,1,D,04,D,2016,D,2,D,,A,29728,D,10000,D,17000,D,36,D,05,D,2016,D,500,D,.0375,D,6,D,14752,D,46,D,454,D,7,D,14298,D,45,D,455,D,8,D,13842,D,43,D,457,D,29728,D,,A,46,D,45,D,43,D,10000,D,2,D,03,D,HON,D,1,1,D,2,D,.0100,D,
20171,03387734,4,0,5,100,D,,C,,A,,C,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,2,1,D,,C,,A,
20171,03387744,16,0,5,110,D,23,D,,A,2,D,1,D,02,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,2,1,D,1,D,,A,
20171,03387744,17,0,1,100,D,25,D,,A,2,D,1,D,07,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HYU,D,2,1,D,1,D,,A,
20171,03387814,26,0,5,110,D,25,D,,A,2,D,1,D,07,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,2,1,D,2,D,,A,
20171,03387834,30,0,5,100,D,31,D,,A,2,D,1,D,08,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,SUB,D,1,1,D,2,D,,A,
20171,03387834,31,0,5,100,D,35,D,,A,2,D,1,D,08,D,2016,D,2,D,10000,D,7000,D,0,D,7000,D,3,D,11,D,2016,D,2352,D,.0480,D,,A,,A,,A,,A,1,D,7000,D,28,D,2324,D,2,D,4676,D,19,D,2333,D,7000,D,,A,,A,28,D,19,D,0,D,2,D,03,D,SUB,D,1,1,D,2,D,.0250,D,
20171,03387904,37,0,5,110,D,30,D,,A,1,D,1,D,11,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,1,1,D,2,D,,A,
20171,03387904,40,0,5,100,D,,C,,A,2,D,2,D,08,D,2016,D,2,D,700,D,8018,D,700,D,6000,D,36,D,10,D,2016,D,179,D,.0470,D,1,D,6000,D,24,D,156,D,2,D,5845,D,23,D,156,D,3,D,5688,D,22,D,157,D,8018,D,,A,24,D,23,D,22,D,700,D,2,D,04,D,HYU,D,1,1,D,2,D,.0475,D,
20171,03387994,17,0,5,110,D,17,D,,A,2,D,1,D,05,D,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,ISU,D,2,1,D,1,D,,A,
20171,03387994,18,0,1,110,D,23,D,,A,1,D,1,D,11,D,2016,D,,A,2500,D,28340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,28340,D,,A,,A,,A,,A,,A,,A,02,D,DOD,D,2,1,D,2,D,,A,
20171,03388044,27,0,5,100,D,30,D,,A,1,D,1,D,06,D,2009,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,1,1,D,2,D,,A,
20171,03388094,47,0,5,110,D,30,D,,A,1,D,1,D,04,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,01,D,ACU,D,1,1,D,2,D,,C,
20171,03388094,48,0,5,110,D,25,D,,A,2,D,1,D,10,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HYU,D,2,1,D,2,D,,A,
20171,03388094,49,0,5,100,D,20,D,,A,2,D,1,D,09,D,2006,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,POR,D,1,1,D,2,D,,A,
20171,03388094,50,0,5,150,D,,A,,A,2,D,1,D,05,D,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,2,,A,2,D,,A,
20171,03388174,20,0,5,110,D,17,D,,A,1,D,1,D,10,D,1997,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,1,1,D,2,D,,A,
20171,03388194,14,0,5,100,D,33,D,,A,1,D,1,D,02,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,1,1,D,2,D,,A,
20171,03388194,15,0,5,110,D,19,D,,A,2,D,1,D,01,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,JEE,D,1,1,D,1,D,,A,
20171,03388224,23,0,5,100,D,36,D,,A,1,D,1,D,06,D,2016,D,2,D,,C,31000,D,0,D,40000,D,72,D,08,D,2016,D,677,D,.0675,D,3,D,39093,D,220,D,457,D,4,D,38636,D,217,D,460,D,5,D,38177,D,215,D,462,D,31000,D,,A,220,D,217,D,215,D,0,D,2,D,02,D,NIS,D,1,1,D,2,D,.0699,D,
20171,03388244,25,0,5,110,D,21,D,,A,2,D,1,D,06,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,XXX,T,2,1,D,1,D,,A,
20171,03388244,26,0,5,100,D,26,D,,A,2,D,1,D,11,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,XXX,T,2,1,D,1,D,,A,
20171,03388244,27,0,5,100,D,22,D,,A,2,D,1,D,04,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,XXX,T,2,1,D,1,D,,A,
20171,03388244,28,0,5,110,D,19,D,,A,2,D,1,D,02,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,XXX,T,2,1,D,1,D,,A,
20171,03388244,29,0,5,100,D,34,D,,A,2,D,1,D,11,D,2015,D,2,D,,A,19000,D,7000,D,12000,D,36,D,01,D,2016,D,358,D,.0470,D,10,D,9157,D,36,D,322,D,11,D,8835,D,35,D,323,D,12,D,8511,D,33,D,325,D,19000,D,,A,36,D,35,D,33,D,7000,D,2,D,05,D,XXX,T,1,1,D,2,D,.0402,D,
20171,03388264,24,0,5,100,D,19,D,,A,1,D,1,D,03,D,1999,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,ACU,D,2,1,D,2,D,,A,
20171,03388264,25,0,5,110,D,36,D,,A,1,D,1,D,10,D,2015,D,2,D,,A,23000,D,5000,D,23000,D,60,D,12,D,2015,D,443,D,.0585,D,11,D,19618,D,96,D,347,D,12,D,19270,D,94,D,349,D,13,D,18921,D,92,D,351,D,23000,D,,A,96,D,94,D,92,D,5000,D,2,D,02,D,KIA,D,1,1,D,2,D,.0190,D,
20171,03388284,22,0,5,110,D,23,D,,A,2,D,1,D,,C,2005,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,GMC,D,1,1,D,2,D,,A,
20171,03388284,23,0,5,110,D,17,D,,A,2,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,1,1,D,2,D,,A,
20171,03388284,24,0,5,100,D,,C,,A,2,D,1,D,,C,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,SCI,D,2,1,D,1,D,,A,
20171,03388294,13,0,5,110,D,31,D,,A,1,D,1,D,,C,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,2,1,D,2,D,,A,
20171,03388304,9,0,5,100,D,22,D,,A,1,D,1,D,,C,2002,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BUI,D,2,1,D,2,D,,A,
20171,03388314,54,0,5,100,D,22,D,,A,2,D,1,D,,C,2004,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CAD,D,1,1,D,2,D,,A,
20171,03388314,55,0,5,110,D,26,D,,A,2,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,GMC,D,1,1,D,2,D,,A,
20171,03388314,56,0,5,100,D,19,D,,A,2,D,1,D,01,D,2000,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,JAG,D,1,1,D,2,D,,A,
20171,03388344,64,0,5,110,D,27,D,,A,2,D,1,D,02,D,2016,D,2,D,,A,20000,D,300,D,20000,D,48,D,03,D,2016,D,430,D,.0155,D,8,D,17160,D,22,D,408,D,9,D,16752,D,22,D,408,D,10,D,16344,D,21,D,409,D,20000,D,,A,22,D,22,D,21,D,300,D,2,D,01,D,CAD,D,1,1,D,2,D,,C,
20171,03388344,65,0,5,100,D,22,D,,A,2,D,1,D,01,D,2016,D,,A,,A,422,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,422,D,,A,,A,,A,,A,,A,,A,02,D,PON,D,2,1,D,2,D,,A,
20171,03388344,66,0,5,100,D,19,D,,A,2,D,1,D,05,D,1999,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,PON,D,1,1,D,1,D,,A,
20171,03388344,67,0,5,130,D,,A,,A,2,D,1,D,07,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,2,,A,1,D,,A,
20171,03388344,68,0,5,180,D,,A,,A,2,D,1,D,08,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,2,,A,1,D,,A,
20171,03388454,25,0,5,110,D,34,D,,A,1,D,1,D,04,D,2014,D,2,D,20000,D,18000,D,0,D,16699,D,36,D,05,D,2014,D,494,D,.0415,D,30,D,3416,D,12,D,482,D,31,D,2934,D,10,D,484,D,32,D,2450,D,8,D,486,D,18000,D,,A,12,D,10,D,8,D,0,D,2,D,01,D,JEE,D,1,1,D,2,D,,C,
20171,03388454,26,0,5,110,D,33,D,,A,2,D,1,D,02,D,2015,D,2,D,,A,29000,D,3000,D,26000,D,72,D,03,D,2015,D,420,D,.0510,D,20,D,19889,D,85,D,335,D,21,D,19554,D,83,D,337,D,22,D,19217,D,82,D,338,D,29000,D,,A,85,D,83,D,82,D,3000,D,2,D,02,D,FOR,D,1,1,D,1,D,.0260,D,
20171,03388464,7,0,5,100,D,23,D,,A,2,D,1,D,09,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,2,1,D,1,D,,A,
20171,03388484,65,0,5,110,D,08,D,,A,2,D,1,D,04,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,2,1,D,1,D,,A,
20171,03388484,66,0,5,100,D,13,D,,A,2,D,1,D,06,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,BMW,D,2,1,D,1,D,,A,
20171,03388484,67,0,5,100,D,30,D,,A,2,D,1,D,10,D,2015,D,2,D,,A,12000,D,2000,D,10000,D,48,D,11,D,2015,D,250,D,.0920,D,12,D,8019,D,61,D,189,D,13,D,7830,D,60,D,190,D,14,D,7640,D,59,D,191,D,12000,D,,A,61,D,60,D,59,D,2000,D,2,D,03,D,SUB,D,1,1,D,2,D,.0450,D,
20171,03388484,68,0,5,150,D,,A,,A,2,D,1,D,09,D,2008,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,2,,A,1,D,,A,
20171,03388524,17,0,5,110,D,18,D,,A,2,D,1,D,06,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,2,1,D,1,D,,A,
20171,03388534,14,0,5,100,D,25,D,,A,2,D,1,D,10,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,2,1,D,1,D,,A,
20171,03388544,13,0,5,100,D,34,D,,A,1,D,1,D,04,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,2,1,D,2,D,,A,
20171,03388554,29,0,5,110,D,34,D,,A,1,D,1,D,04,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,2,1,D,2,D,,A,
20171,03388554,31,0,5,100,D,37,D,,A,1,D,1,D,09,D,2016,D,1,D,,A,45368,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45368,D,,A,,A,,A,,A,,A,,A,03,D,CHR,D,1,1,D,2,D,,A,
20171,03388574,19,0,5,110,D,35,D,,A,1,D,1,D,12,D,2015,D,2,D,13000,D,32000,D,0,D,32000,D,72,D,01,D,2016,D,482,D,.0270,D,10,D,28277,D,64,D,418,D,11,D,27858,D,63,D,419,D,12,D,27439,D,62,D,420,D,32000,D,,A,64,D,63,D,62,D,0,D,2,D,01,D,CHE,D,1,1,D,2,D,.0300,D,
20171,03388584,18,0,5,100,D,34,D,,A,1,D,1,D,,C,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOK,D,2,1,D,2,D,,A,
20171,03388604,19,0,5,110,D,30,D,,A,1,D,1,D,12,D,2009,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,2,1,D,2,D,,A,
20171,03388604,20,0,5,110,D,28,D,,A,1,D,1,D,08,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,1,1,D,2,D,,A,
