"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20151",3009842,30,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",5,"D",5,"D",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A"
"20151",3009882,29,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"F",170,"F",170,"F",.,"A",.,"A",.,"A"
"20151",3009892,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20151",3009892,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20151",3009932,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A"
"20151",3009962,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",116,"D",116,"D",116,"D",.,"A",.,"A",.,"A"
"20151",3009972,19,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",35,"F",40,"F",65,"F",60,"F",40,"F",20,"F",30,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010002,8,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010012,51,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",33,"F",40,"F",50,"F",60,"F",40,"F",50,"F",37,"F",50,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010012,52,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",109,"D",109,"D",109,"D",.,"A",.,"A",.,"A"
"20151",3010022,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A"
"20151",3010052,19,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",50,"F",55,"F",90,"F",75,"F",45,"F",34,"F",49,"F",74,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010082,24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A"
"20151",3010102,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A"
"20151",3010112,87,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20151",3010112,88,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",35,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",215,"F",200,"F",200,"F",.,"A",.,"A",.,"A"
"20151",3010122,40,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A"
"20151",3010142,34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A"
"20151",3010152,28,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",0,"F",84,"F",73,"F",100,"F",16,"F",27,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010222,21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A"
"20151",3010232,33,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",60,"F",35,"F",50,"F",30,"F",50,"F",20,"F",20,"F",29,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010262,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",64,"D",64,"D",64,"D",.,"A",.,"A",.,"A"
"20151",3010272,21,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",25,"F",0,"F",50,"F",60,"F",0,"F",30,"F",45,"F",130,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010272,22,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010312,69,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",40,"F",29,"F",43,"F",.,"A",.,"A",.,"A",56,"F",67,"F",53,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010312,70,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A"
"20151",3010322,35,0,"1",0.5,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A"
"20151",3010322,36,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",52,"D",52,"D",52,"D",.,"A",.,"A",.,"A"
"20151",3010382,29,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",32,"F",110,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",128,"F",50,"F",100,"F",.,"A",.,"A",.,"A"
"20151",3010402,21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20151",3010402,22,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"F",210,"F",190,"F",0,"F",0,"F",0,"F"
"20151",3010412,41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A"
"20151",3010423,19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",115,"D",115,"D",115,"D",.,"A",.,"A",.,"A"
"20151",3010462,52,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",120,"F",70,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",467,"V",473,"V",527,"V",.,"A",.,"A",.,"A"
"20151",3010483,49,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A"
"20151",3010492,17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",60,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"F",120,"F",130,"F",.,"A",.,"A",.,"A"
"20151",3010502,18,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",130,"F",103,"F",130,"F",120,"F",103,"F",120,"F",.,"A",44,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010552,35,0,"1",0.5,"D","1","D",,"A","1","D","1","D",,"A",40,"F",40,"F",40,"F",37,"F",37,"F",37,"F",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010552,36,0,"1",0.75,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A"
"20151",3010562,26,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",55,"F",10,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"F",75,"F",120,"F",.,"A",.,"A",.,"A"
"20151",3010572,34,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010572,35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",205,"D",205,"D",205,"D",.,"A",.,"A",.,"A"
"20151",3010582,32,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",176,"D",176,"D",176,"D",.,"A",.,"A",.,"A"
"20151",3010582,33,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",15,"F",30,"F",0,"F",.,"A",.,"A",.,"A",75,"F",60,"F",90,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010622,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A"
"20151",3010632,43,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",20,"F",25,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",88,"F",83,"F",58,"F",.,"A",.,"A",.,"A"
"20151",3010662,21,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",49,"D",49,"D",49,"D",103,"D",103,"D",103,"D",24,"F",26,"F",26,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010692,19,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010702,6,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",310,"F",310,"F",310,"F",.,"A",.,"A",.,"A"
"20151",3010742,83,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",49,"F",49,"F",40,"F",89,"F",89,"F",80,"F",.,"A",.,"A",.,"A",42,"F",42,"F",60,"F",.,"A",.,"A",.,"A"
"20151",3010742,84,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A"
"20151",3010752,11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A"
"20151",3010792,10,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010842,16,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"F",180,"F",100,"F",.,"A",.,"A",.,"A"
"20151",3010852,19,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010852,20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A"
"20151",3010862,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20151",3010882,37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A"
"20151",3010892,8,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",68,"F",68,"F",68,"F",71,"F",71,"F",71,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010922,36,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",60,"F",62,"F",62,"F",200,"F",199,"F",199,"F",.,"A",.,"A",.,"A",65,"F",64,"F",64,"F",.,"A",.,"A",.,"A"
"20151",3010932,11,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010932,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A"
"20151",3010962,21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010972,20,0,"1",0.1,"D","1","D",,"A","1","D","2","D",,"A",30,"F",39,"F",39,"F",.,"A",.,"A",.,"A",38,"F",29,"F",29,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3010972,21,0,"1",0.1,"D",,"A","2","D","1","D","2","D",,"A",14,"F",70,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",103,"F",47,"F",87,"F",.,"A",.,"A",.,"A"
"20151",3011004,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20151",3011004,32,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20151",3011012,45,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",40,"F",.,"A",.,"A",90,"F",.,"A",12,"F",15,"F",130,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3011012,46,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",155,"F",130,"F",200,"F",.,"A",.,"A",.,"A"
"20151",3011022,43,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"F",56,"F",181,"F",0,"D",0,"D",0,"D"
"20151",3011022,44,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A"
"20151",3011042,13,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",51,"D",51,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3011052,28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",165,"D",165,"D",.,"A",.,"A",.,"A"
"20151",3011062,22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",24,"D",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3011162,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A"
"20151",3011182,12,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",9,"D",9,"D",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3011182,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20151",3011202,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",147,"D",147,"D",147,"D",.,"A",.,"A",.,"A"
"20151",3011212,32,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",55,"F",55,"F",55,"F",70,"F",70,"F",70,"F",79,"F",79,"F",79,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3011212,33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A"
"20151",3011242,66,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",70,"F",0,"F",39,"F",65,"F",0,"F",89,"F",65,"F",200,"F",72,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3011242,67,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",37,"D",37,"D",37,"D",.,"A",.,"A",.,"A"
"20151",3011242,68,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A"
"20151",3033504,5,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A"
"20151",3033513,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A"
"20151",3033524,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20151",3033524,30,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A"
"20151",3033535,18,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033562,9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A"
"20151",3033573,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",42,"D",42,"D",.,"A",.,"A",.,"A"
"20151",3033584,26,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",62,"F",50,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",18,"F",30,"F",35,"F",.,"A",.,"A",.,"A"
"20151",3033595,11,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A"
"20151",3033595,12,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A"
"20151",3033603,17,0,"1",.,"A","1","D",,"A","2","D","2","D","5","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033603,18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A"
"20151",3033613,5,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",200,"F",60,"F",.,"A",.,"A",.,"A"
"20151",3033625,10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20151",3033635,30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",50,"F",34,"F",65,"F",90,"F",98,"F",49,"F",27,"F",123,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033635,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A"
"20151",3033645,35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",35,"D",.,"A",.,"A",.,"A"
"20151",3033645,36,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A"
"20151",3033654,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A"
"20151",3033694,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A"
"20151",3033694,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20151",3033714,12,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",36,"F",36,"F",52,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033745,16,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"D",40,"D",40,"D",75,"D",75,"D",75,"D",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033745,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A"
"20151",3033755,19,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",60,"F",60,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"F",.,"A",.,"A",.,"A"
"20151",3033782,10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A"
"20151",3033792,6,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20151",3033813,12,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",25,"F",46,"F",25,"F",.,"A",.,"A",.,"A",40,"F",19,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033813,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20151",3033813,14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A"
"20151",3033822,12,0,"1",0.5,"D","1","D",,"A","1","D","2","D",,"A",15,"D",15,"D",15,"D",.,"A",.,"A",.,"A",185,"F",185,"F",185,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033833,13,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151",3033844,34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20151",3033863,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
