"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20134",2712253,17,0,"1",780,"D",260,"D",520,"D",650,"D",0,"D",.,"A",.,"A",30,"D",520,"D",,"A",120,"D",5,"D",65,"D",.,"A",.,"A"
"20134",2712263,28,0,"1",1560,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1430,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712273,28,0,"1",1560,"D",195,"D",130,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1365,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712313,11,0,"1",1170,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712343,34,0,"1",1300,"D",195,"D",1300,"D",1300,"D",0,"D",279,"F",.,"A",.,"A",1105,"D",,"A",45,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712373,22,0,"1",1170,"D",195,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",975,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712393,34,0,"1",3900,"D",0,"D",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A",3900,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712403,24,0,"1",1300,"D",237,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",962,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712413,52,0,"1",1300,"D",325,"D",520,"D",130,"D",0,"D",.,"A",.,"A",.,"A",975,"D",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712423,43,0,"1",1300,"D",0,"D",.,"A",0,"D",150,"D",.,"A",.,"A",.,"A",1300,"D",,"A",60,"D",4,"D",52,"D",.,"A",.,"A"
"20134",2712463,10,0,"1",1300,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",975,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712483,48,0,"1",1040,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",845,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712493,28,0,"1",2925,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",2925,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712503,41,0,"1",1950,"D",650,"D",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712533,37,0,"1",1300,"D",203,"F",282,"F",1300,"D",233,"F",1,"D",.,"A",.,"A",900,"F",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712573,36,0,"1",650,"D",201,"F",332,"F",130,"D",.,"A",.,"A",.,"A",.,"A",738,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712583,45,0,"1",780,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712633,40,0,"1",390,"D",0,"D",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",18,"D",234,"D",.,"A",.,"A"
"20134",2712653,34,0,"1",2600,"D",650,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1950,"D",,"A",.,"A",10,"D",130,"D",.,"A",.,"A"
"20134",2712673,48,0,"1",845,"D",0,"D",.,"A",3900,"D",150,"D",.,"A",.,"A",.,"A",845,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712683,51,0,"1",1625,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1365,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712693,48,0,"1",1950,"D",325,"D",.,"A",650,"D",60,"D",.,"A",.,"A",192,"D",1625,"D",,"A",45,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712723,26,0,"1",2080,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1690,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712743,40,0,"1",2600,"D",650,"D",325,"D",182,"D",0,"D",.,"A",.,"A",.,"A",1950,"D",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712763,24,0,"1",455,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",455,"D",,"A",375,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712793,21,0,"1",1625,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1495,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712803,46,0,"1",1339,"D",65,"D",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",1274,"D",,"A",.,"A",29,"D",377,"D",.,"A",.,"A"
"20134",2712833,37,0,"1",390,"D",65,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",325,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712863,35,0,"1",1300,"D",390,"D",520,"D",650,"D",0,"D",.,"A",.,"A",.,"A",910,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712873,80,0,"1",1950,"D",650,"D",130,"D",650,"D",300,"D",.,"A",.,"A",300,"D",1300,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712883,57,0,"1",2080,"D",195,"D",.,"A",234,"D",.,"A",.,"A",.,"A",.,"A",1885,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712893,35,0,"1",650,"D",195,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",455,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712923,42,0,"1",1170,"D",260,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",910,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2712953,30,0,"1",1300,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1170,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712973,63,0,"1",390,"D",65,"D",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",325,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2712993,41,0,"1",910,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713003,63,0,"1",650,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713013,37,0,"1",1300,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"A",.,"A",25,"D",325,"D",.,"A",.,"A"
"20134",2713023,40,0,"1",845,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",845,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713033,56,0,"1",1430,"D",286,"D",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",1144,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713043,42,0,"1",1430,"D",130,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",1300,"D",,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713075,12,0,"1",650,"D",260,"D",.,"A",325,"D",75,"D",.,"A",.,"A",.,"A",390,"D",,"A",45,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713083,32,0,"1",1430,"D",130,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",1300,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713153,29,0,"1",1300,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",104,"D",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713203,45,0,"1",520,"D",130,"D",.,"A",130,"D",120,"D",.,"A",.,"A",.,"A",390,"D",,"A",30,"D",40,"D",520,"D",.,"A",.,"A"
"20134",2713213,18,0,"1",2600,"D",1300,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713223,8,0,"1",895,"F",.,"A",.,"A",468,"F",.,"A",.,"A",.,"A",.,"A",738,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713244,11,0,"1",650,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713283,40,0,"1",1040,"D",260,"D",390,"D",260,"D",0,"D",.,"A",.,"A",.,"A",780,"D",,"A",45,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713333,22,0,"1",1300,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",240,"D",1105,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713343,18,0,"1",1300,"D",260,"D",.,"A",780,"D",90,"D",.,"A",.,"A",.,"A",1040,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713384,13,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713403,34,0,"1",871,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",741,"D",,"A",.,"A",.,"A",.,"A",195,"D",15,"D"
"20134",2713413,9,0,"1",390,"D",143,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",247,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713433,41,0,"1",1300,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1040,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713443,39,0,"1",1950,"D",520,"D",390,"D",845,"D",.,"A",.,"A",.,"A",.,"A",1430,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713482,16,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",10,"D",130,"D",.,"A",.,"A"
"20134",2713492,16,0,"1",650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",5,"D",65,"D",.,"A",.,"A"
"20134",2713512,23,0,"1",845,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713524,22,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",140,"D",1170,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713562,21,0,"1",780,"D",130,"D",.,"A",520,"D",90,"D",.,"A",.,"A",.,"A",650,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713572,53,0,"1",520,"D",130,"D",.,"A",650,"D",90,"D",.,"A",.,"A",.,"A",390,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713592,23,0,"1",260,"D",195,"D",130,"D",585,"D",.,"A",.,"A",.,"A",.,"A",65,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713612,24,0,"1",546,"D",0,"D",.,"A",91,"D",.,"A",.,"A",.,"A",.,"A",546,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713622,54,0,"1",1625,"D",780,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",845,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713642,58,0,"1",1560,"D",195,"D",195,"D",780,"D",300,"D",.,"A",.,"A",.,"A",1365,"D",,"A",300,"D",35,"D",455,"D",.,"A",.,"A"
"20134",2713662,42,0,"1",2275,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1950,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713682,30,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713692,25,0,"1",1300,"D",195,"D",390,"D",130,"D",.,"A",.,"A",.,"A",.,"A",1105,"D",,"A",.,"A",50,"D",650,"D",.,"A",.,"A"
"20134",2713702,17,0,"1",2600,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2340,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713752,22,0,"1",975,"D",201,"F",.,"A",468,"F",.,"A",.,"A",.,"A",.,"A",738,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713762,50,0,"1",1820,"D",390,"D",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",1430,"D",,"A",150,"D",.,"A",.,"A",78,"D",6,"D"
"20134",2713772,44,0,"1",1040,"D",195,"D",.,"A",260,"D",.,"A",585,"D",.,"A",20,"D",845,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713812,30,0,"1",2288,"D",211,"F",286,"D",399,"F",.,"A",313,"D",.,"A",.,"A",753,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713842,50,0,"1",1625,"D",195,"D",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",1430,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713862,23,0,"1",1625,"D",260,"D",.,"A",520,"D",60,"D",.,"A",.,"A",.,"A",1365,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2713872,7,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713882,16,0,"1",520,"D",91,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",429,"D",,"A",60,"D",.,"A",.,"A",325,"D",25,"D"
"20134",2713932,10,0,"1",1820,"D",325,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1495,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2713972,12,0,"1",390,"D",390,"D",.,"A",104,"D",.,"A",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714012,24,0,"1",650,"D",39,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",611,"D",,"A",45,"D",.,"A",.,"A",260,"D",20,"D"
"20134",2714052,45,0,"1",845,"D",130,"D",.,"A",2600,"D",150,"D",.,"A",.,"A",.,"A",715,"D",,"A",540,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714062,59,0,"1",1300,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1170,"D",,"A",120,"D",20,"D",260,"D",.,"A",.,"A"
"20134",2714072,46,0,"1",3900,"D",650,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",3250,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714082,13,0,"1",895,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",738,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714112,51,0,"1",1300,"D",65,"D",130,"D",325,"D",60,"D",.,"A",.,"A",.,"A",1235,"D",,"A",42,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714122,9,0,"1",0,"D",.,"A",650,"D",130,"D",.,"A",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714132,17,0,"1",975,"D",195,"D",.,"A",709,"F",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714142,22,0,"1",1560,"D",260,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714152,17,0,"1",1495,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D",,"A",.,"A",3,"D",39,"D",.,"A",.,"A"
"20134",2714192,18,0,"1",3900,"D",650,"D",.,"A",650,"D",45,"D",.,"A",.,"A",.,"A",3250,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714212,28,0,"1",715,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",30,"D",715,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714232,41,0,"1",3250,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2925,"D",,"A",.,"A",67,"D",871,"D",.,"A",.,"A"
"20134",2714262,27,0,"1",1950,"D",650,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714272,10,0,"1",1625,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714282,32,0,"1",403,"D",0,"D",.,"A",362,"F",151,"F",.,"A",.,"A",.,"A",403,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714292,28,0,"1",1300,"D",260,"D",.,"A",975,"D",0,"D",.,"A",.,"A",480,"D",1040,"D",,"A",60,"D",.,"A",.,"A",390,"D",30,"D"
"20134",2714302,39,0,"1",455,"D",65,"D",.,"A",325,"D",90,"D",.,"A",.,"A",.,"A",390,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714335,30,0,"1",1300,"D",260,"D",325,"D",2600,"D",150,"D",.,"A",.,"A",.,"A",1040,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714352,34,0,"1",1950,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1690,"D",,"A",.,"A",40,"D",520,"D",.,"A",.,"A"
"20134",2714382,11,0,"1",910,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714392,23,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714402,40,0,"1",988,"D",276,"F",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",1153,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714422,14,0,"1",1300,"D",260,"D",.,"A",260,"D",6,"D",.,"A",.,"A",.,"A",1040,"D",,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714435,31,0,"1",1950,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1625,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714442,14,0,"1",325,"D",52,"D",650,"D",130,"D",.,"A",.,"A",.,"A",.,"A",273,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714462,54,0,"1",3250,"D",455,"D",260,"D",780,"D",.,"A",.,"A",.,"A",.,"A",2795,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714482,37,0,"1",4810,"D",234,"F",.,"A",975,"D",136,"F",.,"A",.,"A",.,"A",748,"F",,"A",124,"F",.,"A",.,"A",.,"A",.,"A"
"20134",2714492,54,0,"1",1040,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714522,24,0,"1",975,"D",325,"D",130,"D",260,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714532,11,0,"1",1300,"D",650,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",650,"D",,"A",450,"D",45,"D",585,"D",.,"A",.,"A"
"20134",2714542,23,0,"1",585,"D",195,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714602,12,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",16,"D",208,"D",.,"A",.,"A"
"20134",2714612,36,0,"1",3900,"D",390,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",3510,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714682,28,0,"1",1950,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1300,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714692,50,0,"1",2210,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",120,"D",1820,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714715,15,0,"1",1300,"D",325,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",975,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2714722,26,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714742,20,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714752,11,0,"1",1950,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1560,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714792,24,0,"1",1040,"D",260,"D",65,"D",520,"D",.,"A",.,"A",.,"A",100,"D",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714802,36,0,"1",1378,"F",.,"A",.,"A",709,"F",.,"A",.,"A",.,"A",.,"A",1153,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714822,24,0,"1",3250,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714832,21,0,"1",1300,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1235,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714892,14,0,"1",910,"D",195,"D",156,"D",390,"D",.,"A",.,"A",.,"A",.,"A",715,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714902,31,0,"1",650,"D",156,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",494,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714922,19,0,"1",455,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",325,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714942,39,0,"1",520,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714962,24,0,"1",1300,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",180,"D",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2714972,50,0,"1",3900,"D",382,"F",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1763,"F",,"A",.,"A",14,"D",182,"D",.,"A",.,"A"
"20134",2714982,28,0,"1",975,"D",195,"D",260,"D",650,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715022,11,0,"1",2600,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715042,29,0,"1",2860,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",2600,"D",,"A",75,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2715054,29,0,"1",715,"D",0,"D",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",715,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715062,60,0,"1",3900,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",209,"F",3250,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715102,48,0,"1",1495,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",1365,"D",,"A",15,"D",40,"D",520,"D",.,"A",.,"A"
"20134",2715132,37,0,"1",845,"D",325,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",520,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2715162,30,0,"1",780,"D",130,"D",65,"D",468,"F",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",.,"C",422,"F",.,"A",.,"A"
"20134",2715172,35,0,"1",1820,"D",650,"D",.,"A",580,"F",30,"D",.,"A",.,"A",.,"A",1170,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2715182,39,0,"1",975,"D",169,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",806,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715202,25,0,"1",2340,"D",195,"D",390,"D",455,"D",.,"A",.,"A",.,"A",.,"A",2145,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715232,53,0,"1",1300,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715302,44,0,"1",2600,"D",780,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1820,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715312,39,0,"1",975,"D",260,"D",.,"A",260,"D",120,"D",.,"A",.,"A",.,"A",715,"D",,"A",21,"D",5,"D",65,"D",.,"A",.,"A"
"20134",2715322,50,0,"1",2600,"D",455,"D",.,"A",650,"D",.,"A",.,"A",.,"A",140,"D",2145,"D",,"A",.,"A",35,"D",455,"D",.,"A",.,"A"
"20134",2715425,27,0,"1",5200,"D",650,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",4550,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20134",2715442,49,0,"1",2600,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",2080,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2715452,27,0,"1",390,"D",0,"D",520,"D",520,"D",120,"D",.,"A",.,"A",.,"A",390,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2715482,41,0,"1",1625,"D",325,"D",.,"A",650,"D",0,"D",.,"A",.,"A",400,"D",1300,"D",,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20134",2715512,51,0,"1",3575,"D",1300,"D",.,"A",910,"D",150,"D",.,"A",.,"A",140,"D",2275,"D",,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
