"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","NTRTPUR","NTRTPUR_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","QADNTR1X","QADN_R1X","QADNTR2X","QADN_R2X","QADNTR3X","QADN_R3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","TELVOP1X","TELV_P1X","TELVOP2X","TELV_P2X","TELVOP3X","TELV_P3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20133",2674783,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674813,26,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",40,"D",40,"D",40,"D",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674843,7,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674853,42,0,"1",.,"A","1","D","2","D","1","D","2","D",,"A",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",59,"G",60,"G",59,"G",101,"G",100,"G",101,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674873,35,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",94,"F",94,"F",94,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674883,14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",79,"D",79,"D",79,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674883,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",63,"D",63,"D",63,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674893,15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674913,24,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",52,"D",52,"D",52,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674923,24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674953,36,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",107,"D",51,"D",51,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674953,37,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2674963,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2675003,42,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",,"A",29,"D",29,"D",29,"D",84,"D",84,"D",84,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",177,"F",177,"F",177,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20133",2675013,10,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"F",80,"F",80,"F",.,"A",.,"A",.,"A",5,"F",0,"F",0,"F"
