"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20131",2636892,21,0,"1",.,"A",.,"A",.,"A"
"20131",2637082,51,0,"1",.,"A",.,"A",20,"D"
"20131",2637282,29,0,"1",15,"D",.,"A",.,"A"
"20131",2637864,39,0,"1",0,"D",.,"A",.,"A"
"20131",2637892,70,0,"1",110,"D",.,"A",.,"A"
"20131",2638022,23,0,"1",20,"D",.,"A",.,"A"
"20131",2638192,24,0,"1",40,"D",.,"A",.,"A"
"20131",2638492,99,0,"1",10,"D",.,"A",.,"A"
"20131",2638925,73,0,"1",.,"A",.,"A",180,"D"
"20131",2639242,82,0,"1",0,"D",.,"A",.,"A"
"20131",2639372,24,0,"1",10,"D",.,"A",.,"A"
"20131",2639462,31,0,"1",.,"A",.,"A",20,"D"
"20131",2639972,52,0,"1",53,"F",.,"A",.,"A"
"20131",2639992,30,0,"1",0,"D",.,"A",.,"A"
"20131",2640502,53,0,"1",25,"D",.,"A",.,"A"
"20131",2640685,36,0,"1",.,"A",.,"A",90,"D"
"20131",2640772,34,0,"1",.,"A",.,"A",110,"D"
"20131",2641112,36,0,"1",20,"D",.,"A",23,"D"
"20131",2641192,69,0,"1",0,"D",.,"A",.,"A"
"20131",2641982,62,0,"1",.,"A",.,"A",30,"D"
"20131",2642032,65,0,"1",.,"A",.,"A",120,"D"
"20131",2642112,27,0,"1",0,"D",.,"A",.,"A"
"20131",2642182,36,0,"1",60,"D",.,"A",129,"D"
"20131",2642262,36,0,"1",.,"A",.,"A",105,"D"
"20131",2642335,45,0,"1",.,"A",.,"A",20,"D"
"20131",2642762,29,0,"1",.,"A",.,"A",240,"D"
"20131",2642802,50,0,"1",.,"A",.,"A",61,"D"
"20131",2642882,70,0,"1",.,"A",.,"A",80,"D"
"20131",2642904,46,0,"1",.,"A",.,"A",60,"D"
"20131",2643002,32,0,"1",20,"D",.,"A",.,"A"
"20131",2643162,70,0,"1",100,"D",.,"A",.,"A"
"20131",2643412,37,0,"1",14,"D",.,"A",.,"A"
"20131",2643482,33,0,"1",.,"A",.,"A",40,"D"
"20131",2643492,24,0,"1",.,"A",.,"A",.,"A"
"20131",2643612,34,0,"1",14,"D",.,"A",.,"A"
"20131",2643872,34,0,"1",60,"D",.,"A",400,"D"
"20131",2644152,48,0,"1",.,"A",.,"A",115,"D"
"20131",2644342,35,0,"1",50,"D",.,"A",.,"A"
"20131",2644862,44,0,"1",.,"A",.,"A",300,"D"
"20131",2645052,31,0,"1",60,"D",.,"A",.,"A"
"20131",2645142,71,0,"1",.,"A",.,"A",80,"D"
"20131",2645642,25,0,"1",40,"D",.,"A",.,"A"
"20131",2645752,31,0,"1",.,"A",.,"A",100,"D"
"20131",2645852,36,0,"1",.,"A",.,"A",0,"D"
"20131",2646292,52,0,"1",.,"A",.,"A",120,"D"
"20131",2646312,37,0,"1",.,"A",85,"D",.,"A"
"20131",2646642,43,0,"1",.,"A",.,"A",133,"D"
"20131",2646962,28,0,"1",14,"D",.,"A",.,"A"
"20131",2650744,47,0,"1",45,"D",.,"A",.,"A"
"20131",2654043,27,0,"1",.,"A",.,"A",105,"D"
"20131",2654463,26,0,"1",150,"D",.,"A",.,"A"
"20131",2658255,19,0,"1",0,"D",.,"A",.,"A"
"20131",2658775,27,0,"1",.,"A",.,"A",0,"D"
"20131",2659953,36,0,"1",25,"D",.,"A",.,"A"
"20131",2661233,35,0,"1",200,"D",.,"A",.,"A"
"20131",2661653,48,0,"1",80,"D",.,"A",.,"A"
"20131",2665335,34,0,"1",.,"A",.,"A",0,"D"
"20131",2667882,37,0,"1",81,"D",.,"A",.,"A"
"20131",2670875,18,0,"1",.,"A",.,"A",0,"D"
"20131",2671224,55,0,"1",60,"D",.,"A",189,"D"
"20131",2672472,23,0,"1",0,"D",.,"A",.,"A"
"20131",2673673,32,0,"1",.,"A",.,"A",0,"D"
"20131",2678004,30,0,"1",.,"A",.,"A",45,"D"
"20132",2545235,50,0,"1",.,"A",.,"A",.,"A"
"20132",2545245,41,0,"1",.,"A",.,"A",.,"A"
"20132",2545255,27,0,"1",.,"A",.,"A",.,"A"
"20132",2545275,46,0,"1",.,"A",.,"A",.,"A"
"20132",2545305,110,0,"1",.,"A",.,"A",.,"A"
"20132",2545355,31,0,"1",.,"A",.,"A",.,"A"
"20132",2545365,41,0,"1",180,"D",.,"A",.,"A"
"20132",2545375,49,0,"1",.,"A",.,"A",.,"A"
"20132",2545385,30,0,"1",.,"A",.,"A",.,"A"
"20132",2545405,50,0,"1",.,"A",.,"A",.,"A"
"20132",2545415,21,0,"1",.,"A",.,"A",.,"A"
"20132",2545475,54,0,"1",20,"D",.,"A",.,"A"
"20132",2545495,37,0,"1",.,"A",.,"A",.,"A"
"20132",2545515,51,0,"1",30,"D",.,"A",.,"A"
"20132",2545525,63,0,"1",.,"A",.,"A",.,"A"
"20132",2545535,36,0,"1",.,"A",.,"A",.,"A"
"20132",2545575,10,0,"1",.,"A",.,"A",.,"A"
"20132",2545595,38,0,"1",.,"A",.,"A",.,"A"
"20132",2545605,30,0,"1",.,"A",.,"A",.,"A"
"20132",2545615,49,0,"1",.,"A",.,"A",.,"A"
"20132",2545655,32,0,"1",.,"A",.,"A",.,"A"
"20132",2545665,23,0,"1",.,"A",.,"A",.,"A"
"20132",2545675,29,0,"1",.,"A",.,"A",.,"A"
"20132",2545685,47,0,"1",.,"A",.,"A",.,"A"
"20132",2545695,35,0,"1",.,"A",.,"A",.,"A"
"20132",2545765,13,0,"1",.,"A",.,"A",.,"A"
"20132",2545775,33,0,"1",.,"A",.,"A",.,"A"
"20132",2545785,49,0,"1",.,"A",.,"A",.,"A"
"20132",2545795,16,0,"1",.,"A",.,"A",.,"A"
"20132",2545815,48,0,"1",.,"A",.,"A",.,"A"
"20132",2545835,21,0,"1",.,"A",.,"A",.,"A"
"20132",2545865,25,0,"1",.,"A",.,"A",.,"A"
"20132",2545885,46,0,"1",.,"A",.,"A",.,"A"
"20132",2545945,28,0,"1",.,"A",.,"A",.,"A"
"20132",2545975,32,0,"1",.,"A",.,"A",.,"A"
"20132",2546015,26,0,"1",.,"A",.,"A",.,"A"
"20132",2546025,20,0,"1",.,"A",.,"A",.,"A"
"20132",2546035,22,0,"1",.,"A",.,"A",.,"A"
"20132",2546075,59,0,"1",.,"A",.,"A",.,"A"
"20132",2546105,13,0,"1",.,"A",.,"A",.,"A"
"20132",2546125,35,0,"1",.,"A",.,"A",.,"A"
"20132",2546145,40,0,"1",.,"A",.,"A",.,"A"
"20132",2546155,58,0,"1",.,"A",.,"A",.,"A"
"20132",2546165,28,0,"1",.,"A",.,"A",.,"A"
"20132",2546175,25,0,"1",.,"A",.,"A",.,"A"
"20132",2546185,19,0,"1",.,"A",.,"A",.,"A"
"20132",2546195,13,0,"1",.,"A",.,"A",.,"A"
"20132",2546205,32,0,"1",.,"A",.,"A",.,"A"
"20132",2546225,41,0,"1",.,"A",.,"A",.,"A"
"20132",2546235,23,0,"1",.,"A",.,"A",.,"A"
"20132",2546245,11,0,"1",.,"A",.,"A",.,"A"
"20132",2546295,60,0,"1",.,"A",.,"A",.,"A"
"20132",2546305,22,0,"1",.,"A",.,"A",.,"A"
"20132",2546315,23,0,"1",.,"A",.,"A",.,"A"
"20132",2546385,20,0,"1",.,"A",.,"A",.,"A"
"20132",2546405,32,0,"1",.,"A",.,"A",.,"A"
"20132",2546465,34,0,"1",.,"A",.,"A",.,"A"
"20132",2546475,46,0,"1",.,"A",.,"A",.,"A"
"20132",2546505,35,0,"1",.,"A",.,"A",.,"A"
"20132",2546515,24,0,"1",.,"A",.,"A",.,"A"
"20132",2546535,19,0,"1",.,"A",.,"A",.,"A"
"20132",2546545,42,0,"1",.,"A",.,"A",.,"A"
"20132",2546555,17,0,"1",.,"A",.,"A",.,"A"
"20132",2546565,36,0,"1",.,"A",.,"A",.,"A"
"20132",2546585,17,0,"1",.,"A",.,"A",.,"A"
"20132",2546595,26,0,"1",.,"A",.,"A",.,"A"
"20132",2546605,35,0,"1",.,"A",.,"A",.,"A"
"20132",2546635,30,0,"1",.,"A",.,"A",.,"A"
"20132",2546655,45,0,"1",.,"A",.,"A",.,"A"
"20132",2546675,39,0,"1",.,"A",.,"A",.,"A"
"20132",2546685,20,0,"1",.,"A",.,"A",.,"A"
"20132",2546715,31,0,"1",.,"A",.,"A",.,"A"
"20132",2546725,40,0,"1",.,"A",.,"A",.,"A"
"20132",2546735,41,0,"1",.,"A",.,"A",.,"A"
"20132",2546775,42,0,"1",40,"D",.,"A",.,"A"
"20132",2546785,43,0,"1",.,"A",.,"A",.,"A"
"20132",2546795,44,0,"1",.,"A",.,"A",.,"A"
"20132",2546815,26,0,"1",.,"A",.,"A",.,"A"
"20132",2546845,23,0,"1",.,"A",.,"A",.,"A"
"20132",2546875,51,0,"1",.,"A",.,"A",.,"A"
"20132",2546885,26,0,"1",.,"A",.,"A",.,"A"
"20132",2546905,40,0,"1",.,"A",.,"A",.,"A"
"20132",2546975,15,0,"1",.,"A",.,"A",.,"A"
"20132",2546995,62,0,"1",.,"A",.,"A",.,"A"
"20132",2547025,23,0,"1",.,"A",.,"A",.,"A"
"20132",2547085,35,0,"1",.,"A",.,"A",.,"A"
"20132",2547095,37,0,"1",.,"A",.,"A",.,"A"
"20132",2547115,33,0,"1",.,"A",.,"A",.,"A"
"20132",2547125,27,0,"1",.,"A",.,"A",.,"A"
"20132",2547135,38,0,"1",.,"A",.,"A",.,"A"
"20132",2547145,57,0,"1",.,"A",.,"A",.,"A"
"20132",2547155,18,0,"1",.,"A",.,"A",.,"A"
"20132",2547165,61,0,"1",.,"A",.,"A",.,"A"
"20132",2547215,16,0,"1",.,"A",.,"A",.,"A"
"20132",2547245,11,0,"1",.,"A",.,"A",.,"A"
"20132",2547255,26,0,"1",.,"A",.,"A",.,"A"
"20132",2547265,9,0,"1",200,"D",.,"A",.,"A"
"20132",2547275,18,0,"1",10,"D",.,"A",.,"A"
"20132",2547285,25,0,"1",.,"A",.,"A",.,"A"
"20132",2547295,44,0,"1",.,"A",.,"A",.,"A"
"20132",2547305,14,0,"1",.,"A",.,"A",.,"A"
"20132",2547315,16,0,"1",.,"A",.,"A",.,"A"
"20132",2547325,37,0,"1",.,"A",.,"A",.,"A"
"20132",2547355,35,0,"1",.,"A",.,"A",.,"A"
"20132",2547365,19,0,"1",.,"A",.,"A",.,"A"
"20132",2547385,52,0,"1",.,"A",.,"A",.,"A"
"20132",2547395,27,0,"1",.,"A",.,"A",.,"A"
"20132",2547405,22,0,"1",.,"A",.,"A",.,"A"
"20132",2547425,43,0,"1",.,"A",.,"A",.,"A"
"20132",2547445,11,0,"1",.,"A",.,"A",.,"A"
"20132",2547455,24,0,"1",.,"A",.,"A",.,"A"
"20132",2547465,42,0,"1",.,"A",.,"A",.,"A"
"20132",2547475,45,0,"1",.,"A",.,"A",.,"A"
"20132",2547485,20,0,"1",.,"A",.,"A",.,"A"
"20132",2547495,24,0,"1",.,"A",.,"A",.,"A"
"20132",2547525,73,0,"1",.,"A",.,"A",.,"A"
"20132",2547545,34,0,"1",.,"A",.,"A",.,"A"
"20132",2547555,30,0,"1",.,"A",.,"A",.,"A"
"20132",2547565,27,0,"1",.,"A",.,"A",.,"A"
"20132",2547595,41,0,"1",.,"A",.,"A",.,"A"
"20132",2547605,31,0,"1",200,"D",.,"A",.,"A"
"20132",2547615,10,0,"1",.,"A",.,"A",.,"A"
"20132",2547625,26,0,"1",60,"D",.,"A",.,"A"
"20132",2547635,45,0,"1",.,"A",.,"A",.,"A"
"20132",2547655,30,0,"1",.,"A",.,"A",.,"A"
"20132",2547685,34,0,"1",.,"A",.,"A",.,"A"
"20132",2547705,33,0,"1",.,"A",.,"A",.,"A"
"20132",2547715,51,0,"1",.,"A",.,"A",.,"A"
"20132",2547725,25,0,"1",.,"A",.,"A",.,"A"
"20132",2547775,39,0,"1",.,"A",.,"A",.,"A"
"20132",2547825,17,0,"1",.,"A",.,"A",.,"A"
"20132",2547835,15,0,"1",.,"A",.,"A",.,"A"
"20132",2547855,36,0,"1",.,"A",.,"A",.,"A"
"20132",2547865,31,0,"1",.,"A",.,"A",.,"A"
"20132",2547875,10,0,"1",.,"A",.,"A",.,"A"
"20132",2547895,14,0,"1",.,"A",.,"A",.,"A"
"20132",2547915,11,0,"1",.,"A",.,"A",.,"A"
"20132",2547925,26,0,"1",.,"A",.,"A",.,"A"
"20132",2547935,26,0,"1",.,"A",.,"A",.,"A"
"20132",2547945,23,0,"1",.,"A",.,"A",.,"A"
"20132",2547955,62,0,"1",.,"A",.,"A",.,"A"
"20132",2547965,44,0,"1",.,"A",.,"A",.,"A"
"20132",2547975,28,0,"1",.,"A",.,"A",.,"A"
"20132",2547985,32,0,"1",.,"A",.,"A",.,"A"
"20132",2547995,36,0,"1",.,"A",.,"A",.,"A"
"20132",2548035,41,0,"1",.,"A",.,"A",.,"A"
"20132",2548045,42,0,"1",.,"A",.,"A",.,"A"
"20132",2548055,37,0,"1",.,"A",.,"A",.,"A"
"20132",2548065,10,0,"1",35,"D",.,"A",.,"A"
"20132",2548075,36,0,"1",.,"A",.,"A",.,"A"
"20132",2548105,30,0,"1",.,"A",.,"A",.,"A"
"20132",2548115,23,0,"1",.,"A",.,"A",.,"A"
"20132",2548125,52,0,"1",.,"A",.,"A",.,"A"
"20132",2548145,68,0,"1",.,"A",.,"A",.,"A"
"20132",2548155,35,0,"1",.,"A",.,"A",.,"A"
"20132",2548195,40,0,"1",.,"A",.,"A",.,"A"
"20132",2548245,58,0,"1",.,"A",.,"A",.,"A"
"20132",2548255,13,0,"1",.,"A",.,"A",.,"A"
"20132",2548275,26,0,"1",.,"A",.,"A",.,"A"
"20132",2548305,30,0,"1",.,"A",.,"A",.,"A"
"20132",2548315,25,0,"1",.,"A",.,"A",.,"A"
"20132",2548335,21,0,"1",.,"A",.,"A",.,"A"
"20132",2548345,38,0,"1",.,"A",.,"A",.,"A"
"20132",2548355,25,0,"1",.,"A",.,"A",.,"A"
"20132",2548365,36,0,"1",.,"A",.,"A",.,"A"
"20132",2548385,37,0,"1",.,"A",.,"A",.,"A"
"20132",2548405,25,0,"1",.,"A",.,"A",.,"A"
"20132",2548415,18,0,"1",10,"D",.,"A",.,"A"
"20132",2548435,9,0,"1",.,"A",.,"A",.,"A"
"20132",2548455,40,0,"1",.,"A",.,"A",.,"A"
"20132",2548495,10,0,"1",.,"A",.,"A",.,"A"
"20132",2548505,31,0,"1",.,"A",.,"A",.,"A"
"20132",2548515,46,0,"1",.,"A",.,"A",.,"A"
"20132",2548545,36,0,"1",.,"A",.,"A",.,"A"
"20132",2548555,6,0,"1",.,"A",.,"A",.,"A"
"20132",2548575,35,0,"1",.,"A",.,"A",.,"A"
"20132",2548605,36,0,"1",.,"A",.,"A",.,"A"
"20132",2548615,31,0,"1",.,"A",.,"A",.,"A"
"20132",2548625,51,0,"1",.,"A",.,"A",.,"A"
"20132",2548635,43,0,"1",30,"D",.,"A",.,"A"
"20132",2548645,15,0,"1",.,"A",.,"A",.,"A"
"20132",2548655,49,0,"1",.,"A",.,"A",.,"A"
"20132",2548665,55,0,"1",.,"A",.,"A",.,"A"
"20132",2548675,56,0,"1",.,"A",.,"A",.,"A"
"20132",2548695,14,0,"1",.,"A",.,"A",.,"A"
"20132",2548705,34,0,"1",.,"A",.,"A",.,"A"
"20132",2548715,33,0,"1",.,"A",.,"A",.,"A"
"20132",2548725,14,0,"1",.,"A",.,"A",.,"A"
"20132",2548745,50,0,"1",.,"A",.,"A",.,"A"
"20132",2548775,31,0,"1",.,"A",.,"A",.,"A"
"20132",2548795,46,0,"1",.,"A",.,"A",.,"A"
"20132",2548805,32,0,"1",.,"A",.,"A",.,"A"
"20132",2548835,55,0,"1",.,"A",.,"A",.,"A"
"20132",2548865,21,0,"1",.,"A",.,"A",.,"A"
"20132",2548895,33,0,"1",.,"A",.,"A",.,"A"
"20132",2548915,17,0,"1",.,"A",.,"A",.,"A"
"20132",2548925,21,0,"1",.,"A",.,"A",.,"A"
"20132",2548945,31,0,"1",.,"A",.,"A",.,"A"
"20132",2548985,32,0,"1",.,"A",.,"A",.,"A"
"20132",2549015,45,0,"1",.,"A",.,"A",.,"A"
"20132",2549045,12,0,"1",.,"A",.,"A",.,"A"
"20132",2549065,32,0,"1",.,"A",.,"A",.,"A"
"20132",2549095,35,0,"1",.,"A",.,"A",.,"A"
"20132",2549105,52,0,"1",.,"A",.,"A",.,"A"
"20132",2549115,44,0,"1",.,"A",.,"A",.,"A"
"20132",2549205,30,0,"1",30,"D",.,"A",.,"A"
"20132",2549235,7,0,"1",.,"A",.,"A",.,"A"
"20132",2549245,25,0,"1",.,"A",.,"A",.,"A"
"20132",2549265,37,0,"1",.,"A",.,"A",.,"A"
"20132",2549275,26,0,"1",.,"A",.,"A",.,"A"
"20132",2549295,29,0,"1",.,"A",.,"A",.,"A"
"20132",2549305,25,0,"1",.,"A",.,"A",.,"A"
"20132",2549335,35,0,"1",.,"A",.,"A",.,"A"
"20132",2549345,45,0,"1",.,"A",.,"A",.,"A"
"20132",2549375,63,0,"1",.,"A",.,"A",.,"A"
"20132",2549405,22,0,"1",.,"A",.,"A",.,"A"
"20132",2549415,86,0,"1",.,"A",.,"A",.,"A"
"20132",2549475,33,0,"1",.,"A",.,"A",.,"A"
"20132",2549505,14,0,"1",.,"A",.,"A",.,"A"
"20132",2549515,33,0,"1",.,"A",.,"A",.,"A"
"20132",2549545,25,0,"1",240,"D",.,"A",.,"A"
"20132",2549575,40,0,"1",.,"A",.,"A",.,"A"
"20132",2549605,38,0,"1",.,"A",.,"A",.,"A"
"20132",2549625,47,0,"1",.,"A",.,"A",.,"A"
"20132",2549635,40,0,"1",.,"A",.,"A",.,"A"
"20132",2549645,12,0,"1",.,"A",.,"A",.,"A"
"20132",2549655,53,0,"1",.,"A",.,"A",.,"A"
"20132",2549685,73,0,"1",20,"D",.,"A",.,"A"
"20132",2549705,22,0,"1",.,"A",.,"A",.,"A"
"20132",2549715,21,0,"1",.,"A",.,"A",.,"A"
"20132",2549765,16,0,"1",.,"A",.,"A",.,"A"
"20132",2549775,14,0,"1",.,"A",.,"A",.,"A"
"20132",2549785,36,0,"1",.,"A",.,"A",.,"A"
"20132",2549795,37,0,"1",375,"D",.,"A",.,"A"
"20132",2549835,38,0,"1",.,"A",.,"A",.,"A"
"20132",2549855,77,0,"1",.,"A",.,"A",.,"A"
"20132",2549895,73,0,"1",.,"A",.,"A",.,"A"
"20132",2549905,21,0,"1",.,"A",.,"A",.,"A"
"20132",2549925,39,0,"1",.,"A",.,"A",.,"A"
"20132",2549965,47,0,"1",.,"A",.,"A",.,"A"
"20132",2549985,30,0,"1",.,"A",.,"A",.,"A"
"20132",2549995,65,0,"1",.,"A",.,"A",.,"A"
"20132",2550005,28,0,"1",.,"A",.,"A",.,"A"
"20132",2550015,46,0,"1",.,"A",.,"A",.,"A"
"20132",2550045,32,0,"1",.,"A",.,"A",.,"A"
"20132",2550075,41,0,"1",.,"A",.,"A",.,"A"
"20132",2550095,15,0,"1",.,"A",.,"A",.,"A"
"20132",2550125,26,0,"1",.,"A",.,"A",.,"A"
"20132",2550155,48,0,"1",.,"A",.,"A",.,"A"
"20132",2550185,32,0,"1",.,"A",.,"A",.,"A"
"20132",2550195,48,0,"1",.,"A",.,"A",.,"A"
"20132",2550225,53,0,"1",.,"A",.,"A",.,"A"
"20132",2550245,44,0,"1",.,"A",.,"A",.,"A"
"20132",2550265,52,0,"1",.,"A",.,"A",.,"A"
"20132",2550275,35,0,"1",.,"A",.,"A",.,"A"
"20132",2550295,12,0,"1",.,"A",.,"A",.,"A"
"20132",2550305,27,0,"1",.,"A",.,"A",.,"A"
"20132",2550335,19,0,"1",.,"A",.,"A",.,"A"
"20132",2550355,19,0,"1",.,"A",.,"A",.,"A"
"20132",2550365,58,0,"1",.,"A",.,"A",.,"A"
"20132",2550375,25,0,"1",.,"A",.,"A",.,"A"
"20132",2550385,21,0,"1",.,"A",.,"A",.,"A"
"20132",2550405,59,0,"1",.,"A",.,"A",.,"A"
"20132",2550415,15,0,"1",.,"A",.,"A",.,"A"
"20132",2550425,23,0,"1",.,"A",.,"A",.,"A"
"20132",2550455,31,0,"1",.,"A",.,"A",.,"A"
"20132",2550495,8,0,"1",.,"A",.,"A",.,"A"
"20132",2550515,22,0,"1",.,"A",.,"A",.,"A"
"20132",2550545,61,0,"1",.,"A",.,"A",.,"A"
"20132",2550555,33,0,"1",.,"A",.,"A",.,"A"
"20132",2550565,41,0,"1",.,"A",.,"A",.,"A"
"20132",2550585,39,0,"1",.,"A",.,"A",.,"A"
"20132",2550605,20,0,"1",.,"A",.,"A",.,"A"
"20132",2550615,57,0,"1",.,"A",.,"A",.,"A"
"20132",2550635,49,0,"1",.,"A",.,"A",.,"A"
"20132",2550645,47,0,"1",.,"A",.,"A",.,"A"
"20132",2550685,27,0,"1",.,"A",.,"A",.,"A"
"20132",2550695,28,0,"1",40,"D",.,"A",.,"A"
"20132",2550705,14,0,"1",.,"A",.,"A",.,"A"
"20132",2550735,47,0,"1",.,"A",.,"A",.,"A"
"20132",2550775,63,0,"1",.,"A",.,"A",.,"A"
"20132",2550805,22,0,"1",.,"A",.,"A",.,"A"
"20132",2550845,44,0,"1",.,"A",.,"A",.,"A"
"20132",2550875,45,0,"1",.,"A",.,"A",.,"A"
"20132",2550895,19,0,"1",.,"A",.,"A",.,"A"
"20132",2550915,13,0,"1",.,"A",.,"A",.,"A"
"20132",2550925,82,0,"1",.,"A",.,"A",.,"A"
"20132",2550935,16,0,"1",.,"A",.,"A",.,"A"
"20132",2550945,32,0,"1",150,"D",.,"A",.,"A"
"20132",2551005,20,0,"1",.,"A",.,"A",.,"A"
"20132",2551015,25,0,"1",.,"A",.,"A",.,"A"
"20132",2551025,59,0,"1",.,"A",.,"A",.,"A"
"20132",2551055,15,0,"1",.,"A",.,"A",.,"A"
"20132",2551075,23,0,"1",.,"A",.,"A",.,"A"
"20132",2551085,32,0,"1",.,"A",.,"A",.,"A"
"20132",2551095,16,0,"1",.,"A",.,"A",.,"A"
"20132",2551115,17,0,"1",.,"A",.,"A",.,"A"
"20132",2551135,21,0,"1",.,"A",.,"A",.,"A"
"20132",2551145,28,0,"1",.,"A",.,"A",.,"A"
"20132",2551155,30,0,"1",95,"D",.,"A",.,"A"
"20132",2551165,30,0,"1",.,"A",.,"A",.,"A"
"20132",2551175,23,0,"1",.,"A",.,"A",.,"A"
"20132",2551185,47,0,"1",.,"A",.,"A",.,"A"
"20132",2551195,12,0,"1",.,"A",.,"A",.,"A"
"20132",2551205,37,0,"1",.,"A",.,"A",.,"A"
"20132",2551225,50,0,"1",.,"A",.,"A",.,"A"
"20132",2551235,22,0,"1",.,"A",.,"A",.,"A"
"20132",2551245,37,0,"1",.,"A",.,"A",.,"A"
"20132",2551335,8,0,"1",90,"D",.,"A",.,"A"
"20132",2551355,29,0,"1",.,"A",.,"A",.,"A"
"20132",2551375,19,0,"1",.,"A",.,"A",.,"A"
"20132",2551395,26,0,"1",.,"A",.,"A",.,"A"
"20132",2551415,13,0,"1",.,"A",.,"A",.,"A"
"20132",2551425,56,0,"1",125,"D",.,"A",.,"A"
"20132",2551435,35,0,"1",.,"A",.,"A",.,"A"
"20132",2551445,27,0,"1",.,"A",.,"A",.,"A"
"20132",2551465,15,0,"1",.,"A",.,"A",.,"A"
"20132",2551495,24,0,"1",.,"A",.,"A",.,"A"
"20132",2551525,18,0,"1",5,"D",.,"A",.,"A"
"20132",2551565,51,0,"1",.,"A",.,"A",.,"A"
"20132",2551585,26,0,"1",.,"A",.,"A",.,"A"
"20132",2551595,29,0,"1",.,"A",.,"A",.,"A"
"20132",2551605,19,0,"1",.,"A",.,"A",.,"A"
"20132",2551635,12,0,"1",.,"A",.,"A",.,"A"
"20132",2551655,25,0,"1",.,"A",.,"A",.,"A"
"20132",2551665,32,0,"1",.,"A",.,"A",.,"A"
"20132",2551695,33,0,"1",.,"A",.,"A",.,"A"
"20132",2551715,26,0,"1",.,"A",.,"A",.,"A"
"20132",2551725,40,0,"1",.,"A",.,"A",.,"A"
"20132",2551755,25,0,"1",.,"A",.,"A",.,"A"
"20132",2551775,41,0,"1",.,"A",.,"A",.,"A"
"20132",2551815,32,0,"1",.,"A",.,"A",.,"A"
"20132",2551845,52,0,"1",.,"A",.,"A",.,"A"
"20132",2551855,12,0,"1",.,"A",.,"A",.,"A"
"20132",2551875,67,0,"1",.,"A",.,"A",.,"A"
"20132",2551885,30,0,"1",.,"A",.,"A",.,"A"
"20132",2551895,33,0,"1",.,"A",.,"A",.,"A"
"20132",2551905,23,0,"1",.,"A",.,"A",.,"A"
"20132",2551925,17,0,"1",.,"A",.,"A",.,"A"
"20132",2551935,35,0,"1",.,"A",.,"A",.,"A"
"20132",2551965,52,0,"1",.,"A",.,"A",.,"A"
"20132",2551975,33,0,"1",.,"A",.,"A",.,"A"
"20132",2552055,39,0,"1",.,"A",.,"A",.,"A"
"20132",2552065,44,0,"1",.,"A",.,"A",.,"A"
"20132",2552085,25,0,"1",.,"A",.,"A",.,"A"
"20132",2552095,51,0,"1",.,"A",.,"A",.,"A"
"20132",2552125,21,0,"1",0,"D",.,"A",.,"A"
"20132",2552145,52,0,"1",.,"A",.,"A",.,"A"
"20132",2552175,48,0,"1",.,"A",.,"A",.,"A"
"20132",2552185,35,0,"1",.,"A",.,"A",.,"A"
"20132",2552225,23,0,"1",25,"D",.,"A",.,"A"
"20132",2552265,24,0,"1",.,"A",.,"A",.,"A"
"20132",2552295,38,0,"1",.,"A",.,"A",.,"A"
"20132",2552345,52,0,"1",.,"A",.,"A",.,"A"
"20132",2552355,54,0,"1",.,"A",.,"A",.,"A"
"20132",2552375,28,0,"1",.,"A",.,"A",.,"A"
"20132",2552385,25,0,"1",.,"A",.,"A",.,"A"
"20132",2552415,24,0,"1",.,"A",.,"A",.,"A"
"20132",2552425,23,0,"1",.,"A",.,"A",.,"A"
"20132",2552455,49,0,"1",.,"A",.,"A",.,"A"
"20132",2552475,44,0,"1",.,"A",.,"A",.,"A"
"20132",2552495,42,0,"1",.,"A",.,"A",.,"A"
"20132",2552505,46,0,"1",.,"A",.,"A",.,"A"
"20132",2552535,25,0,"1",.,"A",.,"A",.,"A"
"20132",2552565,22,0,"1",.,"A",.,"A",.,"A"
"20132",2552585,42,0,"1",.,"A",.,"A",.,"A"
"20132",2552595,54,0,"1",.,"A",.,"A",.,"A"
"20132",2552605,9,0,"1",.,"A",.,"A",.,"A"
"20132",2552615,47,0,"1",.,"A",.,"A",.,"A"
"20132",2552635,37,0,"1",.,"A",.,"A",.,"A"
"20132",2552645,26,0,"1",.,"A",.,"A",.,"A"
"20132",2552665,13,0,"1",.,"A",.,"A",.,"A"
"20132",2552695,14,0,"1",.,"A",.,"A",.,"A"
"20132",2552705,38,0,"1",.,"A",.,"A",.,"A"
"20132",2552715,38,0,"1",.,"A",.,"A",.,"A"
"20132",2552745,12,0,"1",.,"A",.,"A",.,"A"
"20132",2552805,27,0,"1",.,"A",.,"A",.,"A"
"20132",2552835,21,0,"1",.,"A",.,"A",.,"A"
"20132",2552875,35,0,"1",.,"A",.,"A",.,"A"
"20132",2552885,24,0,"1",.,"A",.,"A",.,"A"
"20132",2552895,32,0,"1",.,"A",.,"A",.,"A"
"20132",2552945,18,0,"1",.,"A",.,"A",.,"A"
"20132",2552955,44,0,"1",.,"A",.,"A",.,"A"
"20132",2552975,16,0,"1",.,"A",.,"A",.,"A"
"20132",2553015,54,0,"1",.,"A",.,"A",.,"A"
