"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20132",2583164,21,0,"5","01","D","100","D",.,"A","3","D","08","D","1972","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583164,22,0,"5","02","D","300","D",.,"A","3","D","08","D","2011","D",.,"A",.,"A",.,"A",3000,"D","2","D",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20132",2583174,17,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583214,10,0,"5","01","D","100","D",.,"A","3","D","02","D","1978","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583304,7,0,"5","01","D","100","D",.,"A","2","D","04","D","2005","D",.,"A",.,"A",.,"A",8300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583324,7,0,"5","01","D","100","D",.,"A","3","D","01","D","1958","D",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583374,26,0,"5","01","D","100","D",.,"A","3","D","03","D","2012","D",.,"A",.,"A",.,"A",1100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583394,11,0,"5","01","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",244,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2583444,24,0,"5","01","D","100","D",.,"A","3","D","07","D","2000","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583534,19,0,"5","01","D","100","D",.,"A","3","D","07","D","2010","D",.,"A",.,"A",.,"A",1578,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583554,14,0,"5","01","D","100","D",.,"A","3","D","06","D","1968","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583584,17,0,"5","01","D","100","D",.,"A","3","D","12","D","1987","D",.,"A",.,"A",.,"A",1535,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583594,22,0,"5","01","D","100","D",.,"A","1","D","08","D","1976","D",.,"A",.,"A",.,"A",1339,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583604,9,0,"5","01","D","100","D",.,"A","3","D","05","D","1998","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2583614,16,0,"5","01","D","100","D",.,"A","3","D","06","D","1954","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583654,22,0,"5","01","D","100","D",.,"A","3","D","12","D","1999","D",.,"A",.,"A",.,"A",4700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583704,28,0,"5","01","D","100","D",.,"A","3","D","07","D","2007","D",.,"A",.,"A",.,"A",450,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583784,4,0,"1","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583834,43,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",2483,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583844,26,0,"5","01","D","100","D",.,"A","3","D","04","D","1996","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583854,26,0,"5","01","D","100","D",.,"A","3","D","05","D","1963","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583864,10,0,"5","01","D","100","D",.,"A","3","D","10","D","2004","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583874,18,0,"5","01","D","100","D",.,"A","3","D","07","D","1970","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583884,14,0,"5","01","D","100","D",.,"A","3","D","05","D","2008","D",.,"A",.,"A",.,"A",2100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583894,25,0,"5","01","D","100","D",.,"A","3","D","10","D","1995","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2583954,30,0,"5","01","D","100","D",.,"A","3","D","06","D","1999","D",.,"A",.,"A",.,"A",1191,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584084,30,0,"5","01","D","100","D",.,"A","1","D",,"C","1989","D",.,"A",.,"A",.,"A",15480,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584094,13,0,"5","01","D","100","D",.,"A","3","D","02","D","1999","D",.,"A",.,"A",.,"A",2151,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584094,14,0,"5","02","D","300","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",500,"F","2","D",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20132",2584124,32,0,"5","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584144,25,0,"5","01","D","100","D",.,"A","3","D","02","D","2008","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584154,35,0,"5","01","D","100","D",.,"A","1","D","09","D","2000","D",.,"A",.,"A",.,"A",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584194,7,0,"5","01","D","100","D",.,"A","3","D","10","D","1991","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584194,8,0,"5","02","D","300","D",.,"A","3","D","10","D","1997","D",.,"A",.,"A",.,"A",1500,"D","2","D",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20132",2584224,20,0,"5","01","D","100","D",.,"A","3","D","04","D","2012","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584244,26,0,"5","01","D","100","D",.,"A","3","D","06","D","1986","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584244,27,0,"5","02","D","300","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2584274,26,0,"5","01","D","100","D",.,"A","3","D","05","D","1992","D",.,"A",.,"A",.,"A",1350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584274,27,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20132",2584294,19,0,"5","01","D","100","D",.,"A","3","D","06","D","2002","D",.,"A",.,"A",.,"A",3110,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584304,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1992","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584304,25,0,"5","02","D","300","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2584304,26,0,"5","03","D","400","D",.,"A","3","D",,"C","1973","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2584304,27,0,"5","04","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20132",2584304,28,0,"5","05","D","400","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2584314,18,0,"5","01","D","100","D",.,"A","3","D","09","D","1988","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584324,13,0,"5","01","D","100","D",.,"A","3","D","09","D","1992","D",.,"A",.,"A",.,"A",952,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584354,34,0,"5","01","D","100","D",.,"A","3","D","03","D","1993","D",.,"A",.,"A",.,"A",1900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584354,35,0,"5","02","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",150,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2584364,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1962","D",.,"A",.,"A",.,"A",1998,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584384,13,0,"5","01","D","100","D",.,"A","3","D","06","D","1963","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584414,35,0,"5","01","D","100","D",.,"A","3","D","09","D","2002","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584414,36,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20132",2584454,27,0,"5","01","D","100","D",.,"A","3","D",,"C","1955","D",.,"A",.,"A",.,"A",2544,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584524,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1964","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584554,22,0,"5","01","D","100","D",.,"A","3","D","02","D","2005","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20132",2584564,21,0,"5","01","D","100","D",.,"A","3","D","10","D","2009","D",.,"A",.,"A",.,"A",460,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D"
"20132",2584754,16,0,"5","01","D","100","D",.,"A","3","D","05","D","1997","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584784,19,0,"5","01","D","100","D",.,"A","3","D","12","D","1972","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584824,23,0,"5","01","D","100","D",.,"A","3","D","04","D","2010","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2584934,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1970","D",.,"A",.,"A",.,"A",120,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585034,8,0,"5","01","D","100","D",.,"A","3","D","09","D","2007","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585064,40,0,"5","01","D","100","D",.,"A","3","D","11","D","2003","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2585064,41,0,"5","02","D","300","D",.,"A","1","D",,"C","2000","D",.,"A",.,"A",.,"A",100,"F","1","D",4,"D","1","D",1,"D",,"A",.,"A",,"A",,"A"
"20132",2585144,16,0,"5","01","D","100","D",.,"A","3","D","05","D","1988","D",.,"A",.,"A",.,"A",986,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585174,39,0,"5","01","D","100","D",.,"A","3","D","02","D","1990","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585204,7,0,"5","01","D","100","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",775,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585234,16,0,"5","01","D","100","D",.,"A","3","D","07","D","1978","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585284,6,0,"5","01","D","100","D",.,"A","3","D","10","D","1975","D",.,"A",.,"A",.,"A",1100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585304,25,0,"5","01","D","100","D",.,"A","3","D","09","D","1999","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585334,16,0,"5","01","D","100","D",.,"A","3","D","11","D","2007","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585344,23,0,"5","01","D","100","D",.,"A","3","D",,"C","1970","D",.,"A",.,"A",.,"A",5800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585354,21,0,"5","01","D","100","D",.,"A","2","D","09","D","1978","D",.,"A",.,"A",.,"A",3478,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585374,13,0,"5","01","D","100","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",52,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585384,10,0,"5","01","D","100","D",.,"A","3","D","10","D","2010","D",.,"A",.,"A",.,"A",698,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585424,21,0,"5","02","D","400","D",.,"A","3","D","10","D","1992","D",.,"A",.,"A",.,"A",180,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20132",2585464,22,0,"5","01","D","100","D",.,"A","3","D",,"C","1955","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585464,23,0,"5","02","D","200","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2585474,22,0,"5","01","D","100","D",.,"A","3","D",,"C","1995","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585534,16,0,"5","01","D","400","D",.,"A","3","D","08","D","2001","D",.,"A",.,"A",.,"A",40,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20132",2585544,9,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585554,31,0,"5","01","D","100","D",.,"A","3","D",,"C","1971","D",.,"A",.,"A",.,"A",1520,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585574,20,0,"5","01","D","100","D",.,"A","3","D","02","D","2002","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585604,21,0,"5","01","D","100","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",906,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585634,16,0,"5","01","D","100","D",.,"A","3","D","07","D","1992","D",.,"A",.,"A",.,"A",135,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585654,13,0,"5","01","D","100","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585664,24,0,"5","01","D","100","D",.,"A","3","D","04","D","1999","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585724,32,0,"5","01","D","100","D",0.1,"D","3","D","05","D","2010","D",.,"A",.,"A",.,"A",720,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585744,25,0,"5","01","D","100","D",.,"A","3","D","03","D","1988","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585874,16,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585904,10,0,"5","01","D","100","D",.,"A","3","D","08","D","2012","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2585964,57,0,"5","01","D","100","D",.,"A","3","D","04","D","1992","D",.,"A",.,"A",.,"A",1290,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586004,25,0,"5","01","D","100","D",.,"A","3","D","04","D","2003","D",.,"A",.,"A",.,"A",900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586004,26,0,"5","02","D","300","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2586074,14,0,"5","01","D","100","D",.,"A","3","D","04","D","1994","D",.,"A",.,"A",.,"A",5000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586214,25,0,"5","01","D","100","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586214,26,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20132",2586214,27,0,"5","03","D","400","D",.,"A","3","D",,"C","1985","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2586254,35,0,"5","01","D","100","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586324,15,0,"5","01","D","100","D",.,"A","3","D","04","D","1970","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2586324,16,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20132",2586344,12,0,"5","01","D","100","D",.,"A","3","D","07","D","1992","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586364,23,0,"5","01","D","100","D",.,"A","3","D",,"C","1978","D",.,"A",.,"A",.,"A",748,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586364,24,0,"5","02","D","300","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2586424,19,0,"5","01","D","100","D",.,"A","3","D","11","D","1998","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586444,20,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",2350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586514,22,0,"5","01","D","100","D",.,"A","3","D","11","D","2001","D",.,"A",.,"A",.,"A",6500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586534,25,0,"5","01","D","100","D",.,"A","1","D","03","D","1983","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586544,10,0,"5","01","D","100","D",.,"A","3","D","07","D","1998","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586564,12,0,"5","01","D","100","D",.,"A","3","D","01","D","2003","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586584,45,0,"5","01","D","100","D",.,"A","3","D","05","D","1990","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586594,17,0,"5","01","D","100","D",.,"A","1","D","05","D","2007","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586604,26,0,"5","01","D","100","D",.,"A","3","D","06","D","2003","D",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586654,20,0,"5","01","D","100","D",.,"A","3","D","10","D","2008","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586674,8,0,"5","01","D","100","D",.,"A","3","D","10","D","2012","D",.,"A",.,"A",.,"A",278,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586694,21,0,"1","01","D","100","D",.,"A","3","D","03","F","1991","D",.,"A",.,"A",.,"A",1191,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586704,20,0,"5","01","D","100","D",.,"A","3","D","07","D","2012","D",140000,"D",0,"D",800,"D",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20132",2586724,15,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586754,11,0,"5","01","D","100","D",.,"A","3","D",,"C","1989","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586814,15,0,"5","01","D","100","D",.,"A","3","D","07","D","2011","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586844,20,0,"5","01","D","100","D",.,"A","3","D",,"C","1988","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586854,12,0,"5","01","D","100","D",.,"A","3","D","06","D","1973","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586864,21,0,"5","01","D","100","D",.,"A","1","D","07","D","2010","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2586964,15,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587034,26,0,"5","01","D","100","D",.,"A","3","D",,"C","1950","D",.,"A",.,"A",.,"A",338,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587054,32,0,"5","01","D","100","D",.,"A","3","D","03","D","1984","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587054,33,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20132",2587054,34,0,"5","03","D","400","D",.,"A","3","D",,"C","1977","D",.,"A",.,"A",.,"A",6919,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2587054,35,0,"5","04","D","400","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",30,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20132",2587064,60,0,"5","01","D","100","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587064,62,0,"5","03","D","300","D",.,"A","1","D","08","D","2007","D",.,"A",.,"A",.,"A",0,"D","1","D",2,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20132",2587074,22,0,"5","01","D","100","D",.,"A","3","D","04","D","1996","D",.,"A",.,"A",.,"A",700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587074,23,0,"5","02","D","300","D",.,"A","1","D","09","D","1990","D",.,"A",.,"A",.,"A",400,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20132",2587084,12,0,"5","01","D","100","D",.,"A","3","D","01","D","1990","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587114,16,0,"5","01","D","100","D",.,"A","3","D","08","D","2011","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587154,24,0,"5","01","D","100","D",.,"A","3","D","01","D","1999","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587154,25,0,"5","02","D","300","D",.,"A","3","D",,"C","2008","D",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20132",2587174,37,0,"5","01","D","100","D",.,"A","3","D","10","D","1987","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587224,17,0,"5","01","D","100","D",.,"A","3","D","06","D","2009","D",.,"A",.,"A",.,"A",4215,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20132",2587254,19,0,"5","01","D","100","D",.,"A","3","D","06","D","2011","D",.,"A",.,"A",.,"A",710,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
