"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20131",2599503,36,0,"1",1,"D",.,"H",,"A"
"20131",2599503,36,1,"1",.,"A",45,"E","100","D"
"20131",2599503,36,2,"1",.,"A",17,"E","110","D"
"20131",2599503,36,3,"1",.,"A",31,"E","120","D"
"20131",2599503,36,4,"1",.,"A",110,"E","130","D"
"20131",2599503,36,5,"1",.,"A",4,"E","140","D"
"20131",2599503,36,6,"1",.,"A",214,"E","150","D"
"20131",2599503,36,7,"1",.,"A",22,"E","160","D"
"20131",2599503,36,8,"1",.,"A",14,"E","170","D"
"20131",2599503,36,9,"1",.,"A",17,"E","180","D"
"20131",2599503,36,10,"1",.,"A",26,"E","190","D"
"20131",2601163,73,0,"1",1,"D",.,"H",,"A"
"20131",2601163,73,1,"1",.,"A",21,"E","120","D"
"20131",2601163,73,2,"1",.,"A",3,"E","140","D"
"20131",2601163,73,3,"1",.,"A",157,"E","150","D"
"20131",2601163,73,4,"1",.,"A",17,"E","160","D"
"20131",2601163,73,5,"1",.,"A",19,"E","170","D"
"20131",2601163,73,6,"1",.,"A",563,"E","180","D"
"20131",2601163,73,7,"1",.,"A",20,"E","190","D"
"20131",2601713,61,0,"1",1,"D",.,"H",,"A"
"20131",2601713,61,1,"1",.,"A",21,"E","100","D"
"20131",2601713,61,2,"1",.,"A",4,"E","110","D"
"20131",2601713,61,3,"1",.,"A",7,"E","120","D"
"20131",2601713,61,4,"1",.,"A",1,"E","140","D"
"20131",2601713,61,5,"1",.,"A",53,"E","150","D"
"20131",2601713,61,6,"1",.,"A",6,"E","160","D"
"20131",2601713,61,7,"1",.,"A",6,"E","170","D"
"20131",2601713,61,8,"1",.,"A",195,"E","180","D"
"20131",2601713,61,9,"1",.,"A",7,"E","190","D"
"20131",2605113,54,0,"1",1,"D",.,"H",,"A"
"20131",2605113,54,1,"1",.,"A",2,"E","120","D"
"20131",2605113,54,2,"1",.,"A",22,"E","150","D"
"20131",2605113,54,3,"1",.,"A",2,"E","160","D"
"20131",2605113,54,4,"1",.,"A",2,"E","170","D"
"20131",2605113,54,5,"1",.,"A",70,"E","180","D"
"20131",2605113,54,6,"1",.,"A",2,"E","190","D"
"20131",2605673,64,0,"1",2,"D",.,"H",,"A"
"20131",2605673,64,1,"1",.,"A",269,"E","100","D"
"20131",2605673,64,2,"1",.,"A",93,"E","110","D"
"20131",2605673,64,3,"1",.,"A",174,"E","120","D"
"20131",2605673,64,4,"1",.,"A",24,"E","140","D"
"20131",2605673,64,5,"1",.,"A",972,"E","150","D"
"20131",2605673,64,6,"1",.,"A",186,"E","160","D"
"20131",2605673,64,7,"1",.,"A",167,"E","170","D"
"20131",2605673,64,8,"1",.,"A",115,"E","190","D"
"20131",2608083,31,0,"1",1,"D",.,"H",,"A"
"20131",2608083,31,1,"1",.,"A",50,"E","100","D"
"20131",2608083,31,2,"1",.,"A",20,"E","110","D"
"20131",2608083,31,3,"1",.,"A",53,"E","120","D"
"20131",2608083,31,4,"1",.,"A",112,"E","130","D"
"20131",2608083,31,5,"1",.,"A",5,"E","140","D"
"20131",2608083,31,6,"1",.,"A",271,"E","150","D"
"20131",2608083,31,7,"1",.,"A",50,"E","160","D"
"20131",2608083,31,8,"1",.,"A",37,"E","170","D"
"20131",2608083,31,9,"1",.,"A",77,"E","180","D"
"20131",2608083,31,10,"1",.,"A",25,"E","190","D"
"20131",2611533,55,0,"1",1,"D",.,"H",,"A"
"20131",2611533,55,1,"1",.,"A",19,"E","120","D"
"20131",2611533,55,2,"1",.,"A",80,"E","130","D"
"20131",2611533,55,3,"1",.,"A",3,"E","140","D"
"20131",2611533,55,4,"1",.,"A",127,"E","150","D"
"20131",2611533,55,5,"1",.,"A",12,"E","160","D"
"20131",2611533,55,6,"1",.,"A",14,"E","170","D"
"20131",2611533,55,7,"1",.,"A",224,"E","180","D"
"20131",2611533,55,8,"1",.,"A",9,"E","190","D"
"20131",2612373,84,0,"1",7,"D",.,"H",,"A"
"20131",2612373,84,1,"1",.,"A",14,"E","120","D"
"20131",2612373,84,2,"1",.,"A",1,"E","140","D"
"20131",2612373,84,3,"1",.,"A",77,"E","150","D"
"20131",2612373,84,4,"1",.,"A",8,"E","160","D"
"20131",2612373,84,5,"1",.,"A",9,"E","170","D"
"20131",2612373,84,6,"1",.,"A",281,"E","180","D"
"20131",2612373,84,7,"1",.,"A",10,"E","190","D"
"20131",2613235,39,0,"1",2,"D",.,"H",,"A"
"20131",2613235,39,1,"1",.,"A",56,"E","100","D"
"20131",2613235,39,2,"1",.,"A",18,"E","110","D"
"20131",2613235,39,3,"1",.,"A",66,"E","120","D"
"20131",2613235,39,4,"1",.,"A",125,"E","130","D"
"20131",2613235,39,5,"1",.,"A",5,"E","140","D"
"20131",2613235,39,6,"1",.,"A",302,"E","150","D"
"20131",2613235,39,7,"1",.,"A",55,"E","160","D"
"20131",2613235,39,8,"1",.,"A",41,"E","170","D"
"20131",2613235,39,9,"1",.,"A",85,"E","180","D"
"20131",2613235,39,10,"1",.,"A",27,"E","190","D"
"20131",2614512,48,0,"1",2,"D",.,"H",,"A"
"20131",2614512,48,1,"1",.,"A",26,"E","100","D"
"20131",2614512,48,2,"1",.,"A",6,"E","110","D"
"20131",2614512,48,3,"1",.,"A",11,"E","120","D"
"20131",2614512,48,4,"1",.,"A",42,"E","130","D"
"20131",2614512,48,5,"1",.,"A",1,"E","140","D"
"20131",2614512,48,6,"1",.,"A",82,"E","150","D"
"20131",2614512,48,7,"1",.,"A",14,"E","160","D"
"20131",2614512,48,8,"1",.,"A",10,"E","170","D"
"20131",2614512,48,9,"1",.,"A",298,"E","180","D"
"20131",2614512,48,10,"1",.,"A",10,"E","190","D"
"20131",2614692,24,0,"1",1,"D",.,"H",,"A"
"20131",2614692,24,1,"1",.,"A",20,"E","100","D"
"20131",2614692,24,2,"1",.,"A",6,"E","110","D"
"20131",2614692,24,3,"1",.,"A",23,"E","120","D"
"20131",2614692,24,4,"1",.,"A",59,"E","130","D"
"20131",2614692,24,5,"1",.,"A",2,"E","140","D"
"20131",2614692,24,6,"1",.,"A",139,"E","150","D"
"20131",2614692,24,7,"1",.,"A",19,"E","160","D"
"20131",2614692,24,8,"1",.,"A",16,"E","170","D"
"20131",2614692,24,9,"1",.,"A",16,"E","190","D"
"20131",2615242,74,0,"1",1,"D",.,"H",,"A"
"20131",2615242,74,1,"1",.,"A",9,"E","120","D"
"20131",2615242,74,2,"1",.,"A",41,"E","130","D"
"20131",2615242,74,3,"1",.,"A",1,"E","140","D"
"20131",2615242,74,4,"1",.,"A",70,"E","150","D"
"20131",2615242,74,5,"1",.,"A",7,"E","160","D"
"20131",2615242,74,6,"1",.,"A",8,"E","170","D"
"20131",2615242,74,7,"1",.,"A",255,"E","180","D"
"20131",2615242,74,8,"1",.,"A",9,"E","190","D"
"20131",2616122,63,0,"1",1,"D",.,"H",,"A"
"20131",2616122,63,1,"1",.,"A",2840,"E","100","D"
"20131",2616122,63,2,"1",.,"A",1160,"E","110","D"
"20131",2617252,54,0,"1",1,"D",.,"H",,"A"
"20131",2617252,54,1,"1",.,"A",28,"E","100","D"
"20131",2617252,54,2,"1",.,"A",11,"E","110","D"
"20131",2617252,54,3,"1",.,"A",20,"E","120","D"
"20131",2617252,54,4,"1",.,"A",7,"E","140","D"
"20131",2617252,54,5,"1",.,"A",135,"E","150","D"
"20131",2617252,54,6,"1",.,"A",14,"E","160","D"
"20131",2617252,54,7,"1",.,"A",8,"E","170","D"
"20131",2617252,54,8,"1",.,"A",11,"E","180","D"
"20131",2617252,54,9,"1",.,"A",16,"E","190","D"
"20131",2619732,75,0,"1",1,"D",.,"H",,"A"
"20131",2619732,75,1,"1",.,"A",37,"E","120","D"
"20131",2619732,75,2,"1",.,"A",4,"E","140","D"
"20131",2619732,75,3,"1",.,"A",226,"E","150","D"
"20131",2619732,75,4,"1",.,"A",23,"E","160","D"
"20131",2619732,75,5,"1",.,"A",14,"E","170","D"
"20131",2619732,75,6,"1",.,"A",18,"E","180","D"
"20131",2619732,75,7,"1",.,"A",28,"E","190","D"
"20131",2620292,68,0,"1",1,"D",.,"H",,"A"
"20131",2620292,68,1,"1",.,"A",6,"E","120","D"
"20131",2620292,68,2,"1",.,"A",28,"E","130","D"
"20131",2620292,68,3,"1",.,"A",1,"E","140","D"
"20131",2620292,68,4,"1",.,"A",47,"E","150","D"
"20131",2620292,68,5,"1",.,"A",5,"E","160","D"
"20131",2620292,68,6,"1",.,"A",5,"E","170","D"
"20131",2620292,68,7,"1",.,"A",172,"E","180","D"
"20131",2620292,68,8,"1",.,"A",6,"E","190","D"
"20131",2621682,46,0,"1",1,"D",.,"H",,"A"
"20131",2621682,46,1,"1",.,"A",21,"E","100","D"
"20131",2621682,46,2,"1",.,"A",8,"E","110","D"
"20131",2621682,46,3,"1",.,"A",20,"E","120","D"
"20131",2621682,46,4,"1",.,"A",50,"E","130","D"
"20131",2621682,46,5,"1",.,"A",2,"E","140","D"
"20131",2621682,46,6,"1",.,"A",102,"E","150","D"
"20131",2621682,46,7,"1",.,"A",10,"E","160","D"
"20131",2621682,46,8,"1",.,"A",6,"E","170","D"
"20131",2621682,46,9,"1",.,"A",8,"E","180","D"
"20131",2621682,46,10,"1",.,"A",12,"E","190","D"
"20131",2621682,46,11,"1",.,"A",21,"E","200","D"
"20131",2621682,46,12,"1",.,"A",18,"E","210","D"
"20131",2621682,46,13,"1",.,"A",22,"E","220","D"
"20131",2626892,52,0,"1",1,"D",.,"H",,"A"
"20131",2626892,52,1,"1",.,"A",75,"E","120","D"
"20131",2626892,52,2,"1",.,"A",12,"E","140","D"
"20131",2626892,52,3,"1",.,"A",340,"E","150","D"
"20131",2626892,52,4,"1",.,"A",53,"E","160","D"
"20131",2626892,52,5,"1",.,"A",42,"E","170","D"
"20131",2626892,52,6,"1",.,"A",65,"E","190","D"
"20131",2628342,63,0,"1",3,"D",.,"H",,"A"
"20131",2628342,63,1,"1",.,"A",104,"E","100","D"
"20131",2628342,63,2,"1",.,"A",27,"E","110","D"
"20131",2628342,63,3,"1",.,"A",45,"E","120","D"
"20131",2628342,63,4,"1",.,"A",170,"E","130","D"
"20131",2628342,63,5,"1",.,"A",14,"E","140","D"
"20131",2628342,63,6,"1",.,"A",328,"E","150","D"
"20131",2628342,63,7,"1",.,"A",37,"E","160","D"
"20131",2628342,63,8,"1",.,"A",41,"E","170","D"
"20131",2628342,63,9,"1",.,"A",1196,"E","180","D"
"20131",2628342,63,10,"1",.,"A",42,"E","190","D"
"20131",2628342,63,11,"1",.,"A",57,"E","200","D"
"20131",2628342,63,12,"1",.,"A",66,"E","210","D"
"20131",2628342,63,13,"1",.,"A",73,"E","220","D"
"20131",2629232,38,0,"1",1,"D",.,"H",,"A"
"20131",2629232,38,1,"1",.,"A",9,"E","120","D"
"20131",2629232,38,2,"1",.,"A",1,"E","140","D"
"20131",2629232,38,3,"1",.,"A",62,"E","150","D"
"20131",2629232,38,4,"1",.,"A",6,"E","160","D"
"20131",2629232,38,5,"1",.,"A",10,"E","170","D"
"20131",2629232,38,6,"1",.,"A",110,"E","180","D"
"20131",2629232,38,7,"1",.,"A",2,"E","190","D"
"20131",2629722,36,0,"1",1,"D",.,"H",,"A"
"20131",2629722,36,1,"1",.,"A",238,"E","120","D"
"20131",2629722,36,2,"1",.,"A",23,"E","140","D"
"20131",2629722,36,3,"1",.,"A",1202,"E","150","D"
"20131",2629722,36,4,"1",.,"A",221,"E","160","D"
"20131",2629722,36,5,"1",.,"A",164,"E","170","D"
"20131",2629722,36,6,"1",.,"A",341,"E","180","D"
"20131",2629722,36,7,"1",.,"A",111,"E","190","D"
"20131",2630602,91,0,"1",1,"D",.,"H",,"A"
"20131",2630602,91,1,"1",.,"A",13,"E","120","D"
"20131",2630602,91,2,"1",.,"A",2,"E","140","D"
"20131",2630602,91,3,"1",.,"A",96,"E","150","D"
"20131",2630602,91,4,"1",.,"A",10,"E","160","D"
"20131",2630602,91,5,"1",.,"A",12,"E","170","D"
"20131",2630602,91,6,"1",.,"A",352,"E","180","D"
"20131",2630602,91,7,"1",.,"A",15,"E","190","D"
"20131",2632492,74,0,"1",1,"D",.,"H",,"A"
"20131",2632492,74,1,"1",.,"A",40,"E","120","D"
"20131",2632492,74,2,"1",.,"A",6,"E","140","D"
"20131",2632492,74,3,"1",.,"A",293,"E","150","D"
"20131",2632492,74,4,"1",.,"A",32,"E","160","D"
"20131",2632492,74,5,"1",.,"A",36,"E","170","D"
"20131",2632492,74,6,"1",.,"A",1056,"E","180","D"
"20131",2632492,74,7,"1",.,"A",37,"E","190","D"
"20131",2634224,36,0,"1",1,"D",.,"H",,"A"
"20131",2634224,36,1,"1",.,"A",66,"E","120","D"
"20131",2634224,36,2,"1",.,"A",6,"E","140","D"
"20131",2634224,36,3,"1",.,"A",313,"E","150","D"
"20131",2634224,36,4,"1",.,"A",57,"E","160","D"
"20131",2634224,36,5,"1",.,"A",42,"E","170","D"
"20131",2634224,36,6,"1",.,"A",88,"E","180","D"
"20131",2634224,36,7,"1",.,"A",28,"E","190","D"
"20131",2636022,70,0,"1",2,"D",.,"H",,"A"
"20131",2636022,70,1,"1",.,"A",83,"E","120","D"
"20131",2636022,70,2,"1",.,"A",13,"E","140","D"
"20131",2636022,70,3,"1",.,"A",580,"E","150","D"
"20131",2636022,70,4,"1",.,"A",65,"E","160","D"
"20131",2636022,70,5,"1",.,"A",72,"E","170","D"
"20131",2636022,70,6,"1",.,"A",2112,"E","180","D"
"20131",2636022,70,7,"1",.,"A",75,"E","190","D"
"20131",2636972,52,0,"1",1,"D",.,"H",,"A"
"20131",2636972,52,1,"1",.,"A",47,"E","120","D"
"20131",2636972,52,2,"1",.,"A",9,"E","140","D"
"20131",2636972,52,3,"1",.,"A",316,"E","150","D"
"20131",2636972,52,4,"1",.,"A",31,"E","160","D"
"20131",2636972,52,5,"1",.,"A",36,"E","170","D"
"20131",2636972,52,6,"1",.,"A",550,"E","180","D"
"20131",2636972,52,7,"1",.,"A",11,"E","190","D"
"20131",2639982,49,0,"1",1,"D",.,"H",,"A"
"20131",2639982,49,1,"1",.,"A",7,"E","100","D"
"20131",2639982,49,2,"1",.,"A",2,"E","110","D"
"20131",2639982,49,3,"1",.,"A",8,"E","120","D"
"20131",2639982,49,4,"1",.,"A",12,"E","130","D"
"20131",2639982,49,5,"1",.,"A",24,"E","150","D"
"20131",2639982,49,6,"1",.,"A",2,"E","160","D"
"20131",2639982,49,7,"1",.,"A",3,"E","170","D"
"20131",2639982,49,8,"1",.,"A",89,"E","180","D"
"20131",2639982,49,9,"1",.,"A",3,"E","190","D"
"20131",2644262,42,0,"1",2,"D",.,"H",,"A"
"20131",2644262,42,1,"1",.,"A",34,"E","120","D"
"20131",2644262,42,2,"1",.,"A",5,"E","140","D"
"20131",2644262,42,3,"1",.,"A",255,"E","150","D"
"20131",2644262,42,4,"1",.,"A",28,"E","160","D"
"20131",2644262,42,5,"1",.,"A",31,"E","170","D"
"20131",2644262,42,6,"1",.,"A",915,"E","180","D"
"20131",2644262,42,7,"1",.,"A",32,"E","190","D"
"20131",2644992,76,0,"1",1,"D",.,"H",,"A"
"20131",2644992,76,1,"1",.,"A",10,"E","120","D"
"20131",2644992,76,2,"1",.,"A",1,"E","140","D"
"20131",2644992,76,3,"1",.,"A",84,"E","150","D"
"20131",2644992,76,4,"1",.,"A",8,"E","160","D"
"20131",2644992,76,5,"1",.,"A",9,"E","170","D"
"20131",2644992,76,6,"1",.,"A",287,"E","180","D"
"20131",2644992,76,7,"1",.,"A",10,"E","190","D"
"20131",2652684,55,0,"1",1,"D",.,"H",,"A"
"20131",2652684,55,1,"1",.,"A",5,"E","120","D"
"20131",2652684,55,2,"1",.,"A",42,"E","150","D"
"20131",2652684,55,3,"1",.,"A",4,"E","160","D"
"20131",2652684,55,4,"1",.,"A",5,"E","170","D"
"20131",2652684,55,5,"1",.,"A",155,"E","180","D"
"20131",2652684,55,6,"1",.,"A",5,"E","190","D"
"20131",2652684,55,7,"1",.,"A",14,"E","200","D"
"20131",2652684,55,8,"1",.,"A",8,"E","210","D"
"20131",2652684,55,9,"1",.,"A",9,"E","220","D"
"20131",2655704,68,0,"1",1,"D",.,"H",,"A"
"20131",2655704,68,1,"1",.,"A",53,"E","120","D"
"20131",2655704,68,2,"1",.,"A",7,"E","140","D"
"20131",2655704,68,3,"1",.,"A",299,"E","150","D"
"20131",2655704,68,4,"1",.,"A",56,"E","160","D"
"20131",2655704,68,5,"1",.,"A",50,"E","170","D"
"20131",2655704,68,6,"1",.,"A",35,"E","190","D"
"20132",2546635,24,0,"1",2,"D",.,"H",,"A"
"20132",2546635,24,1,"1",.,"A",7,"E","100","D"
"20132",2546635,24,2,"1",.,"A",1,"E","110","D"
"20132",2546635,24,3,"1",.,"A",5,"E","120","D"
"20132",2546635,24,4,"1",.,"A",26,"E","150","D"
"20132",2546635,24,5,"1",.,"A",2,"E","160","D"
"20132",2546635,24,6,"1",.,"A",3,"E","170","D"
"20132",2546635,24,7,"1",.,"A",150,"E","180","D"
"20132",2546635,24,8,"1",.,"A",6,"E","190","D"
"20132",2547095,31,0,"1",1,"D",.,"H",,"A"
"20132",2547095,31,1,"1",.,"A",1124,"E","100","D"
"20132",2547095,31,2,"1",.,"A",267,"E","110","D"
"20132",2547095,31,3,"1",.,"A",2519,"U","130","D"
"20132",2550075,37,0,"1",1,"D",.,"H",,"A"
"20132",2550075,37,1,"1",.,"A",12,"E","100","D"
"20132",2550075,37,2,"1",.,"A",4,"E","110","D"
"20132",2550075,37,3,"1",.,"A",6,"E","120","D"
"20132",2550075,37,4,"1",.,"A",38,"E","130","D"
"20132",2550075,37,5,"1",.,"A",1,"E","140","D"
"20132",2550075,37,6,"1",.,"A",47,"E","150","D"
"20132",2550075,37,7,"1",.,"A",13,"E","160","D"
"20132",2550075,37,8,"1",.,"A",2,"E","170","D"
"20132",2550075,37,9,"1",.,"A",143,"E","180","D"
"20132",2550075,37,10,"1",.,"A",4,"E","190","D"
"20132",2550585,34,0,"1",2,"D",.,"H",,"A"
"20132",2550585,34,1,"1",.,"A",647,"E","100","D"
"20132",2550585,34,2,"1",.,"A",209,"E","110","D"
"20132",2550585,34,3,"1",.,"A",1644,"E","130","D"
"20132",2553145,60,0,"1",1,"D",.,"H",,"A"
"20132",2553145,60,1,"1",.,"A",20,"E","120","D"
"20132",2553145,60,2,"1",.,"A",2,"E","140","D"
"20132",2553145,60,3,"1",.,"A",146,"E","150","D"
"20132",2553145,60,4,"1",.,"A",43,"E","160","D"
"20132",2553145,60,5,"1",.,"A",14,"E","170","D"
"20132",2553145,60,6,"1",.,"A",101,"E","180","D"
"20132",2553145,60,7,"1",.,"A",16,"E","190","D"
"20132",2554065,34,0,"1",1,"D",.,"H",,"A"
"20132",2554065,34,1,"1",.,"A",12,"E","120","D"
"20132",2554065,34,2,"1",.,"A",2,"E","140","D"
"20132",2554065,34,3,"1",.,"A",60,"E","150","D"
"20132",2554065,34,4,"1",.,"A",12,"E","160","D"
"20132",2554065,34,5,"1",.,"A",6,"E","170","D"
"20132",2554065,34,6,"1",.,"A",8,"E","190","D"
"20132",2554965,38,0,"1",1,"D",.,"H",,"A"
"20132",2554965,38,1,"1",.,"A",27,"E","100","D"
"20132",2554965,38,2,"1",.,"A",11,"E","110","D"
"20132",2554965,38,3,"1",.,"A",20,"E","120","D"
"20132",2554965,38,4,"1",.,"A",80,"E","130","D"
"20132",2554965,38,5,"1",.,"A",3,"E","140","D"
"20132",2554965,38,6,"1",.,"A",142,"E","150","D"
"20132",2554965,38,7,"1",.,"A",24,"E","160","D"
"20132",2554965,38,8,"1",.,"A",21,"E","170","D"
"20132",2554965,38,9,"1",.,"A",650,"E","180","D"
"20132",2554965,38,10,"1",.,"A",22,"E","190","D"
"20132",2555635,43,0,"1",1,"D",.,"H",,"A"
"20132",2555635,43,1,"1",.,"A",61,"E","100","D"
"20132",2555635,43,2,"1",.,"A",24,"E","110","D"
"20132",2555635,43,3,"1",.,"A",37,"E","120","D"
"20132",2555635,43,4,"1",.,"A",105,"E","130","D"
"20132",2555635,43,5,"1",.,"A",5,"E","140","D"
"20132",2555635,43,6,"1",.,"A",214,"E","150","D"
"20132",2555635,43,7,"1",.,"A",11,"E","160","D"
"20132",2555635,43,8,"1",.,"A",20,"E","170","D"
"20132",2555635,43,9,"1",.,"A",23,"E","190","D"
"20132",2556775,32,0,"1",1,"D",.,"H",,"A"
"20132",2556775,32,1,"1",.,"A",10,"E","120","D"
"20132",2556775,32,2,"1",.,"A",1,"E","140","D"
"20132",2556775,32,3,"1",.,"A",74,"E","150","D"
"20132",2556775,32,4,"1",.,"A",19,"E","160","D"
"20132",2556775,32,5,"1",.,"A",4,"E","170","D"
"20132",2556775,32,6,"1",.,"A",213,"E","180","D"
"20132",2556775,32,7,"1",.,"A",6,"E","190","D"
"20132",2556785,20,0,"1",1,"D",.,"H",,"A"
"20132",2556785,20,1,"1",.,"A",9,"E","120","D"
"20132",2556785,20,2,"1",.,"A",27,"E","150","D"
"20132",2556785,20,3,"1",.,"A",2,"E","160","D"
"20132",2556785,20,4,"1",.,"A",3,"E","170","D"
"20132",2556785,20,5,"1",.,"A",157,"E","180","D"
"20132",2556785,20,6,"1",.,"A",2,"E","190","D"
"20132",2556805,30,0,"1",1,"D",.,"H",,"A"
"20132",2556805,30,1,"1",.,"A",1,"E","120","D"
"20132",2556805,30,2,"1",.,"A",5,"E","150","D"
"20132",2556805,30,3,"1",.,"A",31,"E","180","D"
"20132",2556805,30,4,"1",.,"A",3,"E","190","D"
"20132",2557135,40,0,"1",1,"D",.,"H",,"A"
"20132",2557135,40,1,"1",.,"A",42,"E","120","D"
"20132",2557135,40,2,"1",.,"A",168,"E","130","D"
"20132",2557135,40,3,"1",.,"A",7,"E","140","D"
"20132",2557135,40,4,"1",.,"A",369,"E","150","D"
"20132",2557135,40,5,"1",.,"A",110,"E","160","D"
"20132",2557135,40,6,"1",.,"A",37,"E","170","D"
"20132",2557135,40,7,"1",.,"A",253,"E","180","D"
"20132",2557135,40,8,"1",.,"A",40,"E","190","D"
"20132",2557165,55,0,"1",1,"D",.,"H",,"A"
"20132",2557165,55,1,"1",.,"A",29,"E","120","D"
"20132",2557165,55,2,"1",.,"A",4,"E","140","D"
"20132",2557165,55,3,"1",.,"A",256,"E","150","D"
"20132",2557165,55,4,"1",.,"A",77,"E","160","D"
"20132",2557165,55,5,"1",.,"A",26,"E","170","D"
"20132",2557165,55,6,"1",.,"A",177,"E","180","D"
"20132",2557165,55,7,"1",.,"A",31,"E","190","D"
"20132",2557485,44,0,"1",1,"D",.,"H",,"A"
"20132",2557485,44,1,"1",.,"A",50,"E","120","D"
"20132",2557485,44,2,"1",.,"A",8,"E","140","D"
"20132",2557485,44,3,"1",.,"A",417,"E","150","D"
"20132",2557485,44,4,"1",.,"A",125,"E","160","D"
"20132",2557485,44,5,"1",.,"A",42,"E","170","D"
"20132",2557485,44,6,"1",.,"A",288,"E","180","D"
"20132",2557485,44,7,"1",.,"A",46,"E","190","D"
"20132",2557495,49,0,"1",1,"D",.,"H",,"A"
"20132",2557495,49,1,"1",.,"A",21,"E","120","D"
"20132",2557495,49,2,"1",.,"A",108,"E","130","D"
"20132",2557495,49,3,"1",.,"A",3,"E","140","D"
"20132",2557495,49,4,"1",.,"A",151,"E","150","D"
"20132",2557495,49,5,"1",.,"A",41,"E","160","D"
"20132",2557495,49,6,"1",.,"A",8,"E","170","D"
"20132",2557495,49,7,"1",.,"A",455,"E","180","D"
"20132",2557495,49,8,"1",.,"A",13,"E","190","D"
"20132",2558905,18,0,"1",1,"D",.,"H",,"A"
"20132",2558905,18,1,"1",.,"A",10,"E","120","D"
"20132",2558905,18,2,"1",.,"A",2,"E","140","D"
"20132",2558905,18,3,"1",.,"A",62,"E","150","D"
"20132",2558905,18,4,"1",.,"A",12,"E","160","D"
"20132",2558905,18,5,"1",.,"A",6,"E","170","D"
"20132",2558905,18,6,"1",.,"A",8,"E","190","D"
"20132",2559875,30,0,"1",1,"D",.,"H",,"A"
"20132",2559875,30,1,"1",.,"A",295,"E","100","D"
"20132",2559875,30,2,"1",.,"A",97,"E","110","D"
"20132",2559875,30,3,"1",.,"A",178,"E","120","D"
"20132",2559875,30,4,"1",.,"A",508,"E","130","D"
"20132",2559875,30,5,"1",.,"A",25,"E","140","D"
"20132",2559875,30,6,"1",.,"A",1030,"E","150","D"
"20132",2559875,30,7,"1",.,"A",54,"E","160","D"
"20132",2559875,30,8,"1",.,"A",99,"E","170","D"
"20132",2559875,30,9,"1",.,"A",114,"E","190","D"
"20132",2561135,45,0,"1",1,"D",.,"H",,"A"
"20132",2561135,45,1,"1",.,"A",67,"E","120","D"
"20132",2561135,45,2,"1",.,"A",12,"E","140","D"
"20132",2561135,45,3,"1",.,"A",360,"E","150","D"
"20132",2561135,45,4,"1",.,"A",73,"E","160","D"
"20132",2561135,45,5,"1",.,"A",38,"E","170","D"
"20132",2561135,45,6,"1",.,"A",50,"E","190","D"
"20132",2562085,53,0,"1",1,"D",.,"H",,"A"
"20132",2562085,53,1,"1",.,"A",28,"E","200","D"
"20132",2562085,53,2,"1",.,"A",90,"E","210","D"
"20132",2562085,53,3,"1",.,"A",47,"E","220","D"
"20132",2562375,32,0,"1",1,"D",.,"H",,"A"
"20132",2562375,32,1,"1",.,"A",29,"E","200","D"
"20132",2562375,32,2,"1",.,"A",95,"E","210","D"
"20132",2562375,32,3,"1",.,"A",50,"E","220","D"
"20132",2569325,51,0,"1",1,"D",.,"H",,"A"
"20132",2569325,51,1,"1",.,"A",7,"E","120","D"
"20132",2569325,51,2,"1",.,"A",1,"E","140","D"
"20132",2569325,51,3,"1",.,"A",68,"E","150","D"
"20132",2569325,51,4,"1",.,"A",20,"E","160","D"
"20132",2569325,51,5,"1",.,"A",6,"E","170","D"
"20132",2569325,51,6,"1",.,"A",51,"E","180","D"
"20132",2569325,51,7,"1",.,"A",7,"E","190","D"
"20132",2571955,22,0,"1",1,"D",.,"H",,"A"
"20132",2571955,22,1,"1",.,"A",5,"E","100","D"
"20132",2571955,22,2,"1",.,"A",2,"E","110","D"
"20132",2571955,22,3,"1",.,"A",7,"E","120","D"
"20132",2571955,22,4,"1",.,"A",16,"E","130","D"
"20132",2571955,22,5,"1",.,"A",28,"E","150","D"
"20132",2571955,22,6,"1",.,"A",4,"E","160","D"
"20132",2571955,22,7,"1",.,"A",4,"E","170","D"
"20132",2571955,22,8,"1",.,"A",130,"E","180","D"
"20132",2571955,22,9,"1",.,"A",4,"E","190","D"
"20132",2575655,49,0,"1",2,"D",.,"H",,"A"
"20132",2575655,49,1,"1",.,"A",50,"E","120","D"
"20132",2575655,49,2,"1",.,"A",134,"E","130","D"
"20132",2575655,49,3,"1",.,"A",9,"E","140","D"
"20132",2575655,49,4,"1",.,"A",282,"E","150","D"
"20132",2575655,49,5,"1",.,"A",57,"E","160","D"
"20132",2575655,49,6,"1",.,"A",29,"E","170","D"
"20132",2575655,49,7,"1",.,"A",39,"E","190","D"
"20132",2577885,30,0,"1",1,"D",.,"H",,"A"
"20132",2577885,30,1,"1",.,"A",42,"E","120","D"
"20132",2577885,30,2,"1",.,"A",7,"E","140","D"
"20132",2577885,30,3,"1",.,"A",225,"E","150","D"
"20132",2577885,30,4,"1",.,"A",46,"E","160","D"
"20132",2577885,30,5,"1",.,"A",24,"E","170","D"
"20132",2577885,30,6,"1",.,"A",31,"E","190","D"
"20132",2578785,49,0,"1",1,"D",.,"H",,"A"
"20132",2578785,49,1,"1",.,"A",43,"E","120","D"
