"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20132",2667512,31,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2667512,32,0,"1","400","D","1","D",.,"A",20,"D","03","D"
"20132",2667522,56,0,"1","830","D","1","D",.,"A",18,"D","13","D"
"20132",2667522,57,0,"1","500","D","1","D",.,"A",160,"D","03","D"
"20132",2667532,65,0,"1","830","D","1","D",.,"A",11,"D","13","D"
"20132",2667532,66,0,"1","610","D","1","D",.,"A",75,"D","02","D"
"20132",2667532,67,0,"1","610","D","1","D",.,"A",75,"D","03","D"
"20132",2667532,68,0,"1","610","D","1","D",.,"A",75,"D","04","D"
"20132",2667532,72,0,"1","350","D","1","D",.,"A",10,"D","02","D"
"20132",2667532,73,0,"1","350","D","1","D",.,"A",10,"D","03","D"
"20132",2667532,74,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2667542,62,0,"1","600","D","1","D",.,"A",60,"D","02","D"
"20132",2667542,63,0,"1","600","D","1","D",.,"A",60,"D","03","D"
"20132",2667542,64,0,"1","600","D","1","D",.,"A",60,"D","04","D"
"20132",2667542,66,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20132",2667542,67,0,"1","310","D","1","D",.,"A",60,"D","04","D"
"20132",2667542,68,0,"1","340","D","1","D",.,"A",60,"D","02","D"
"20132",2667542,69,0,"1","350","D","1","D",.,"A",18,"D","03","D"
"20132",2667582,40,0,"1","840","D","1","D",.,"A",33,"D","03","D"
"20132",2667602,31,0,"1","160","D","1","D",.,"A",5,"D","04","D"
"20132",2667652,29,0,"1","830","D","1","D",.,"A",9,"D","13","D"
"20132",2667652,31,0,"1","510","D","1","D",.,"A",24,"D","03","D"
"20132",2667652,32,0,"1","510","D","1","D",.,"A",24,"D","04","D"
"20132",2667662,23,0,"1","840","D","1","D",.,"A",70,"D","03","D"
"20132",2667712,32,0,"1","840","D","1","D",.,"A",75,"D","03","D"
"20132",2667722,56,0,"1","150","D","1","D",.,"A",25,"D","02","D"
"20132",2667722,57,0,"1","150","D","1","D",.,"A",25,"D","03","D"
"20132",2667722,58,0,"1","150","D","1","D",.,"A",25,"D","04","D"
"20132",2667722,60,0,"1","210","D","1","D",.,"A",120,"D","02","D"
"20132",2667722,61,0,"1","300","D","1","D",.,"A",4,"D","04","D"
"20132",2667822,50,0,"1","830","D","1","D",.,"A",30,"D","03","D"
"20132",2667822,51,0,"1","830","D","1","D",.,"A",30,"D","04","D"
"20132",2667822,52,0,"1","510","D","1","D",.,"A",11,"D","03","D"
"20132",2667822,53,0,"1","160","D","1","D",.,"A",10,"D","04","D"
"20132",2667822,54,0,"1","210","D","1","D",.,"A",12,"D","02","D"
"20132",2667822,55,0,"1","210","D","1","D",.,"A",30,"D","02","D"
"20132",2667822,56,0,"1","210","D","2","D",.,"A",9,"D","02","D"
"20132",2667822,57,0,"1","320","D","1","D",.,"A",10,"D","04","D"
"20132",2667822,58,0,"1","320","D","1","D",.,"A",40,"D","03","D"
"20132",2667832,13,0,"1","830","D","1","D",.,"A",39,"D","13","D"
"20132",2667912,37,0,"1","370","D","1","D",.,"A",50,"D","03","D"
"20132",2667942,5,0,"1","160","D","1","D",.,"A",5,"F","04","D"
"20132",2667982,47,0,"1","800","D","1","D",.,"A",80,"D","13","D"
"20132",2667982,48,0,"1","810","D","1","D",.,"A",40,"D","02","D"
"20132",2667982,49,0,"1","810","D","1","D",.,"A",40,"D","03","D"
"20132",2667982,50,0,"1","810","D","1","D",.,"A",40,"D","04","D"
"20132",2667982,52,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20132",2667992,50,0,"1","830","D","1","D",.,"A",20,"D","04","D"
"20132",2667992,52,0,"1","160","D","1","D",.,"A",16,"D","02","D"
"20132",2667992,53,0,"1","160","D","1","D",.,"A",12,"D","03","D"
"20132",2667992,54,0,"1","160","D","1","D",.,"A",12,"D","04","D"
"20132",2667992,57,0,"1","210","D","1","D",.,"A",10,"D","04","D"
"20132",2667992,58,0,"1","210","D","1","D",.,"A",10,"D","03","D"
"20132",2667992,59,0,"1","320","D","1","D",.,"A",5,"D","04","D"
"20132",2667992,60,0,"1","350","D","1","D",.,"A",25,"D","04","D"
"20132",2667992,61,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2668012,14,0,"1","160","D","1","D",.,"A",6,"D","02","D"
"20132",2668012,15,0,"1","160","D","1","D",.,"A",6,"D","03","D"
"20132",2668012,16,0,"1","160","D","1","D",.,"A",6,"D","04","D"
"20132",2668082,24,0,"1","350","D","1","D",.,"A",6,"D","13","D"
"20132",2668112,42,0,"1","830","D","1","D",.,"A",77,"D","13","D"
"20132",2668112,43,0,"1","510","D","1","D",.,"A",80,"D","04","D"
"20132",2668112,44,0,"1","150","D","1","D",.,"A",35,"D","03","D"
"20132",2668112,46,0,"1","350","D","1","D",.,"A",15,"D","13","D"
"20132",2668112,47,0,"1","370","D","1","D",.,"A",100,"D","03","D"
"20132",2668112,48,0,"1","380","D","1","D",.,"A",10,"D","13","D"
"20132",2668132,35,0,"1","800","D","1","D",.,"A",50,"D","04","D"
"20132",2668182,38,0,"1","830","D","1","D",.,"A",169,"D","13","D"
"20132",2668182,40,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20132",2668192,22,0,"1","410","D","1","D",.,"A",17,"D","02","D"
"20132",2668192,23,0,"1","410","D","1","D",.,"A",17,"D","03","D"
"20132",2668192,24,0,"1","410","D","1","D",.,"A",17,"D","04","D"
"20132",2668212,26,0,"1","610","D","1","D",.,"A",45,"D","03","D"
"20132",2668212,27,0,"1","510","D","1","D",.,"A",30,"D","02","D"
"20132",2668212,28,0,"1","510","D","1","D",.,"A",30,"D","03","D"
"20132",2668212,29,0,"1","510","D","1","D",.,"A",30,"D","04","D"
"20132",2668212,31,0,"1","330","D","1","D",.,"A",10,"D","13","D"
"20132",2668212,32,0,"1","340","D","1","D",.,"A",20,"D","02","D"
"20132",2668212,33,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20132",2668212,34,0,"1","360","D","1","D",.,"A",20,"D","13","D"
"20132",2668232,15,0,"1","150","D","1","D",.,"A",90,"D","03","D"
"20132",2668272,4,0,"1","340","D","1","D",.,"A",25,"D","04","D"
"20132",2668292,45,0,"1","830","D","1","D",.,"A",52,"D","13","D"
"20132",2668292,46,0,"1","610","D","1","D",.,"A",40,"D","04","D"
"20132",2668292,47,0,"1","500","D","1","D",.,"A",98,"D","04","D"
"20132",2668292,48,0,"1","210","D","1","D",.,"A",34,"D","04","D"
"20132",2668292,49,0,"1","340","D","1","D",.,"A",12,"D","04","D"
"20132",2668292,50,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2668352,27,0,"1","150","D","1","D",.,"A",18,"D","02","D"
"20132",2668352,28,0,"1","150","D","1","D",.,"A",18,"D","03","D"
"20132",2668352,29,0,"1","150","D","1","D",.,"A",18,"D","04","D"
"20132",2668352,31,0,"1","210","D","1","D",.,"A",20,"D","04","D"
"20132",2668432,19,0,"1","510","D","1","D",.,"A",40,"D","03","D"
"20132",2668432,20,0,"1","150","D","1","D",.,"A",45,"D","03","D"
"20132",2668452,29,0,"1","150","D","1","D",.,"A",36,"D","04","D"
"20132",2668502,25,0,"1","510","D","1","D",.,"A",50,"D","02","D"
"20132",2668502,26,0,"1","510","D","1","D",.,"A",50,"D","03","D"
"20132",2668502,27,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2668512,9,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20132",2668552,53,0,"1","610","D","1","D",.,"A",105,"D","04","D"
"20132",2668552,55,0,"1","500","D","1","D",.,"A",100,"D","04","D"
"20132",2668552,56,0,"1","210","D","1","D",.,"A",16,"D","03","D"
"20132",2668552,57,0,"1","330","D","1","D",.,"A",30,"D","13","D"
"20132",2668552,58,0,"1","360","D","1","D",.,"A",24,"D","13","D"
"20132",2668552,59,0,"1","400","D","1","D",.,"A",8,"D","02","D"
"20132",2668552,60,0,"1","400","D","1","D",.,"A",8,"D","03","D"
"20132",2668552,61,0,"1","400","D","1","D",.,"A",8,"D","04","D"
"20132",2668662,51,0,"1","150","D","1","D",.,"A",11,"F","02","D"
"20132",2668662,52,0,"1","320","D","1","D",.,"A",100,"D","04","D"
"20132",2668662,53,0,"1","360","D","1","D",.,"A",10,"D","13","D"
"20132",2668672,79,0,"1","830","D","1","D",.,"A",10,"D","13","D"
"20132",2668672,80,0,"1","610","D","1","D",.,"A",70,"D","04","D"
"20132",2668672,81,0,"1","510","D","1","D",.,"A",50,"D","02","D"
"20132",2668672,82,0,"1","510","D","1","D",.,"A",50,"D","03","D"
"20132",2668672,83,0,"1","510","D","1","D",.,"A",50,"D","04","D"
"20132",2668672,84,0,"1","210","D","1","D",.,"A",30,"D","02","D"
"20132",2668672,85,0,"1","210","D","1","D",.,"A",30,"D","03","D"
"20132",2668672,86,0,"1","210","D","1","D",.,"A",30,"D","04","D"
"20132",2668672,87,0,"1","330","D","1","D",.,"A",10,"D","13","D"
"20132",2668672,88,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20132",2668672,89,0,"1","340","D","1","D",.,"A",25,"D","02","D"
"20132",2668672,90,0,"1","340","D","1","D",.,"A",25,"D","03","D"
"20132",2668672,91,0,"1","340","D","1","D",.,"A",25,"D","04","D"
"20132",2668732,33,0,"1","830","D","1","D",.,"A",15,"D","13","D"
"20132",2668732,34,0,"1","510","D","1","D",.,"A",89,"D","03","D"
"20132",2668732,35,0,"1","150","D","1","D",.,"A",8,"D","02","D"
"20132",2668732,36,0,"1","150","D","1","D",.,"A",8,"D","03","D"
"20132",2668732,37,0,"1","150","D","1","D",.,"A",8,"D","04","D"
"20132",2668782,41,0,"1","150","D","1","D",.,"A",32,"D","04","D"
"20132",2668902,30,0,"1","830","D","1","D",.,"A",6,"D","13","D"
"20132",2668902,31,0,"1","150","D","1","D",.,"A",7,"D","02","D"
"20132",2668902,32,0,"1","150","D","1","D",.,"A",7,"D","03","D"
"20132",2668902,33,0,"1","150","D","1","D",.,"A",7,"D","04","D"
"20132",2668902,35,0,"1","210","D","1","D",.,"A",30,"D","04","D"
"20132",2668902,36,0,"1","510","D","1","D",.,"A",40,"D","04","D"
"20132",2668902,37,0,"1","310","D","1","D",.,"A",20,"D","02","D"
"20132",2668902,38,0,"1","320","D","1","D",.,"A",15,"D","04","D"
"20132",2668992,34,0,"1","830","D","1","D",.,"A",26,"D","13","D"
"20132",2668992,35,0,"1","600","D","1","D",.,"A",850,"D","03","D"
"20132",2668992,36,0,"1","500","D","1","D",.,"A",100,"D","04","D"
"20132",2668992,37,0,"1","500","D","1","D",.,"A",70,"D","03","D"
"20132",2668992,38,0,"1","510","D","1","D",.,"A",60,"D","03","D"
"20132",2669042,16,0,"1","830","D","1","D",.,"A",30,"D","13","D"
"20132",2669052,28,0,"1","510","D","1","D",.,"A",120,"D","05","D"
"20132",2669052,29,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20132",2669052,30,0,"1","350","D","1","D",.,"A",2,"D","04","D"
"20132",2669082,40,0,"1","150","D","1","D",.,"A",72,"D","05","D"
"20132",2669182,17,0,"1","510","D","1","D",.,"A",30,"D","03","D"
"20132",2669182,18,0,"1","510","D","1","D",.,"A",30,"D","04","D"
"20132",2669212,35,0,"1","510","D","1","D",.,"A",38,"D","05","D"
"20132",2669212,36,0,"1","150","D","1","D",.,"A",196,"D","05","D"
"20132",2669212,37,0,"1","340","D","1","D",.,"A",47,"D","05","D"
"20132",2669212,38,0,"1","350","D","1","D",.,"A",12,"D","13","D"
"20132",2669222,13,0,"1","150","D","1","D",.,"A",50,"D","05","D"
"20132",2669262,15,0,"1","810","D","1","D",.,"A",12,"D","05","D"
"20132",2669302,20,0,"1","160","D","1","D",.,"A",10,"D","03","D"
"20132",2669302,21,0,"1","160","D","1","D",.,"A",10,"D","04","D"
"20132",2669302,22,0,"1","160","D","1","D",.,"A",10,"D","05","D"
"20132",2669352,15,0,"1","210","D","1","D",.,"A",30,"D","03","D"
"20132",2669352,16,0,"1","340","D","1","D",.,"A",25,"D","05","D"
"20132",2669442,35,0,"1","810","D","1","D",.,"A",30,"D","03","D"
"20132",2669442,36,0,"1","210","D","1","D",.,"A",21,"D","03","D"
"20132",2669442,37,0,"1","210","D","1","D",.,"A",98,"D","04","D"
"20132",2669442,38,0,"1","210","D","1","D",.,"A",16,"D","05","D"
"20132",2669452,25,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20132",2669472,36,0,"1","150","D","1","D",.,"A",12,"D","05","D"
"20132",2669472,37,0,"1","330","D","1","D",.,"A",180,"D","05","D"
"20132",2669502,48,0,"1","600","D","1","D",.,"A",200,"D","04","D"
"20132",2669502,50,0,"1","160","D","1","D",.,"A",5,"D","03","D"
"20132",2669502,51,0,"1","160","D","1","D",.,"A",5,"D","04","D"
"20132",2669502,52,0,"1","160","D","1","D",.,"A",5,"D","05","D"
"20132",2669502,55,0,"1","350","D","1","D",.,"A",5,"D","13","D"
"20132",2669565,13,0,"1","340","D","1","D",.,"A",20,"D","03","D"
"20132",2669565,14,0,"1","340","D","1","D",.,"A",20,"D","04","D"
"20132",2669565,15,0,"1","340","D","1","D",.,"A",20,"D","05","D"
"20132",2669572,13,0,"1","500","D","1","D",.,"A",40,"D","05","D"
"20132",2669632,11,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2669672,21,0,"1","610","D","1","D",.,"A",35,"D","05","D"
"20132",2669672,22,0,"1","210","D","1","D",.,"A",30,"D","04","D"
"20132",2669672,23,0,"1","510","D","1","D",.,"A",90,"D","04","D"
"20132",2669672,24,0,"1","350","D","1","D",.,"A",35,"D","13","D"
"20132",2669672,25,0,"1","340","D","1","D",.,"A",20,"D","04","D"
"20132",2669712,5,0,"1","350","D","1","D",.,"A",16,"D","13","D"
"20132",2669742,21,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20132",2669752,38,0,"1","510","D","1","D",.,"A",20,"D","03","D"
"20132",2669752,39,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20132",2669752,40,0,"1","510","D","1","D",.,"A",20,"D","05","D"
"20132",2669752,42,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2669792,35,0,"1","830","D","1","D",.,"A",150,"D","13","D"
"20132",2669792,36,0,"1","510","D","1","D",.,"A",40,"D","03","D"
"20132",2669792,37,0,"1","510","D","1","D",.,"A",40,"D","04","D"
"20132",2669792,38,0,"1","510","D","1","D",.,"A",40,"D","05","D"
"20132",2669792,40,0,"1","320","D","1","D",.,"A",80,"D","03","D"
"20132",2669792,41,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20132",2669802,54,0,"1","150","D","1","D",.,"A",18,"D","03","D"
"20132",2669802,55,0,"1","150","D","1","D",.,"A",18,"D","04","D"
"20132",2669802,56,0,"1","150","D","1","D",.,"A",18,"D","05","D"
"20132",2669802,57,0,"1","350","D","1","D",.,"A",6,"D","13","D"
"20132",2669832,50,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20132",2669832,51,0,"1","510","D","1","D",.,"A",200,"D","03","D"
"20132",2669832,52,0,"1","160","D","1","D",.,"A",40,"D","05","D"
"20132",2669832,53,0,"1","210","D","1","D",.,"A",45,"D","05","D"
"20132",2669832,54,0,"1","210","D","1","D",.,"A",50,"D","05","D"
"20132",2669832,55,0,"1","320","D","1","D",.,"A",40,"D","05","D"
"20132",2669832,56,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2669832,57,0,"1","370","D","1","D",.,"A",45,"D","04","D"
"20132",2669842,43,0,"1","810","D","1","D",.,"A",20,"D","05","D"
"20132",2669842,44,0,"1","360","D","1","D",.,"A",18,"D","13","D"
"20132",2669852,41,0,"1","510","D","1","D",.,"A",30,"D","03","D"
"20132",2669852,42,0,"1","510","D","1","D",.,"A",30,"D","04","D"
"20132",2669852,43,0,"1","510","D","1","D",.,"A",30,"D","05","D"
"20132",2669852,45,0,"1","160","D","1","D",.,"A",9,"D","03","D"
"20132",2669852,46,0,"1","160","D","1","D",.,"A",9,"D","04","D"
"20132",2669852,47,0,"1","160","D","1","D",.,"A",9,"D","05","D"
"20132",2669852,49,0,"1","350","D","1","D",.,"A",13,"D","13","D"
"20132",2669862,45,0,"1","150","D","1","D",.,"A",60,"D","05","D"
"20132",2669862,46,0,"1","510","D","1","D",.,"A",55,"D","05","D"
"20132",2669862,47,0,"1","510","D","1","D",.,"A",22,"D","05","D"
"20132",2669862,48,0,"1","360","D","1","D",.,"A",12,"D","13","D"
"20132",2669892,17,0,"2","370","D","1","D",.,"A",65,"D","03","D"
"20132",2669902,34,0,"1","320","D","1","D",.,"A",10,"D","04","D"
"20132",2669912,48,0,"1","160","D","1","D",.,"A",100,"D","03","D"
"20132",2669912,49,0,"1","160","D","1","D",.,"A",100,"D","04","D"
"20132",2669912,50,0,"1","160","D","1","D",.,"A",100,"D","05","D"
"20132",2669912,52,0,"1","210","D","1","D",.,"A",12,"D","05","D"
"20132",2669912,53,0,"1","340","D","1","D",.,"A",29,"D","05","D"
"20132",2669912,54,0,"1","340","D","1","D",.,"A",48,"D","04","D"
"20132",2669912,55,0,"1","360","D","1","D",.,"A",14,"D","13","D"
"20132",2669922,31,0,"1","320","D","1","D",.,"A",25,"D","04","D"
"20132",2669963,14,0,"1","340","D","1","D",.,"A",20,"D","05","D"
"20132",2669992,23,0,"1","500","D","1","D",.,"A",186,"F","04","D"
"20132",2669992,24,0,"1","500","D","1","D",.,"A",30,"D","05","D"
"20132",2669992,27,0,"1","320","D","1","D",.,"A",10,"D","05","D"
"20132",2670002,19,0,"1","150","D","1","D",.,"A",20,"D","05","D"
"20132",2670012,38,0,"1","500","D","1","D",.,"A",100,"D","05","D"
"20132",2670012,39,0,"1","210","D","1","D",.,"A",30,"D","05","D"
"20132",2670012,40,0,"1","320","D","1","D",.,"A",20,"D","03","D"
"20132",2670012,41,0,"1","320","D","1","D",.,"A",20,"D","04","D"
"20132",2670012,42,0,"1","320","D","1","D",.,"A",20,"D","05","D"
"20132",2670042,34,0,"1","500","D","1","D",.,"A",65,"D","03","D"
"20132",2670042,35,0,"1","160","D","1","D",.,"A",30,"D","04","D"
"20132",2670042,36,0,"1","150","D","1","D",.,"A",8,"D","03","D"
"20132",2670042,37,0,"1","150","D","1","D",.,"A",8,"D","04","D"
"20132",2670042,38,0,"1","150","D","1","D",.,"A",8,"D","05","D"
"20132",2670102,61,0,"1","830","D","1","D",.,"A",60,"D","13","D"
"20132",2670102,62,0,"1","610","D","1","D",.,"A",75,"D","04","D"
"20132",2670102,63,0,"1","510","D","1","D",.,"A",50,"D","04","D"
"20132",2670102,64,0,"1","510","D","1","D",.,"A",50,"D","05","D"
"20132",2670102,66,0,"1","380","D","1","D",.,"A",15,"D","13","D"
"20132",2670122,36,0,"1","510","D","1","D",.,"A",33,"D","03","D"
"20132",2670122,37,0,"1","510","D","1","D",.,"A",6,"D","05","D"
"20132",2670122,38,0,"1","310","D","1","D",.,"A",4,"D","03","D"
"20132",2670152,29,0,"1","340","D","1","D",.,"A",30,"D","04","D"
"20132",2670152,30,0,"1","340","D","1","D",.,"A",30,"D","05","D"
"20132",2670182,37,0,"1","830","D","1","D",.,"A",52,"D","13","D"
"20132",2670182,38,0,"1","820","D","1","D",.,"A",100,"D","03","D"
"20132",2670182,39,0,"1","840","D","1","D",.,"A",40,"D","05","D"
"20132",2670182,40,0,"1","500","D","1","D",.,"A",315,"D","05","D"
"20132",2670182,41,0,"1","150","D","1","D",.,"A",10,"D","03","D"
"20132",2670182,42,0,"1","160","D","1","D",.,"A",10,"D","04","D"
"20132",2670182,43,0,"1","160","D","1","D",.,"A",10,"D","05","D"
"20132",2670182,44,0,"1","210","D","1","D",.,"A",15,"D","05","D"
"20132",2670242,36,0,"1","600","D","1","D",.,"A",85,"D","05","D"
"20132",2670342,33,0,"1","510","D","1","D",.,"A",50,"D","05","D"
"20132",2670352,30,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20132",2670392,25,0,"1","830","D","1","D",.,"A",1,"D","13","D"
"20132",2670402,16,0,"1","500","D","1","D",.,"A",60,"D","05","D"
"20132",2670402,17,0,"1","510","D","1","D",.,"A",40,"D","05","D"
"20132",2670402,18,0,"1","160","D","1","D",.,"A",10,"D","05","D"
"20132",2670402,19,0,"1","210","D","1","D",.,"A",15,"D","05","D"
"20132",2670462,45,0,"1","500","D","1","D",.,"A",30,"D","05","D"
"20132",2670462,47,0,"1","340","D","1","D",.,"A",10,"D","05","D"
"20132",2670462,48,0,"1","410","D","1","D",.,"A",15,"D","03","D"
"20132",2670462,49,0,"1","410","D","1","D",.,"A",15,"D","04","D"
"20132",2670462,50,0,"1","410","D","1","D",.,"A",15,"D","05","D"
"20132",2670552,16,0,"1","510","D","1","D",.,"A",15,"D","03","D"
"20132",2670552,17,0,"1","310","D","1","D",.,"A",13,"D","05","D"
"20132",2670562,30,0,"1","340","D","1","D",.,"A",50,"D","05","D"
"20132",2670572,44,0,"2","370","D","1","D",.,"A",20,"D","03","D"
"20132",2670622,24,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2670622,25,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20132",2670662,52,0,"1","800","D","1","D",.,"A",769,"D","13","D"
"20132",2670662,53,0,"1","800","D","1","D",.,"A",953,"D","13","D"
"20132",2670662,54,0,"1","950","D","1","D",.,"A",1480,"D","03","D"
"20132",2670662,55,0,"1","210","D","1","D",.,"A",70,"D","05","D"
"20132",2670712,10,0,"1","610","D","1","D",.,"A",656,"D","03","D"
"20132",2670712,12,0,"1","350","D","1","D",.,"A",4,"D","03","D"
"20132",2670712,13,0,"1","350","D","1","D",.,"A",4,"D","04","D"
"20132",2670712,14,0,"1","350","D","1","D",.,"A",4,"D","05","D"
"20132",2670712,15,0,"1","380","D","1","D",.,"A",60,"D","05","D"
"20132",2670722,14,0,"1","340","D","1","D",.,"A",6,"D","04","D"
"20132",2670772,9,0,"1","510","D","1","D",.,"A",15,"D","05","D"
"20132",2670772,11,0,"2","370","D","1","D",.,"A",20,"D","03","D"
"20132",2670812,32,0,"1","210","D","1","D",.,"A",15,"D","05","D"
"20132",2670832,43,0,"1","210","D","1","D",.,"A",40,"D","04","D"
"20132",2670842,37,0,"1","830","D","1","D",.,"A",14,"D","13","D"
"20132",2670842,38,0,"1","320","D","1","D",.,"A",24,"D","05","D"
"20132",2670852,13,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20132",2670912,38,0,"1","500","D","1","D",.,"A",60,"D","05","D"
"20132",2670912,41,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2670922,43,0,"1","830","D","1","D",.,"A",67,"D","13","D"
"20132",2670922,44,0,"1","840","D","1","D",.,"A",50,"D","03","D"
"20132",2670922,45,0,"1","310","D","1","D",.,"A",80,"D","04","D"
"20132",2670932,18,0,"1","830","D","1","D",.,"A",30,"D","13","D"
"20132",2670932,20,0,"1","350","D","1","D",.,"A",20,"D","04","D"
"20132",2670962,12,0,"1","840","D","1","D",.,"A",42,"D","03","D"
"20132",2670972,47,0,"1","210","D","1","D",.,"A",63,"D","04","D"
"20132",2670972,48,0,"1","210","D","1","D",.,"A",66,"D","05","D"
"20132",2670972,49,0,"1","210","D","1","D",.,"A",63,"D","05","D"
"20132",2670982,21,0,"1","150","D","1","D",.,"A",140,"D","04","D"
"20132",2671122,32,0,"1","810","D","1","D",.,"A",35,"D","03","D"
"20132",2671122,33,0,"1","160","D","1","D",.,"A",10,"D","03","D"
"20132",2671162,19,0,"1","360","D","1","D",.,"A",10,"D","13","D"
"20132",2671202,16,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20132",2671225,33,0,"1","830","D","1","D",.,"A",53,"D","13","D"
"20132",2671225,34,0,"1","510","D","1","D",.,"A",120,"D","03","D"
"20132",2671225,35,0,"1","340","D","1","D",.,"A",25,"D","03","D"
"20132",2671225,36,0,"1","350","D","1","D",.,"A",8,"D","13","D"
