"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02792275","12","2014","980240","2",8.3333,
"02792275","01","2015","980240","2",8.3333,
"02792275","11","2014","980270","2",8.3333,
"02792275","12","2014","980270","2",8.3333,
"02792275","01","2015","980270","2",8.3333,
"02792275","11","2014","980286","2",8.3333,
"02792275","12","2014","980286","2",8.3333,
"02792275","01","2015","980286","2",8.3333,
"02792275","11","2014","980310","2",8.3333,
"02792275","12","2014","980310","2",8.3333,
"02792275","01","2015","980310","2",8.3333,
"02792275","11","2014","980330","2",8.3333,
"02792275","12","2014","980330","2",8.3333,
"02792275","01","2015","980330","2",8.3333,
"02792275","11","2014","980350","2",8.3333,
"02792275","12","2014","980350","2",8.3333,
"02792275","01","2015","980350","2",8.3333,
"02792295","11","2014","005100","2",333.3333,
"02792295","12","2014","005100","2",333.3333,
"02792295","01","2015","005100","2",333.3333,
"02792295","11","2014","005110","2",833.3333,
"02792295","12","2014","005110","2",833.3333,
"02792295","01","2015","005110","2",833.3333,
"02792295","11","2014","005200","2",8333.3333,
"02792295","12","2014","005200","2",8333.3333,
"02792295","01","2015","005200","2",8333.3333,
"02792295","11","2014","005210","2",8750,
"02792295","12","2014","005210","2",8750,
"02792295","01","2015","005210","2",8750,
"02792295","11","2014","800940","2",318.75,
"02792295","12","2014","800940","2",318.75,
"02792295","01","2015","800940","2",318.75,
"02792295","11","2014","900000","2",4166.6667,
"02792295","12","2014","900000","2",4166.6667,
"02792295","01","2015","900000","2",4166.6667,
"02792295","11","2014","900030","2",1004.9167,
"02792295","12","2014","900030","2",1004.9167,
"02792295","01","2015","900030","2",1004.9167,
"02792295","11","2014","900090","2",75,
"02792295","12","2014","900090","2",75,
"02792295","01","2015","900090","2",75,
"02792295","11","2014","900180","2",1.6667,
"02792295","12","2014","900180","2",1.6667,
"02792295","01","2015","900180","2",1.6667,
"02792295","11","2014","980000","2",5248.25,
"02792295","12","2014","980000","2",5248.25,
"02792295","01","2015","980000","2",5248.25,
"02792295","11","2014","980010","2",0.1667,
"02792295","12","2014","980010","2",0.1667,
"02792295","01","2015","980010","2",0.1667,
"02792295","11","2014","980020","2",5.9167,
"02792295","12","2014","980020","2",5.9167,
"02792295","01","2015","980020","2",5.9167,
"02792295","11","2014","980030","2",0.0833,
"02792295","12","2014","980030","2",0.0833,
"02792295","01","2015","980030","2",0.0833,
"02792295","11","2014","980040","2",0.1667,
"02792295","12","2014","980040","2",0.1667,
"02792295","01","2015","980040","2",0.1667,
"02792295","11","2014","980060","2",0.0833,
"02792295","12","2014","980060","2",0.0833,
"02792295","01","2015","980060","2",0.0833,
"02792295","11","2014","980071","2",4954.3333,
"02792295","12","2014","980071","2",4954.3333,
"02792295","01","2015","980071","2",4954.3333,
"02792295","11","2014","980210","2",8.3333,
"02792295","12","2014","980210","2",8.3333,
"02792295","01","2015","980210","2",8.3333,
"02792295","11","2014","980260","2",8.3333,
"02792295","12","2014","980260","2",8.3333,
"02792295","01","2015","980260","2",8.3333,
"02792295","11","2014","980282","2",8.3333,
"02792295","12","2014","980282","2",8.3333,
"02792295","01","2015","980282","2",8.3333,
"02792295","11","2014","980286","2",8.3333,
"02792295","12","2014","980286","2",8.3333,
"02792295","01","2015","980286","2",8.3333,
"02792295","11","2014","980300","2",8.3333,
"02792295","12","2014","980300","2",8.3333,
"02792295","01","2015","980300","2",8.3333,
"02792295","11","2014","980330","2",8.3333,
"02792295","12","2014","980330","2",8.3333,
"02792295","01","2015","980330","2",8.3333,
"02792295","11","2014","980350","2",8.3333,
"02792295","12","2014","980350","2",8.3333,
"02792295","01","2015","980350","2",8.3333,
"02792335","11","2014","800940","2",191.25,
"02792335","12","2014","800940","2",191.25,
"02792335","01","2015","800940","2",191.25,
"02792335","11","2014","900000","2",2500,
"02792335","12","2014","900000","2",2500,
"02792335","01","2015","900000","2",2500,
"02792335","11","2014","980000","2",2500,
