"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_","TICPURCH"
"20161","03100734",29,0,"1","510","D","1","D",35,"D","12","D",
"20161","03100734",30,0,"1","350","D","1","D",18,"D","13","D",
"20161","03100734",31,0,"2","320","D","1","D",68,"D","10","D",
"20161","03100824",14,0,"1","510","D","1","D",31,"D","12","D",
"20161","03100824",15,0,"2","510","D","1","D",32,"D","10","D",
"20161","03100874",26,0,"1","830","D","1","D",99,"D","13","D",
"20161","03100874",27,0,"1","830","D","1","D",13,"D","13","D",
"20161","03100874",28,0,"1","610","D","1","D",160,"D","12","D",
"20161","03100874",29,0,"1","310","D","1","D",5,"D","11","D",
"20161","03100874",30,0,"1","350","D","1","D",8,"D","13","D",
"20161","03100874",31,0,"2","600","D","1","D",130,"D","10","D",
"20161","03101094",42,0,"1","510","D","1","D",200,"D","11","D",
"20161","03101094",43,0,"1","360","D","1","D",8,"D","13","D",
"20161","03101094",44,0,"1","350","D","1","D",10,"D","13","D",
"20161","03101234",40,0,"1","600","D","1","D",200,"D","10","D",
"20161","03101234",41,0,"1","500","D","1","D",100,"D","12","D",
"20161","03101234",42,0,"1","510","D","1","D",50,"D","10","D",
"20161","03101234",43,0,"1","510","D","1","D",50,"D","11","D",
"20161","03101234",44,0,"1","160","D","1","D",50,"D","12","D",
"20161","03101234",45,0,"1","360","D","1","D",8,"D","13","D",
"20161","03101234",46,0,"1","400","D","1","D",10,"D","10","D",
"20161","03101234",47,0,"1","400","D","1","D",10,"D","11","D",
"20161","03101234",48,0,"1","400","D","1","D",10,"D","12","D",
"20161","03101234",49,0,"1","410","D","1","D",5,"D","10","D",
"20161","03101234",50,0,"1","410","D","1","D",5,"D","11","D",
"20161","03101234",51,0,"1","410","D","1","D",5,"D","12","D",
"20161","03101244",63,0,"1","150","D","1","D",28,"D","11","D",
"20161","03101244",64,0,"1","150","D","1","D",28,"D","12","D",
"20161","03101244",65,0,"1","150","D","1","D",40,"D","11","D",
"20161","03101244",66,0,"2","150","D","1","D",28,"D","10","D",
"20161","03101244",67,0,"2","210","D","1","D",15,"D","10","D",
"20161","03101244",68,0,"2","310","D","1","D",160,"D","10","D",
"20161","03101244",69,0,"2","310","D","1","D",125,"D","10","D",
"20161","03101244",70,0,"2","310","D","1","D",60,"D","10","D",
"20161","03101244",71,0,"2","320","D","1","D",5,"D","10","D",
"20161","03101304",19,0,"1","840","D","1","D",99,"D","11","D",
"20161","03101304",20,0,"1","210","D","1","D",30,"D","12","D",
"20161","03101304",21,0,"1","360","D","1","D",10,"D","13","D",
"20161","03101374",25,0,"1","360","D","1","D",20,"D","13","D",
"20161","03101384",23,0,"1","500","D","1","D",100,"D","12","D",
"20161","03101714",38,0,"1","500","D","1","D",650,"D","11","D",
"20161","03101714",39,0,"1","360","D","1","D",8,"D","13","D",
"20161","03101714",40,0,"2","510","D","1","D",24,"D","10","D",
"20161","03101724",19,0,"1","500","D","1","D",600,"D","11","D",
"20161","03101764",78,0,"1","610","D","1","D",90,"D","10","D",
"20161","03101764",79,0,"1","610","D","1","D",70,"D","11","D",
"20161","03101764",80,0,"1","500","D","1","D",212,"D","10","D",
"20161","03101764",81,0,"1","150","D","2","D",2,"D","12","D",
"20161","03101764",82,0,"1","150","D","1","D",81,"D","10","D",
"20161","03101764",83,0,"1","210","D","2","D",35,"D","12","D",
"20161","03101764",84,0,"1","320","D","2","D",60,"D","12","D",
"20161","03101764",85,0,"1","320","D","2","D",30,"D","12","D",
"20161","03102214",43,0,"1","150","D","2","D",15,"D","12","D",
"20161","03102214",44,0,"1","210","D","1","D",35,"D","10","D",
"20161","03102214",45,0,"1","210","D","1","D",28,"D","11","D",
"20161","03102214",46,0,"1","340","D","2","D",30,"D","12","D",
"20161","03102214",47,0,"1","360","D","1","D",4,"D","13","D",
"20161","03102274",16,0,"1","160","D","1","D",15,"D","11","D",
"20161","03102294",25,0,"1","510","D","1","D",20,"D","11","D",
"20161","03102404",29,0,"1","810","D","1","D",150,"D","11","D",
"20161","03102404",30,0,"1","510","D","1","D",15,"D","12","D",
"20161","03102524",35,0,"1","360","D","1","D",8,"D","13","D",
"20161","03102904",20,0,"1","510","D","1","D",30,"D","11","D",
"20161","03102904",21,0,"1","350","D","1","D",12,"D","13","D",
"20161","03102904",22,0,"1","340","D","1","D",25,"D","12","D",
"20161","03103044",22,0,"1","510","D","1","D",17,"D","10","D",
"20161","03103044",23,0,"2","160","D","1","D",6,"D","10","D",
"20161","03103124",61,0,"1","830","D","1","D",1210,"D","10","D",
"20161","03103124",62,0,"1","510","D","1","D",50,"D","10","D",
"20161","03103124",63,0,"1","510","D","1","D",50,"D","11","D",
"20161","03103124",64,0,"1","510","D","1","D",50,"D","12","D",
"20161","03103184",24,0,"1","360","D","1","D",8,"D","13","D",
"20161","03103204",24,0,"1","150","D","1","D",176,"D","12","D",
"20161","03103274",9,0,"1","150","D","1","D",20,"D","12","D",
"20161","03103284",15,0,"1","830","D","1","D",20,"D","13","D",
"20161","03103454",24,0,"1","370","D","1","D",180,"D","12","D",
"20161","03103584",45,0,"1","830","D","1","D",20,"D","13","D",
"20161","03103584",46,0,"1","150","D","1","D",30,"D","10","D",
"20161","03103624",17,0,"1","830","D","1","D",148,"D","13","D",
"20161","03103624",18,0,"1","830","D","1","D",22,"D","13","D",
"20161","03103624",19,0,"1","500","D","1","D",25,"D","11","D",
"20161","03103624",20,0,"1","350","D","1","D",4,"D","11","D",
"20161","03103624",21,0,"1","330","D","1","D",11,"D","10","D",
"20161","03103624",22,0,"2","830","D","1","D",22,"D","10","D",
"20161","03103624",23,0,"2","830","D","1","D",148,"D","10","D",
"20161","03103624",24,0,"2","840","D","1","D",110,"D","10","D",
"20161","03103734",45,0,"1","820","D","1","D",75,"D","12","D",
"20161","03103734",46,0,"1","510","D","1","D",40,"D","12","D",
"20161","03103734",47,0,"1","360","D","1","D",9,"D","13","D",
"20161","03103734",48,0,"2","370","D","1","D",9,"D","10","D",
"20161","03103834",11,0,"1","810","D","1","D",30,"D","10","D",
"20161","03104204",33,0,"1","360","D","1","D",10,"D","13","D",
"20161","03104204",34,0,"1","350","D","1","D",3,"D","13","D",
"20161","03104204",35,0,"1","370","D","1","D",10,"D","12","D",
"20161","03104214",44,0,"1","310","D","1","D",200,"D","12","D",
"20161","03104214",45,0,"2","340","D","1","D",8,"D","10","D",
"20161","03104244",34,0,"1","510","D","1","D",50,"D","10","D",
"20161","03104244",35,0,"1","210","D","1","D",150,"D","12","D",
"20161","03104244",36,0,"1","370","D","1","D",120,"D","12","D",
"20161","03104244",37,0,"1","410","D","1","D",25,"D","12","D",
"20161","03104254",50,0,"1","810","D","1","D",140,"D","11","D",
"20161","03104254",51,0,"1","500","D","1","D",750,"D","12","D",
"20161","03104254",52,0,"1","510","D","2","D",130,"D","12","D",
"20161","03104254",53,0,"1","510","D","2","D",140,"D","12","D",
"20161","03104254",54,0,"1","150","D","1","D",12,"D","10","D",
"20161","03104254",55,0,"1","150","D","1","D",17,"D","11","D",
"20161","03104254",56,0,"1","150","D","1","D",17,"D","12","D",
"20161","03104254",57,0,"1","150","D","1","D",30,"D","10","D",
"20161","03104254",58,0,"1","150","D","1","D",30,"D","11","D",
"20161","03104254",59,0,"1","150","D","1","D",30,"D","12","D",
"20161","03104254",60,0,"1","210","D","1","D",85,"D","11","D",
"20161","03104314",37,0,"1","610","D","1","D",800,"D","10","D",
"20161","03104314",38,0,"1","510","D","1","D",300,"D","12","D",
"20161","03104314",39,0,"1","370","D","1","D",100,"D","12","D",
"20161","03104344",23,0,"1","510","D","1","D",14,"D","12","D",
"20161","03104344",24,0,"1","360","D","1","D",10,"D","13","D",
"20161","03104344",25,0,"1","350","D","1","D",20,"D","13","D",
"20161","03104384",11,0,"1","830","D","1","D",149,"D","13","D",
"20161","03104624",18,0,"1","150","D","1","D",40,"F","12","D",
"20161","03104674",54,0,"1","840","D","1","D",99,"F","10","D",
"20161","03104674",55,0,"1","500","D","1","D",120,"D","12","D",
"20161","03104674",56,0,"1","500","D","1","D",45,"D","12","D",
"20161","03104674",57,0,"1","210","D","1","D",60,"D","12","D",
"20161","03104674",58,0,"1","370","D","1","D",120,"D","11","D",
"20161","03104674",59,0,"1","360","D","1","D",8,"D","13","D",
"20161","03104674",60,0,"1","360","D","1","D",11,"D","13","D",
"20161","03104774",61,0,"1","830","D","1","D",56,"D","13","D",
"20161","03104774",62,0,"1","210","D","1","D",200,"D","12","D",
"20161","03104814",29,0,"1","360","D","1","D",9,"D","13","D",
"20161","03104834",17,0,"1","350","D","1","D",5,"D","13","D",
"20161","03104844",20,0,"1","830","D","1","D",20,"D","13","D",
"20161","03104844",21,0,"1","350","D","1","D",15,"D","13","D",
"20161","03104854",19,0,"1","350","D","1","D",22,"D","13","D",
"20161","03104864",24,0,"1","950","D","1","D",850,"D","11","D",
"20161","03104864",25,0,"1","500","D","1","D",80,"D","10","D",
"20161","03104864",26,0,"1","500","D","1","D",40,"D","11","D",
"20161","03104864",27,0,"1","510","D","1","D",45,"D","10","D",
"20161","03104864",28,0,"1","510","D","1","D",45,"D","11","D",
"20161","03104864",29,0,"1","510","D","1","D",45,"D","12","D",
"20161","03104884",22,0,"1","350","D","1","D",10,"D","11","D",
"20161","03104884",23,0,"1","360","D","1","D",12,"D","13","D",
"20161","03104884",24,0,"2","510","D","1","D",6,"D","10","D",
"20161","03104914",28,0,"1","370","D","1","D",100,"D","12","D",
"20161","03105034",43,0,"1","360","D","1","D",8,"D","13","D",
"20161","03105034",44,0,"1","340","D","1","D",90,"D","12","D",
"20161","03105034",45,0,"1","370","D","1","D",161,"D","12","D",
"20161","03105054",17,0,"1","510","D","1","D",100,"D","10","D",
"20161","03105054",18,0,"1","510","D","1","D",100,"D","11","D",
"20161","03105054",19,0,"1","510","D","1","D",60,"D","12","D",
"20161","03105214",16,0,"1","830","D","1","D",50,"D","11","D",
"20161","03105214",17,0,"1","840","D","1","D",55,"D","11","D",
"20161","03105214",18,0,"1","360","D","1","D",8,"D","13","D",
"20161","03105224",37,0,"1","830","D","1","D",350,"D","12","D",
"20161","03105224",38,0,"1","840","D","1","D",35,"D","11","D",
"20161","03105224",39,0,"1","600","D","1","D",80,"D","12","D",
"20161","03105224",40,0,"1","510","D","1","D",80,"D","12","D",
"20161","03105224",41,0,"1","510","D","1","D",40,"D","11","D",
"20161","03105314",29,0,"2","150","D","1","D",52,"D","10","D",
"20161","03105324",36,0,"1","830","D","1","D",30,"D","13","D",
"20161","03105354",80,0,"1","830","D","1","D",100,"D","13","D",
"20161","03105354",81,0,"1","500","D","1","D",170,"D","11","D",
"20161","03105354",82,0,"1","510","D","1","D",50,"D","11","D",
"20161","03105354",83,0,"1","510","D","1","D",90,"D","12","D",
"20161","03105354",84,0,"1","210","D","1","D",28,"D","10","D",
"20161","03105354",85,0,"1","210","D","1","D",80,"D","11","D",
"20161","03105354",86,0,"1","210","D","1","D",100,"D","12","D",
"20161","03105354",87,0,"1","320","D","1","D",10,"D","11","D",
"20161","03105354",88,0,"1","320","D","1","D",50,"D","12","D",
"20161","03105354",89,0,"1","340","D","1","D",100,"D","12","D",
"20161","03105354",90,0,"1","360","D","1","D",8,"D","13","D",
"20161","03105354",91,0,"1","370","D","1","D",100,"D","12","D",
"20161","03105354",92,0,"2","500","D","1","D",171,"D","10","D",
"20161","03105354",93,0,"2","210","D","1","D",29,"D","10","D",
"20161","03105354",94,0,"2","150","D","2","D",60,"D","10","D",
"20161","03105354",95,0,"2","320","D","1","D",10,"D","10","D",
"20161","03105354",96,0,"2","340","D","1","D",31,"D","10","D",
"20161","03105394",23,0,"1","510","D","1","D",100,"D","12","D",
"20161","03105534",18,0,"1","820","D","1","D",75,"F","12","D",
"20161","03105574",20,0,"1","200","D","1","D",10,"D","10","D",
"20161","03105574",21,0,"1","200","D","1","D",10,"D","11","D",
"20161","03105574",22,0,"1","510","D","1","D",25,"D","11","D",
"20161","03105574",23,0,"1","510","D","1","D",20,"D","12","D",
"20161","03105574",24,0,"1","500","D","1","D",90,"D","12","D",
"20161","03105574",25,0,"1","500","D","1","D",60,"D","11","D",
"20161","03105574",26,0,"1","360","D","1","D",8,"D","13","D",
"20161","03105574",27,0,"2","350","D","1","D",8,"D","10","D",
"20161","03105764",25,0,"1","510","D","1","D",50,"D","11","D",
"20161","03105764",26,0,"1","350","D","1","D",9,"D","13","D",
"20161","03105854",56,0,"1","830","D","1","D",65,"D","13","D",
"20161","03105854",57,0,"1","360","D","1","D",8,"D","13","D",
"20161","03105884",22,0,"1","840","D","1","D",75,"D","11","D",
"20161","03105884",23,0,"1","510","D","1","D",100,"D","12","D",
"20161","03105884",24,0,"1","510","D","1","D",70,"D","10","D",
"20161","03105884",25,0,"1","510","D","1","D",100,"D","11","D",
"20161","03105884",26,0,"2","510","D","1","D",100,"D","10","D",
"20161","03105914",24,0,"1","510","D","1","D",14,"D","10","D",
"20161","03105994",44,0,"1","340","D","1","D",42,"D","11","D",
"20161","03106074",67,0,"1","830","D","1","D",100,"D","13","D",
"20161","03106074",68,0,"1","210","D","1","D",15,"D","10","D",
"20161","03106074",69,0,"1","210","D","1","D",15,"D","11","D",
"20161","03106074",70,0,"1","210","D","1","D",15,"D","12","D",
"20161","03106074",71,0,"1","360","D","1","D",21,"D","13","D",
"20161","03106204",12,0,"1","160","D","1","D",13,"D","10","D",
"20161","03106204",13,0,"1","160","D","1","D",13,"D","11","D",
"20161","03106204",14,0,"1","160","D","1","D",13,"D","12","D",
"20161","03106224",51,0,"1","800","D","1","D",40,"D","13","D",
"20161","03106224",52,0,"1","830","D","1","D",150,"D","13","D",
"20161","03106224",53,0,"1","820","D","1","D",75,"D","10","D",
"20161","03106224",54,0,"1","360","D","1","D",14,"D","13","D",
"20161","03106224",55,0,"2","510","D","1","D",75,"D","10","D",
"20161","03106224",56,0,"2","510","D","1","D",65,"D","10","D",
"20161","03106224",57,0,"2","510","D","1","D",8,"D","10","D",
"20161","03106224",58,0,"2","210","D","1","D",15,"D","10","D",
"20161","03106294",18,0,"1","160","D","1","D",33,"D","12","D",
"20161","03106294",19,0,"1","160","D","1","D",33,"D","11","D",
"20161","03106294",20,0,"1","160","D","1","D",33,"D","10","D",
"20161","03106294",21,0,"1","210","D","1","D",3,"D","12","D",
"20161","03106324",36,0,"1","510","D","1","D",16,"D","12","D",
"20161","03106324",37,0,"1","210","D","1","D",25,"D","11","D",
"20161","03106324",38,0,"1","210","D","1","D",20,"D","12","D",
"20161","03106324",39,0,"1","310","D","1","D",10,"D","12","D",
"20161","03106324",40,0,"1","360","D","1","D",9,"D","13","D",
"20161","03106354",25,0,"1","510","D","1","D",25,"D","12","D",
"20161","03106384",36,0,"1","500","D","2","D",100,"D","12","D",
"20161","03106384",37,0,"1","370","D","1","D",70,"D","12","D",
"20161","03106384",38,0,"2","500","D","1","D",269,"D","10","D",
"20161","03106384",39,0,"2","150","D","1","D",10,"D","10","D",
"20161","03106494",17,0,"1","360","D","1","D",8,"D","13","D",
"20161","03106504",36,0,"1","410","D","1","D",40,"D","11","D",
"20161","03106504",37,0,"2","370","D","1","D",40,"D","10","D",
"20161","03106564",35,0,"1","830","D","1","D",35,"D","13","D",
"20161","03106564",36,0,"1","500","D","1","D",98,"D","12","D",
"20161","03106564",37,0,"1","510","D","1","D",15,"D","12","D",
"20161","03106564",38,0,"1","210","D","1","D",86,"D","11","D",
"20161","03106564",39,0,"1","340","D","1","D",56,"D","12","D",
"20161","03106564",40,0,"2","510","D","1","D",18,"D","10","D",
"20161","03106614",16,0,"1","150","D","1","D",60,"D","11","D",
"20161","03106614",17,0,"1","360","D","1","D",13,"D","13","D",
"20161","03106664",81,0,"1","820","D","1","D",60,"D","11","D",
"20161","03106664",82,0,"1","210","D","1","D",25,"D","12","D",
"20161","03106664",83,0,"1","340","D","1","D",6,"D","11","D",
"20161","03106664",84,0,"1","340","D","1","D",15,"D","12","D",
"20161","03106664",85,0,"1","360","D","1","D",9,"D","13","D",
"20161","03106664",86,0,"2","160","D","1","D",7,"D","10","D",
"20161","03106684",35,0,"1","510","D","1","D",48,"D","12","D",
"20161","03106684",36,0,"1","510","D","1","D",28,"D","10","D",
"20161","03106684",37,0,"1","405","D","1","D",.,"H","12","D",
"20161","03106684",37,1,"1","320","D","1","D",24,"E","12","D",
"20161","03106684",37,2,"1","350","D","1","D",11,"E","12","D",
"20161","03106684",37,3,"1","320","D","1","D",25,"E","12","D",
"20161","03106714",41,0,"1","830","D","1","D",70,"D","13","D",
"20161","03106714",42,0,"1","150","D","1","D",75,"D","10","D",
"20161","03106714",43,0,"1","360","D","1","D",9,"D","13","D",
"20161","03106794",22,0,"1","830","D","1","D",30,"D","13","D",
"20161","03106794",23,0,"1","510","D","1","D",10,"D","11","D",
"20161","03106794",24,0,"1","160","D","1","D",25,"D","10","D",
"20161","03106814",31,0,"1","510","D","1","D",150,"D","10","D",
"20161","03106814",32,0,"1","500","D","1","D",180,"D","10","D",
"20161","03106814",33,0,"1","320","D","1","D",200,"D","12","D",
"20161","03106814",34,0,"2","510","D","1","D",200,"D","10","D",
"20161","03106814",35,0,"2","330","D","1","D",300,"D","10","D",
"20161","03106814",36,0,"2","370","D","1","D",32,"D","10","D",
"20161","03106864",35,0,"1","830","D","2","D",110,"D","11","D",
"20161","03106864",36,0,"1","610","D","2","D",140,"D","10","D",
"20161","03106864",37,0,"1","610","D","2","D",45,"D","12","D",
"20161","03106864",38,0,"1","510","D","1","D",5,"D","12","D",
"20161","03107004",40,0,"1","830","D","1","D",69,"D","13","D",
"20161","03107004",41,0,"1","150","D","1","D",20,"D","11","D",
"20161","03107004",42,0,"1","360","D","1","D",40,"D","13","D",
"20161","03107034",31,0,"1","360","D","1","D",9,"D","13","D",
"20161","03107064",35,0,"1","840","D","1","D",65,"D","10","D",
"20161","03107064",36,0,"1","150","D","1","D",60,"D","12","D",
"20161","03107174",20,0,"1","830","D","1","D",35,"D","13","D",
"20161","03107174",21,0,"1","310","D","1","D",40,"D","12","D",
"20161","03107174",22,0,"1","350","D","1","D",5,"D","13","D",
"20161","03107274",14,0,"1","500","D","1","D",65,"D","10","D",
"20161","03107274",15,0,"2","510","D","1","D",45,"D","10","D",
"20161","03107304",24,0,"1","350","D","1","D",9,"D","13","D",
"20161","03107364",27,0,"1","830","D","1","D",40,"D","13","D",
"20161","03107364",28,0,"1","150","D","1","D",30,"D","11","D",
"20161","03107364",29,0,"2","150","D","1","D",30,"D","10","D",
"20161","03107384",59,0,"1","510","D","1","D",130,"D","12","D",
"20161","03107384",60,0,"1","350","D","1","D",20,"D","13","D",
"20161","03107384",61,0,"1","370","D","1","D",45,"D","11","D",
"20161","03107384",62,0,"1","320","D","1","D",50,"D","11","D",
"20161","03107384",63,0,"1","340","D","2","D",100,"D","12","D",
"20161","03107434",35,0,"1","150","D","1","D",24,"D","11","D",
"20161","03107434",36,0,"1","150","D","1","D",15,"D","11","D",
"20161","03107434",37,0,"1","150","D","1","D",40,"D","10","D",
"20161","03107434",38,0,"1","150","D","1","D",41,"D","11","D",
