"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20132",2578805,49,0,"5","01","D","100","D",0.0784,"F",604198,"V",30,"F",5124,"V","3","F","4","F",,"A",,"A",670,"F",372,"F",375,"F",377,"F",3458,"F",3455,"F",3453,"F",,"A","12","F","2012","F","1","F",,"A",552549,"V",551756,"V",551375,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2578874,24,0,"5","01","D","100","D",0.05,"F",110000,"F",30,"F",1834,"F","3","F","4","F",,"A",,"A",1243,"F",452,"F",454,"F",456,"F",139,"F",137,"F",135,"F",,"A","08","F","1988","F","1","F",,"A",33276,"F",32824,"F",32370,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2578894,22,0,"5","01","D","100","D",0.055,"D",110000,"D",15,"D",1000,"D",,"B",,"B",,"B",,"B",101,"D",863,"D",867,"D",871,"D",9,"D",8,"D",7,"D",,"A","10","D","1998","D","1","D",,"A",7853,"D",6990,"D",6123,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2578954,13,0,"5","01","D","100","D",0.0904,"F",108854,"F",30,"F",879,"F",,"A",,"A",,"A",,"A",0,"F",431,"F",434,"F",437,"F",448,"F",445,"F",442,"F",,"A","02","F","1991","F","1","F",,"A",59485,"F",59055,"F",58620,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579074,31,0,"5","01","D","100","D",0.053,"D",58000,"D",30,"D",530,"D","3","D",,"A",,"A",,"A",208,"D",104,"D",104,"D",105,"D",218,"D",218,"D",217,"D",,"A","06","D","2004","D","1","D",,"A",49437,"D",49334,"D",49229,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579084,25,0,"5","01","D","100","D",0.043,"D",115000,"D",30,"D",1029,"D","3","D","4","D",,"A",,"A",460,"D",172,"D",172,"D",173,"D",397,"D",397,"D",396,"D",,"A","12","D","2010","D","1","D",,"A",110904,"D",110732,"D",110560,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579144,30,0,"5","01","D","100","D",0.124,"D",95000,"D",30,"D",1663,"D","3","D",,"A",,"A",,"A",656,"D",129,"D",130,"D",131,"D",29,"D",28,"D",27,"D",,"A","09","D","1984","D","2","D",,"A",18103,"D",17283,"D",16455,"D","01","D","1","D",,"A",,"A",402,"D",402,"D",402,"D","1","D","2","D"
"20132",2579254,36,0,"5","01","D","100","D",0.0513,"D",150000,"D",30,"D",1550,"D","3","D","4","D",,"A",,"A",733,"D",743,"D",746,"D",750,"D",74,"D",71,"D",67,"D",,"A","11","D","1984","D","1","D",,"A",17269,"D",16526,"D",15779,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579334,49,0,"5","01","D","100","D",0.065,"D",110000,"D",20,"D",1170,"D","3","D","4","D",,"A",,"A",350,"D",.,"A",.,"A",283,"D",.,"A",.,"A",537,"D",,"A","08","D","2009","D","1","D","032013","D",.,"A",.,"A",99179,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579334,78,0,"5","01","D","100","D",0.065,"D",110000,"D",20,"D",1200,"D","3","D","4","D",,"A",,"A",380,"D",280,"D",281,"D",.,"A",540,"D",539,"D",.,"A","032013","D","08","D","2009","D","1","D",,"A",99740,"D",99460,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579404,17,0,"5","01","D","100","D",0.0725,"D",120000,"D",25,"D",5124,"T",,"B",,"B",,"B",,"B",3833,"D",474,"D",477,"D",479,"D",393,"D",390,"D",388,"D",,"A","05","D","1996","D","1","D",,"A",65102,"D",64628,"D",64152,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579424,12,0,"5","01","D","100","D",0.066,"D",110000,"D",30,"D",985,"D","3","D",,"A","5","D",,"A",282,"D",161,"D",162,"D",163,"D",542,"D",541,"D",540,"D",,"A","06","D","2005","D","1","D",,"A",98467,"D",98305,"D",98143,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579454,27,0,"5","01","D","100","D",0.0784,"D",145000,"D",30,"D",1264,"D","3","D","4","D",,"A",,"A",216,"D",50,"D",50,"D",50,"D",450,"D",450,"D",450,"D",,"A","08","D","2012","D","2","D",,"A",144491,"D",144387,"D",144283,"D","01","D","1","D",,"A",,"A",956,"D",956,"D",956,"D","1","D","2","D"
"20132",2579555,19,0,"5","01","D","100","D",0.0784,"D",317446,"D",30,"D",2850,"D","3","D",,"A",,"A",,"A",556,"D",227,"D",229,"D",230,"D",2067,"D",2065,"D",2064,"D",,"A","08","D","2012","D","1","D",,"A",316331,"D",316104,"D",315875,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579674,23,0,"5","01","D","100","D",0.0784,"D",174914,"D",30,"D",1264,"D",,"A",,"A",,"A",,"A",0,"D",147,"D",148,"D",149,"D",1117,"D",1116,"D",1115,"D",,"A","07","D","2010","D","1","D",,"A",170911,"D",170763,"D",170615,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579784,30,0,"5","01","D","100","D",0.0784,"D",147099,"D",30,"D",1326,"D","3","D","4","D",,"A",,"A",263,"D",.,"A",.,"A",107,"D",.,"A",.,"A",813,"D",,"A","08","D","2012","D","1","D","032013","D",.,"A",.,"A",146371,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579784,55,0,"5","01","D","100","D",0.0784,"D",147099,"D",30,"D",1265,"D","3","D","4","D",,"A",,"A",202,"D",105,"D",106,"D",.,"A",814,"D",813,"D",.,"A","032013","D","08","D","2012","D","1","D",,"A",146583,"D",146477,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579804,23,0,"5","01","D","100","D",0.043,"D",130000,"D",30,"D",2100,"D","3","D","4","D",,"A",,"A",1457,"D",514,"D",516,"D",518,"D",129,"D",127,"D",125,"D",,"A","03","D","1988","D","1","D",,"A",35886,"D",35372,"D",34856,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579804,24,0,"5","01","D","100","D",0.076,"D",25210,"D",30,"D",178,"D",,"A",,"A",,"A",,"A",0,"D",33,"D",33,"D",33,"D",145,"D",145,"D",145,"D",,"A","04","D","2005","D","1","D",,"A",22897,"D",22864,"D",22831,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579834,28,0,"5","01","D","100","D",0.0784,"D",4400,"D",1,"D",605,"D",,"B",,"B",,"B",,"B",223,"D",370,"D",372,"D",375,"D",12,"D",10,"D",7,"D",,"A","06","D","2012","D","1","D",,"A",1878,"D",1509,"D",1136,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579854,9,0,"5","01","D","100","D",0.09,"F",113000,"F",30,"F",925,"F",,"B",,"B",,"B",,"B",16,"F",95,"F",96,"F",96,"F",814,"F",813,"F",813,"F",,"A","05","F","2008","F","1","F",,"A",108552,"F",108457,"F",108361,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579894,14,0,"5","01","D","100","D",0.0784,"D",120600,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",328,"D",219,"D",220,"D",222,"D",653,"D",652,"D",650,"D",,"A","10","D","2000","D","1","D",,"A",99950,"D",99731,"D",99510,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580024,20,0,"5","01","D","100","D",0.0784,"F",114112,"F",15,"F",1300,"F","3","F","4","F",,"A",,"A",220,"F",355,"F",357,"F",359,"F",725,"F",723,"F",721,"F",,"A","06","F","2012","F","1","F",,"A",111022,"F",110667,"F",110310,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580074,14,0,"5","01","D","100","D",0.0784,"D",100000,"D",30,"D",1000,"D","3","D","4","D",,"A",,"A",277,"D",337,"D",339,"D",341,"D",386,"D",384,"D",382,"D",,"A","11","D","1992","D","1","D",,"A",59104,"D",58767,"D",58428,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580174,11,0,"5","01","D","100","D",0.06,"F",118000,"F",30,"F",950,"F","3","F","4","F",,"A",,"A",243,"F",265,"F",266,"F",268,"F",442,"F",441,"F",439,"F",,"A","07","F","1999","F","1","F",,"A",88379,"F",88114,"F",87847,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580254,56,0,"5","02","D","200","D",0.0784,"D",98000,"D",15,"D",1005,"D","3","D","4","D",,"A",,"A",77,"D",303,"D",305,"D",307,"D",625,"D",623,"D",621,"D",,"A","05","D","2012","D","1","D","012013","D",95645,"D",95342,"D",95037,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580274,11,0,"5","01","D","100","D",0.0784,"D",34693,"D",10,"D",470,"D","3","D","4","D",,"A",,"A",52,"D",211,"D",212,"D",214,"D",207,"D",206,"D",204,"D",,"A","10","D","2011","D","1","D",,"A",31688,"D",31477,"D",31265,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580284,6,0,"5","01","D","100","D",0.061,"F",64000,"F",30,"F",540,"F","3","F","4","F",,"A",,"A",152,"F",163,"F",163,"F",164,"F",225,"F",225,"F",224,"F",,"A","07","F","1997","F","1","F",,"A",44348,"F",44185,"F",44022,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580334,24,0,"5","01","D","100","D",0.0438,"D",260218,"D",30,"D",1550,"D","3","D","4","D",,"A",,"A",250,"D",436,"D",437,"D",439,"D",864,"D",863,"D",861,"D",,"A","01","D","2008","D","1","D",,"A",236775,"D",236339,"D",235902,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580364,13,0,"5","01","D","100","D",0.04,"D",400000,"D",30,"D",2600,"D","3","D","4","D",,"A",,"A",690,"D",1631,"T",1642,"T",1641,"T",716,"D",713,"D",709,"D",,"A","08","D","1995","D","1","D",,"A",226182,"D",225026,"D",223866,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580404,13,0,"5","01","D","100","D",0.0981,"D",138000,"D",30,"D",2250,"D","3","D","4","D",,"A",,"A",1058,"D",634,"D",639,"D",645,"D",558,"D",553,"D",547,"D",,"A","07","D","1989","D","1","D",,"A",68221,"D",67586,"D",66947,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580434,9,0,"5","01","D","100","D",0.06,"F",40000,"F",30,"F",415,"F",,"B",,"B",,"B",,"B",175,"F",78,"F",78,"F",79,"F",162,"F",162,"F",161,"F",,"A","01","F","2002","F","1","F",,"A",32392,"F",32314,"F",32236,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580444,16,0,"5","01","D","100","D",0.0784,"F",96867,"F",30,"F",700,"F",,"A","4","F",,"A",,"A",0,"F",304,"F",306,"F",308,"F",396,"F",394,"F",392,"F",,"A","11","F","1993","F","1","F",,"A",60589,"F",60285,"F",59979,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580544,38,0,"5","01","D","100","D",0.0784,"D",287003,"D",30,"D",2400,"D","3","D","4","D","5","D",,"A",326,"D",286,"D",288,"D",290,"D",1788,"D",1786,"D",1784,"D",,"A","05","D","2008","D","1","D",,"A",273605,"D",273319,"D",273031,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580584,12,0,"5","01","D","100","D",0.048,"D",360000,"D",30,"D",2500,"D","3","D","4","D","5","D",,"A",611,"D",504,"D",506,"D",508,"D",1385,"D",1383,"D",1381,"D",,"A","08","D","2010","D","1","D",,"A",346223,"D",345719,"D",345213,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580604,17,0,"5","01","D","100","D",0.041,"D",145000,"D",30,"D",909,"D","3","D","4","D",,"A",,"A",208,"D",250,"D",251,"D",251,"D",451,"D",450,"D",450,"D",,"A","04","D","2008","D","1","D","012013","D",132087,"D",131837,"D",131587,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580644,17,0,"5","01","D","100","D",0.08,"D",18000,"D",30,"D",450,"D","3","D","4","D",,"A",,"A",318,"D",54,"D",55,"D",55,"D",78,"D",77,"D",77,"D",,"A","02","D","1994","D","1","D",,"A",11666,"D",11611,"D",11557,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580654,20,0,"5","01","D","100","D",0.042,"D",143144,"D",30,"D",1000,"D","3","D","4","D",,"A",,"A",300,"D",273,"D",274,"D",275,"D",427,"D",426,"D",425,"D",,"A","06","D","2005","D","1","D",,"A",121863,"D",121589,"D",121315,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580674,17,0,"5","01","D","100","D",0.065,"D",180000,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",62,"D",312,"D",313,"D",315,"D",826,"D",825,"D",823,"D",,"A","01","D","2003","D","1","D",,"A",152550,"D",152239,"D",151925,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580684,18,0,"5","01","D","100","D",0.085,"D",110000,"D",30,"D",1000,"D","3","D","4","D",,"A",,"A",154,"D",146,"D",147,"D",148,"D",700,"D",699,"D",698,"D",,"A","10","D","2003","D","1","D",,"A",98781,"D",98634,"D",98487,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580734,25,0,"5","01","D","100","D",0.0475,"D",103000,"D",30,"D",800,"D","3","D","4","D","5","D",,"A",263,"D",197,"D",197,"D",198,"D",340,"D",340,"D",339,"D",,"A","03","D","2004","D","1","D",,"A",86013,"D",85816,"D",85619,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580844,8,0,"5","01","D","100","D",0.0784,"D",80000,"D",30,"D",900,"D","3","D",,"A",,"A",,"A",322,"D",77,"D",78,"D",78,"D",501,"D",500,"D",500,"D",,"A","10","D","2008","D","1","D",,"A",76664,"D",76587,"D",76509,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580934,36,0,"5","01","D","100","D",0.05,"F",100000,"F",15,"F",995,"F","3","F","4","F",,"A",,"A",204,"F",379,"F",381,"F",382,"F",412,"F",410,"F",409,"F",,"A","11","F","2012","F","1","F",,"A",98872,"F",98493,"F",98113,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580934,65,0,"5","01","D","100","D",0.0425,"F",30000,"F",30,"F",1345,"F",,"B",,"B",,"B",,"B",1197,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","F","2013","F","1","F","042013","F",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581084,25,0,"5","01","D","100","D",0.069,"D",72000,"D",30,"D",850,"D",,"B",,"B",,"B",,"B",376,"D",179,"D",180,"D",181,"D",295,"D",294,"D",293,"D",,"A","02","D","1997","D","1","D",,"A",51240,"D",51061,"D",50880,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581134,9,0,"5","01","D","100","D",0.05,"D",42845,"D",30,"D",230,"D","3","D","4","D",,"A",,"A",0,"D",80,"D",81,"D",81,"D",150,"D",149,"D",149,"D",,"A","02","D","2004","D","1","D",,"A",35922,"D",35842,"D",35761,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581194,32,0,"5","01","D","100","D",0.095,"F",604198,"V",30,"F",5124,"V","3","F",,"A",,"A",,"A",796,"F",417,"F",420,"F",423,"F",3787,"F",3784,"F",3781,"F",,"A","07","F","2007","F","1","F",,"A",552549,"V",551756,"V",551375,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581264,43,0,"5","01","D","100","D",0.0675,"D",21431,"D",30,"D",139,"D",,"A",,"A",,"A",,"A",0,"D",23,"D",23,"D",23,"D",116,"D",116,"D",116,"D",,"A","12","D","2009","D","1","D",,"A",20674,"D",20652,"D",20629,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581264,71,0,"5","01","D","100","D",0.0525,"D",95000,"D",30,"D",750,"D","3","D",,"A",,"A",,"A",225,"D",128,"D",129,"D",129,"D",397,"D",396,"D",396,"D","042013","D","01","D","2010","D","1","D",,"A",90746,"D",90618,"D",90489,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581284,67,0,"5","01","D","100","D",0.0784,"D",112000,"D",15,"D",1200,"D","3","D","4","D",,"A",,"A",140,"D",355,"D",357,"D",360,"D",705,"D",703,"D",700,"D","042013","D","01","D","2012","D","1","D",,"A",107916,"D",107561,"D",107204,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581314,22,0,"5","01","D","100","D",0.04,"D",237000,"D",30,"D",1200,"D",,"B",,"B",,"B",,"B",69,"D",346,"D",347,"D",348,"D",707,"D",706,"D",705,"D",,"A","09","D","2012","D","1","D",,"A",235629,"D",235284,"D",234937,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581314,23,0,"5","02","D","200","D",0.065,"F",112000,"F",30,"F",890,"F","3","F","4","F",,"A",,"A",182,"F",173,"F",174,"F",175,"F",535,"F",534,"F",533,"F",,"A","10","F","2004","F","1","F",,"A",98772,"F",98599,"F",98425,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581324,24,0,"5","01","D","100","D",0.055,"D",139000,"D",30,"D",1086,"D","3","D","4","D","5","D",,"A",297,"D",320,"D",322,"D",323,"D",469,"D",467,"D",466,"D",,"A","06","D","1999","D","1","D",,"A",102300,"D",101980,"D",101658,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581334,18,0,"5","01","D","100","D",0.051,"D",160000,"D",30,"D",1350,"D","3","D","4","D",,"A",,"A",481,"D",216,"D",217,"D",218,"D",653,"D",652,"D",651,"D",,"A","05","D","2010","D","1","D",,"A",153536,"D",153320,"D",153102,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581364,54,0,"5","01","D","100","D",0.0784,"D",240000,"D",30,"D",1943,"D","3","D","4","D",,"A",,"A",209,"D",.,"A",4,"D",4,"D",.,"A",16,"D",16,"D",,"A","06","D","2002","D","2","D","012013","D",207245,"D",206864,"D",206482,"D","01","D","1","D",,"A",,"A",0,"D",986,"D",986,"D","1","D","2","D"
"20132",2581364,55,0,"5","02","D","300","D",0.12,"D",6970,"D",10,"D",100,"D",,"A",,"A",,"A",,"A",0,"D",60,"D",60,"D",61,"D",40,"D",40,"D",39,"D",,"A","05","D","2007","D","1","D",,"A",4039,"D",3980,"D",3920,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581364,87,0,"5","01","D","100","D",0.0784,"D",240000,"D",30,"D",1943,"D","3","D","4","D",,"A",,"A",209,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","012013","D","06","D","2002","D","2","D",,"A",.,"A",.,"A",.,"A","01","D","1","D",,"A",,"A",100,"D",100,"D",100,"D","1","D","2","D"
"20132",2581414,13,0,"5","01","D","100","D",0.0475,"F",61344,"F",30,"F",320,"F",,"A",,"A",,"A",,"A",0,"F",153,"F",153,"F",154,"F",167,"F",167,"F",166,"F",,"A","09","F","1998","F","1","F",,"A",42223,"F",42070,"F",41916,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581484,58,0,"5","01","D","100","D",0.0784,"D",101856,"D",15,"D",1123,"D","3","D","4","D",,"A",,"A",159,"D",299,"D",300,"D",302,"D",665,"D",664,"D",662,"D",,"A","01","D","2013","D","1","D","012013","D",101856,"D",101557,"D",101257,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581504,24,0,"5","01","D","100","D",0.0784,"F",30000,"F",30,"F",400,"F",,"A","4","F",,"A",,"A",183,"F",72,"F",72,"F",73,"F",145,"F",145,"F",144,"F",,"A","04","F","1997","F","1","F",,"A",22209,"F",22137,"F",22065,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581514,23,0,"5","01","D","100","D",0.12,"F",60000,"F",40,"F",605,"F",,"A",,"A",,"A",,"A",0,"F",153,"F",155,"F",156,"F",197,"F",195,"F",194,"F",,"A","02","F","1980","F","2","F",,"A",34016,"F",33751,"F",33483,"F","01","D",,"A",,"A",,"A",350,"F",350,"F",350,"F","1","D","2","D"
"20132",2581544,21,0,"5","01","D","100","D",0.0463,"D",237000,"D",30,"D",1750,"D","3","D","4","D","5","D",,"A",531,"D",411,"D",413,"D",414,"D",808,"D",806,"D",805,"D",,"A","07","D","2006","D","1","D",,"A",209343,"D",208931,"D",208519,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581574,21,0,"5","01","D","100","D",0.05,"D",48000,"D",30,"D",378,"D",,"B",,"B",,"B",,"B",120,"D",90,"D",91,"D",91,"D",168,"D",167,"D",167,"D",,"A","02","D","2004","D","1","D",,"A",40200,"D",40109,"D",40019,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581584,22,0,"5","01","D","100","D",0.04,"F",175000,"F",30,"F",1281,"F",,"B",,"B",,"B",,"B",446,"F",258,"F",258,"F",259,"F",577,"F",577,"F",576,"F",,"A","07","F","2012","F","1","F",,"A",173221,"F",172963,"F",172705,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2581804,21,0,"5","01","D","100","D",0.06,"D",68900,"D",30,"D",702,"D","3","D","4","D",,"A",,"A",289,"D",105,"D",106,"D",106,"D",308,"D",307,"D",307,"D",,"A","11","D","2005","D","1","D",,"A",61562,"D",61457,"D",61351,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582054,15,0,"5","01","D","100","D",0.0725,"F",45399,"F",30,"F",520,"F","3","F",,"A",,"A",,"A",210,"F",36,"F",36,"F",36,"F",274,"F",274,"F",274,"F",,"A","03","F","2013","F","1","F","032013","F",45399,"F",45363,"F",45327,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582144,38,0,"5","01","D","100","D",0.0784,"D",279392,"D",30,"D",2715,"D","3","D","4","D",,"A",,"A",696,"D",379,"D",381,"D",384,"D",1640,"D",1638,"D",1635,"D",,"A","06","D","2004","D","1","D",,"A",251067,"D",250688,"D",250307,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582184,9,0,"5","01","D","100","D",0.052,"D",98500,"D",30,"D",1150,"D","3","D","4","D",,"A",,"A",609,"D",337,"D",338,"D",339,"D",204,"D",203,"D",202,"D",,"A","03","D","1992","D","1","D",,"A",47188,"D",46852,"D",46514,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582194,11,0,"5","01","D","100","D",0.0784,"D",110705,"D",30,"D",950,"D","3","D","4","D","5","D",,"A",150,"D",79,"D",80,"D",80,"D",721,"D",720,"D",720,"D",,"A","08","D","2012","D","1","D",,"A",110316,"D",110237,"D",110157,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582234,53,0,"5","01","D","100","D",0.0784,"D",138104,"D",30,"D",1275,"D","3","D","4","D","5","D",,"A",277,"D",117,"D",118,"D",119,"D",881,"D",880,"D",879,"D","042013","D","06","D","2010","D","1","D",,"A",134827,"D",134709,"D",134592,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582254,15,0,"5","01","D","100","D",0.0784,"D",77217,"D",30,"D",725,"D","3","D","4","D",,"A",,"A",167,"D",54,"D",55,"D",55,"D",504,"D",503,"D",503,"D",,"A","11","D","2012","D","1","D",,"A",77110,"D",77055,"D",77001,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582354,17,0,"5","01","D","100","D",0.04,"D",84000,"D",30,"D",590,"D","3","D","4","D",,"A",,"A",189,"D",122,"D",123,"D",123,"D",279,"D",278,"D",278,"D",,"A","10","D","2012","D","1","D",,"A",83636,"D",83514,"D",83391,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582374,47,0,"5","01","D","100","D",0.045,"D",350000,"D",30,"D",2400,"D",,"A",,"A",,"A",,"A",627,"D",467,"D",469,"D",471,"D",1175,"D",1174,"D",1172,"D",,"A","09","D","2012","D","1","D",,"A",348148,"D",347680,"D",347211,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582394,20,0,"5","01","D","100","D",0.0525,"D",75000,"D",30,"D",475,"D","3","D",,"A",,"A",,"A",61,"D",141,"D",141,"D",142,"D",273,"D",273,"D",272,"D",,"A","08","D","2003","D","1","D",,"A",62483,"D",62342,"D",62201,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582404,9,0,"5","01","D","100","D",0.0784,"D",100000,"D",30,"D",800,"D","3","D","4","D",,"A",,"A",77,"D",128,"D",128,"D",129,"D",595,"D",595,"D",594,"D",,"A","04","D","2005","D","1","D",,"A",91124,"D",90996,"D",90868,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
