era_id,source_file,release_date,page_number,metadata_type,text_raw,ocr_confidence
5,1990s/1991-04-19_491269_April_19_1991.pdf,1991-04-19,1,footnotes,"1/ Represents accounts of individuals, partnerships, and co-porations and of states and political subdivisions.
2' Negotiable Order of Withdrawal accounts and accourts authorized for Automatic Transfer to Demand Deposits.
3° Moray Marks! Dacosit Accounts.
4 Excludes MMDA NOW and 475 accounts
Note: Histonea: deta are evarlabie 7 request fom Sanking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve Svstem. Washiroten. 0.0. 20851.",68.42
5,1990s/1991-04-19_491269_April_19_1991.pdf,1991-04-19,2,other_non_table_material,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
| 2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. r )",89.27
5,1990s/1991-06-27_491271_June_27_1991.pdf,1991-06-27,1,other_non_table_material,"e
1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
41 Excludes MMDA, NOW and ATS accounts.
Note: Historical data are avallable on request from Banking and Money Merket Statistice Section, Division of Monetary Affaire, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
e
for FRASER",85.94
5,1990s/1991-06-27_491271_June_27_1991.pdf,1991-06-27,2,revision_notice,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20581.
r Revised
e
for FRASER",82.22
5,1990s/1991-07-15_491272_July_15_1991.pdf,1991-07-15,1,other_non_table_material,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ ~ Negotlable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
\ for FRASER
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
e Reserve System, Washington, D.C. 20551.",84.22
5,1990s/1991-07-15_491272_July_15_1991.pdf,1991-07-15,2,other_non_table_material,"1/ Represents accounts of Individuals, partnerships, and corporations and of states and polltical subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. e
for FRASER",91.9
5,1990s/1991-08-16_491273_August_16_1991.pdf,1991-08-16,1,footnotes,"e oe © e ©@ ©@ 6 e ©@ ©@ eo
° : 19 (0G Aaaae nil 2
*eSRAL RESES *
G.10 (411) 1 weet
Billions of dollars August 16, 1991 |
1991 1991 1991 1991 1991 1991 1991
Jan Feb Mar Apr May Jun Jul
SEASONALLY ADJUSTED
1 Total nondeposit funds? 277.2 265.1 264.2 263.2 258.9 248.7 248.3
2 Net balances due to related foreign offices? 33.5 24.9 30.2 30.9 26.1 19.2 18.8
3 Borrowings from other than commercial banks in the United States‘ 243.6 240.2 | 234.0 232.4 232.8 229.5 229.5
4 By domestically chartered banks 182.2 177.1 171.5 170.6 168.8 166.3 165.0
5 By foreign-related banks 61.5 63.1 62.6 61.8 64.0 63.3 64.6
NOT SEASONALLY ADJUSTED
6 Total nondeposit tunds@ 272.5 268.1 269.5 263.9 266.8 251.7 245.1
7 Net balances due to related foreign offices? 33.2 24.8 29.7 29.0 28.6 19.5 16.5
8 Of domestically chartered banks -15.2 -15.2 -6.0 -3.5 -0.7 -3.5 -7.2
9 Of foreign-related banks 48.4 40.0 35.6 32.5 29.3 23.0 23.7
10 Borrowings from other than commercial banks in the United States* 239.4 | 243.3 | 239.8 235.0 | 238.2 232.2 | 228.7
11 By domestically chartered banks 177.7 179.4 175.8 171.4 173.5 167.2 162.9
12 Federal funds and security RP borrowings® 174.4 176.6 172.6 168.5 170.7 164.3 159.7
13 Other 3.2 2.8 3.2 2.9 2.8 2.8 3.2
14 By foreign-related banks 61.7 63.9 64.0 63.6 64.7 65.0 65.8
MEMORANDA
15 Gross time deposits in amounts of $100,000 or more 6 SA 441.0 450.6 451.0 451.3 453.0 451.9 447.5
16 NSA 439.3 449.2 450.5 449.0 452.6 451.4 446.3
17 U.S. Treasury demand balances at commercial banks? SA 25.7 33.4 33.8 21.7 15.1 23.2 20.4
18 NSA 29.4 39.3 28.4 20.4 19.8 23.6 20.7
1. Commercial banks are those in the 50 states and the District of Columbia with national or state charters, plus agencies and branches of foreign banks, New York
investment companies. and Edge Act corporations. Monthly series are a combination of averages of dailyand averages of Wednesday data, except where
noted.
2. Includes federal funds, RPs, and other borrowings from nonbanks, and net balances due to related foreign offices.
3. Reflects net positions of U.S. chartered banks, Edge Act corporations, and U.S. branches and agencies of foreign banks with related foreign offices, plus net
positions with own IBFs.
4. Consists of borrowings through instruments, such as promissory notes or due bills, for purpose of funding the banking business. These include borrowings from
Federal Reserve Banks and from foreign banks, overnight and term federal funds , loan RPs, and sales of participations in pooled loans.
5. Based on daily average data reported weekly by approximately 100 large banks and quarterly or annual data reported by other banks.
6. Data are estimated averages of daily data.
aes for ee ‘7. Includes U.S. Treasury demand deposits and Treasury tax-and-loan notes at commercial banks. Data are averages of daily data.
ederal Reserve Bank of St. Louis",87.62
5,1990s/1991-08-16_491273_August_16_1991.pdf,1991-08-16,2,revision_notice,"e 1/_ Represents accounts of individuals, partnerships. and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
| Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
t Revised",84.4
5,1990s/1991-08-16_491273_August_16_1991.pdf,1991-08-16,3,revision_notice,"e
1/_ Represents accounts of Individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are avaliable on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
t Revised
e
for FRASER",81.96
5,1990s/1991-09-19_491274_September_19_1991.pdf,1991-09-19,1,other_non_table_material,"1/_ Represents accounts of individuats, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
r ) Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the F ederal
for AReserve-System, Washington, D.C. 20551.",88.77
5,1990s/1991-09-19_491274_September_19_1991.pdf,1991-09-19,2,other_non_table_material,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ ~Negotlable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3, Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. e
for FRASER",87.32
5,1990s/1991-10-22_491275_October_22_1991.pdf,1991-10-22,1,revision_notice,"- 1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are avaliable on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
r revised",87.37
5,1990s/1991-10-22_491275_October_22_1991.pdf,1991-10-22,2,revision_notice,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions. ~
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
4/ Excludes MMDA, NOW and ATS accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
revised
for FRASER",90.51
6,1990s/1991-11-18_491276_November_18_1991.pdf,1991-11-18,1,footnotes,"| 1/ Represents accounts of individuals, partnerships, and corporations and of states arid political subdivisions.
| 2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
3 Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
| e Reserve System, Washington, D.C. 20551.
n.a. not available
for FRASER",88.27
6,1990s/1991-11-18_491276_November_18_1991.pdf,1991-11-18,2,footnotes,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized tor Automatic Transfer to Dernand Deposits.
3/ Money Market Deposit Accounts
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. e
n.a. not available
for FRASER",86.58
6,1990s/1991-12-16_491277_December_16_1991.pdf,1991-12-16,1,footnotes,"2 Nepotable Order of Witharewal sasconte and necounte wutortred for Automatic Trereter io Denna Doposks,
KY Money Market Deposit Accounts.
Note: Tntoricel Guts are evaitote on request from Banking and Money Market Statistics Section Division of Mon Affairs, Board of Governors of the Federal
” Reserve System, Washington, Dc 20881, , wy
r ) na. not
for FRASER",71.29
6,1990s/1992-01-15_491278_January_15_1992.pdf,1992-01-15,1,footnotes,"2 Negotioble Order Ot Withdrawal excronte and wcbounte ‘authorized fort Automate Traneter to Demand Deposits.
3 Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
e@ Reserve System, Washington, be 20551.
for FRA Het avi e r rev",76.27
6,1990s/1992-01-15_491278_January_15_1992.pdf,1992-01-15,2,other_non_table_material,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
Ka Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are avaliable on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. r
for Race” ro",80.71
6,1990s/1992-02-14_491279_February_14_1992.pdf,1992-02-14,1,other_non_table_material,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Damand Deposits.
a Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are avaliable on request from Banking and Money Market Statistics Section, Division of Monetary Attairs, Board of Governors of the Federal
r ) Reserve System, Washington, be. 20551.
foR-BR",85.43
6,1990s/1992-02-14_491279_February_14_1992.pdf,1992-02-14,2,other_non_table_material,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3/ Money Market Deposit Accounts.
aot jes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. t )
fee.F netavelieble |",79.11
6,1990s/1992-03-24_491280_March_24_1992.pdf,1992-03-24,1,footnotes,"¥) Nepolble Order of Withdrawal sccoorto and pecounte euthorizod for Avtomaie rarer to Demand Doposts.
3/ Money Market Deposit Accounts.
@ 4 Includes MMDAs be of September 1991.
igitized are avaliable on from Banking and Money Market Statistics Section, Diviston of Monetary Affairs, Board of Governors of the Federal",73.21
6,1990s/1992-03-24_491280_March_24_1992.pdf,1992-03-24,2,footnotes,"Py Negotiable Order of Wihrewel actwunts and secounts authorised for Automatic Tranter to Denend Deposits
1/ Represents accounts of Individuals, partners! corporations ubdivis!
3/ Money Market Deposit Accounts. @
4 Includes MMDAs as of September 1991.
and Market Statistics of Board of Governors of the Federal",78.64
6,1990s/1992-04-28_491281_April_28_1992.pdf,1992-04-28,1,revision_notice,"17 Rep ts accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
3/ Money Market Deposit Accounts.
4 Incudes MMDAs as of September 1991.
Note: Historical data are available on jest from Banking and Money Market Statistics Section, Division of Monetary Affaire, Board of Governors of the Federa!
@ Reserve System, Washington, D:c. 20551,
fone revised",75.86
6,1990s/1992-04-28_491281_April_28_1992.pdf,1992-04-28,2,footnotes,"1/ Represents individuals, orporatt Ibdivisl
2 Negotiable Order of Witicrevrel scofunts and mecounte authorized for Automatic Traveler to Demand Deposits,
3/ Money Market Deposit Accounts.
4 Inches MMDAs se of Septeriber 1901. e
Note: Historical deta ere available on request trom Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
for FReeev¥eSystem, Washington, D.C. 20551.",75.16
6,1990s/1992-05-28_491282_May_28_1992.pdf,1992-05-28,1,revision_notice,"1/ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
Ki Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551
@ n.a. not available r revised
for FRASER",88.86
6,1990s/1992-05-28_491282_May_28_1992.pdf,1992-05-28,2,revision_notice,"1/ Represents accounts of Individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3 Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System. Washington, D.C. 20551.
na. not avaliable r revised e
for FRASER",85.38
6,1990s/1992-06-15_491283_June_15_1992.pdf,1992-06-15,1,footnotes,"a
1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
3/_ Money Market Deposit Accounts
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System. Washington, D.C. 20551.
na. notavailable",79.57
6,1990s/1992-06-15_491283_June_15_1992.pdf,1992-06-15,2,other_non_table_material,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2) Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
3/. Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve eystem. Washington, D.C. 20551.
na. notavailable e",80.96
6,1990s/1992-07-17_491284_July_17_1992.pdf,1992-07-17,1,footnotes,"© 1 Represents accounts of individuais, partnerships, and corporations and of states and political subdivisions.
2) Negotiaole Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
3/ Money Market Deposit Accounts. 901
Note."" shatencal dala are avajable on reques trom Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
@ na. not valable r rensed
Jigitized for FRASER",74.72
6,1990s/1992-07-17_491284_July_17_1992.pdf,1992-07-17,2,revision_notice,"14 Represents accounts of individuals. partnerships. and corporations and of states and political subdivisions. ©
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits.
3 Money Market Deposit Accounts.
4/ —Inctudes MMDAs as of September 1991.
Note: Historical data are available on request trom Banking and Money Market Statistics Section, Division of Monetary Attairs. Board ot Governors ot the Federal
Reserve System, Washington. 0.C. 20551. e
igitizettor aqtavaiane ‘revised",70.14
6,1990s/1992-08-21_491285_August_21_1992.pdf,1992-08-21,1,revision_notice,"} Reputable Order ol Windrawal accouris and sosounis authorized for Ainomase Trarater Demand Deposits
KV Money Market Deposit Accounts.
“ es MMDAs as of September 1991.
Note: Historical data ave available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve Syston. Washington, D.C. 20551.
@ Na. notavaiable 1 revised
for FRASER",74.87
6,1990s/1992-08-21_491285_August_21_1992.pdf,1992-08-21,2,revision_notice,"1/ Represents accounts of individuals, parinerships, and corporations and of states and political subdivisions.
2 Negotiadie Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
Y Money Market Deposit Accounis.
4 inches MMDAs as of September 1901. ;
Note: Historical deta are evaiieble on requesi from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, 0.C. 20551.
nha. no ‘evalable t revised
for FRASER",81.05
6,1990s/1992-09-18_491286_September_18_1992.pdf,1992-09-18,1,revision_notice,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
KY Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Aftairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
@ fia. notavailable =r revised",83.37
6,1990s/1992-09-18_491286_September_18_1992.pdf,1992-09-18,2,revision_notice,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
a Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System. Washington, D.C. 20551.
fa. notavailable 1 revised 2
for FRASER",88.24
6,1990s/1992-10-21_491287_October_21_1992.pdf,1992-10-21,1,revision_notice,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
a Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
r) Reserve System, Washington, D.C. 20551.
n.a._ not available r revised",85.93
6,1990s/1992-10-21_491287_October_21_1992.pdf,1992-10-21,2,footnotes,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3a Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal s
Reserve System, Washington, D.C. 20551.",89.42
6,1990s/1992-11-16_491288_November_16_1992.pdf,1992-11-16,1,revision_notice,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2/ Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
KY Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System. Washington, D.C. 20551.
e n.a. not available r revised
for FRASER",85.22
6,1990s/1992-11-16_491288_November_16_1992.pdf,1992-11-16,2,revision_notice,"1/_ Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2 Negotiable Order of Withdrawal accounts and accounts authorized tor Automatic Transfer to Demand Deposits.
a Money Market Deposit Accounts.
4/ Includes MMDAs as of September 1991.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
na. notavailable t revised 2
for FRASER .",84.89
7,1990s/1992-12-17_491289_December_17_1992.pdf,1992-12-17,1,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
a Reserve System, Washington, 0.C. 20551.
Inbi/a¥aiable",78.55
7,1990s/1992-12-17_491289_December_17_1992.pdf,1992-12-17,2,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts. ,
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. . -",88.02
7,1990s/1993-01-25_491290_January_25_1993.pdf,1993-01-25,2,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
n.a. notavailable @
for FRASER",89.01
7,1990s/1993-01-25_491290_January_25_1993.pdf,1993-01-25,3,revision_notice,"b4 . R/S ZN Re:. — °
e
G.6 January 25, 1993
| The G.6 data have been revised back to January 1988 and are available e
| from the Banking and Money Market Statistics Section, Board of
Governors of the Federal Reserve System, Washington, DC 20551.
e
| e
e
j
e
b
e
Federal Reser ank of Ji",57.47
7,1990s/1993-02-17_491291_February_17_1993.pdf,1993-02-17,1,other_non_table_material,"| 2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
3. Includes Money Market Deposit Accounts. , , -_
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
e@ Reserve System, Washington, D.C. 20551.
na. notavailable",83.79
7,1990s/1993-03-15_491292_March_15_1993.pdf,1993-03-15,1,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, 0.C. 20551.
e@ fa. not available",90.19
7,1990s/1993-03-15_491292_March_15_1993.pdf,1993-03-15,2,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal e
Reserve System, Washington, D.C. 20551.
@r Prehayaitable",78.05
7,1990s/1993-04-15_491293_April_15_1993.pdf,1993-04-15,1,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Nepotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
e Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, 0.C. 20551.
igitizedntar Thok Nvallable",81.57
7,1990s/1993-04-15_491293_April_15_1993.pdf,1993-04-15,2,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Nepotiabie Order of Withdrawal accounts and accounts authonzed for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. @
igittAd (OP eRSEP,",80.76
7,1990s/1993-05-18_491294_May_18_1993.pdf,1993-05-18,2,footnotes,"| 1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions
2 Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits
3. Includes Money Market Deposit Accounts
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C, 20551 r
FRASER",79.34
7,1990s/1993-06-15_491295_June_15_1993.pdf,1993-06-15,1,other_non_table_material,"1, Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551.
@ n.a. not available",90.57
7,1990s/1993-06-15_491295_June_15_1993.pdf,1993-06-15,2,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551. e
na. not available",88.57
7,1990s/1993-07-15_491296_July_15_1993.pdf,1993-07-15,1,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transter to Demand Deposits
3. Includes Money Market Deposit Accounts. ;
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
fore MAS Beracie
R ve System, Washington, D.C. 20551",80.14
7,1990s/1993-09-15_491298_September_15_1993.pdf,1993-09-15,1,other_non_table_material,"1. Represents accounts of individuais, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
@ Reserve System, Washington, D.C. 20551
for FRASER",93.59
7,1990s/1993-09-15_491298_September_15_1993.pdf,1993-09-15,2,other_non_table_material,"1. Represents accounts of individuals, partnerships, and corporations and of states and political subdivisions.
2. Negotiable Order of Withdrawal accounts and accounts authorized for Automatic Transfer to Demand Deposits.
3. Includes Money Market Deposit Accounts.
Note: Historical data are available on request from Banking and Money Market Statistics Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551 r )
for FRASER",92.86
