"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X","TELBLPRS","TELB_PRS"
"20164","03531021",13,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",35,"F",20,"F",35,"F",33,"F",20,"F",33,"F",22,"F",50,"F",22,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531021",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"F",100,"F",100,"F",.,"A",.,"A",.,"A","2","D"
"20164","03531051",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531061",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531084",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531101",33,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",30,"F",30,"F",30,"F",85,"F",85,"F",85,"F",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531111",23,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",30,"F",107,"F",30,"F",120,"F",48,"F",120,"F",30,"F",25,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531111",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531141",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",250,"D",205,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531171",29,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",59,"F",59,"F",59,"F",70,"F",70,"F",70,"F",11,"F",11,"F",11,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531221",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",74,"D",74,"D",74,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531241",77,0,"1",0.5,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",182,"D",182,"D",182,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531241",78,0,"1",0.4,"D","1","D",,"A","1","D","1","D",,"A",36,"D",36,"D",36,"D",82,"D",82,"D",82,"D",6,"F",6,"F",6,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03531271",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",215,"D",215,"D",215,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531281",32,0,"1",0.1,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531281",33,0,"1",0.1,"D","1","D",,"A","1","D","1","D",,"A",60,"F",60,"F",60,"F",130,"F",130,"F",150,"F",26,"F",26,"F",6,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531291",25,0,"1",.,"A",,"A","2","D","1","D","2","D","5","D",0,"F",0,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"F",.,"A",.,"A",.,"A","2","D"
"20164","03531311",31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",112,"D",112,"D",112,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531321",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531361",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",87,"D",87,"D",87,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531371",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531431",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"F",60,"F",85,"F",0,"F",25,"F",0,"F","1","D"
"20164","03531431",29,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",40,"F",40,"F",60,"F",60,"F",60,"F",123,"F",123,"F",123,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03531451",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531461",34,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",60,"F",60,"F",60,"F",130,"F",90,"F",90,"F",28,"F",68,"F",68,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531461",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531471",24,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",70,"F",49,"F",49,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"F",76,"F",76,"F",.,"A",.,"A",.,"A","2","D"
"20164","03531471",25,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",7,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",33,"F",33,"F",26,"F",.,"A",.,"A",.,"A","2","D"
"20164","03531531",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531541",15,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",120,"F",70,"F",70,"F",38,"F",88,"F",88,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531541",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",139,"D",139,"D",139,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531561",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",124,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531571",40,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",37,"F",37,"F",37,"F",35,"F",35,"F",35,"F",44,"F",44,"F",44,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531571",41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",183,"D",183,"D",183,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531581",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531581",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531661",10,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03531661",11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531671",32,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",60,"F",0,"F",75,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"F",170,"F",35,"F",.,"A",.,"A",.,"A","1","D"
"20164","03531671",33,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",29,"F",29,"F",29,"F",80,"F",80,"F",80,"F",23,"F",23,"F",23,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03531691",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531731",11,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",47,"D",47,"D",47,"D",.,"A",.,"A",.,"A",53,"F",53,"F",53,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03531731",12,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531761",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",175,"D",175,"D",175,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531821",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531831",26,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"F",62,"F",48,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03531841",15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"D",31,"D",31,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03531861",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531891",18,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",59,"F",59,"F",30,"F",70,"F",70,"F",85,"F",4,"G",3,"G",8,"G",7,"G",8,"G",17,"G",.,"A",.,"A",.,"A","2","D"
"20164","03531911",19,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531911",20,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531931",42,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",398,"D",399,"D",397,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531931",43,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",326,"D",376,"D",418,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531941",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",133,"D",133,"D",131,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531961",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",148,"D",148,"D",148,"D",.,"A",.,"A",.,"A",,"A"
"20164","03531961",15,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",60,"F",50,"F",60,"F",150,"F",70,"F",130,"F",10,"F",100,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03531971",28,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"F",107,"F",120,"F",.,"A",.,"A",.,"A",,"A"
"20164","03532021",18,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",60,"F",15,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"F",185,"F",140,"F",.,"A",.,"A",.,"A","2","D"
"20164","03532041",12,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03532051",9,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",5,"D",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532071",15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",26,"D",26,"D",26,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532071",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532081",53,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532101",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532131",22,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",172,"F",40,"F",165,"F",130,"F",165,"F",25,"F",18,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532141",17,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532141",18,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",350,"F",220,"F",80,"F",.,"A",.,"A",.,"A",,"A"
"20164","03532161",41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",140,"D",140,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532181",31,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",24,"D",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532181",32,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532201",11,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",10,"F",10,"F",10,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532221",23,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",37,"F",37,"F",37,"F",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",42,"F",42,"F",42,"F",.,"A",.,"A",.,"A","2","D"
"20164","03532241",21,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",366,"V",341,"V",366,"V",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532241",22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532291",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532301",11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532311",25,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",100,"F",100,"F",119,"F",44,"F",44,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532311",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",33,"D",33,"D",33,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532321",21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",366,"T",341,"T",366,"T",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532321",22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532361",25,0,"1",.,"A","1","D",,"A","1","D","1","D","1","D",1,"F",1,"F",53,"F",1,"F",1,"F",77,"F",.,"A",.,"A",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03532361",26,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",40,"F",35,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"F",60,"F",55,"F",.,"A",.,"A",.,"A","1","D"
"20164","03532371",23,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"F",100,"F",100,"F",.,"A",.,"A",.,"A","2","D"
"20164","03532381",28,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532381",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532401",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532413",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",43,"F",80,"F",43,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",77,"F",40,"F",77,"F",.,"A",.,"A",.,"A","2","D"
"20164","03532431",26,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",49,"F",49,"F",49,"F",96,"F",96,"F",96,"F",.,"A",.,"A",.,"A",280,"F",280,"F",280,"F",0,"F",0,"F",0,"F","2","D"
"20164","03532441",35,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",99,"F",99,"F",64,"F",110,"F",110,"F",89,"F",20,"F",20,"F",107,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532441",36,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",142,"D",142,"D",142,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532441",37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532454",6,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532461",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532471",48,0,"1",0.5,"D","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532481",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532481",25,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532491",7,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03532491",8,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532521",7,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532521",8,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532541",29,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"F",170,"F",170,"F",.,"A",.,"A",.,"A","2","D"
"20164","03532551",15,0,"1",0.5,"D","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",47,"F",70,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532551",16,0,"1",0.5,"D",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"F",70,"F",40,"F",.,"A",.,"A",.,"A",,"A"
"20164","03532571",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",67,"D",67,"D",67,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532591",34,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"F",165,"F",165,"F",.,"A",.,"A",.,"A","2","D"
"20164","03532601",37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",115,"D",115,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532621",16,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",47,"F",0,"F",0,"F",60,"F",0,"F",0,"F",20,"F",127,"F",127,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532641",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",62,"D",62,"D",62,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532661",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532671",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",140,"D",140,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532681",48,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",26,"F",26,"F",10,"F",36,"F",36,"F",34,"F",96,"F",96,"F",114,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03532681",49,0,"1",0.05,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",103,"D",103,"D",103,"D",.,"A",.,"A",.,"A",,"A"
"20164","03532691",11,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",85,"D",85,"D",.,"A",.,"A",.,"A",,"A"
